FIPS,N02650,A02650,"Population Estimate, 2013","Population Estimate, 2016",PCT_DIABETES_ADULTS13,PCT_OBESE_ADULTS13
36031,25930.0,1334190.0,"38,832","38,102",9.7,27.3
36033,23850.0,1088150.0,"51,242","50,409",9.6,30.3
36035,44770.0,2026346.0,"54,521","53,828",10.1,30.1
36037,53090.0,2663908.0,"59,262","58,482",9.3,26.8
36039,25360.0,1289018.0,"48,416","47,508",9.5,27.9
36041,4550.0,224676.0,"4,760","4,542",11.0,26.1
36043,76950.0,3632825.0,"64,122","62,613",9.2,29.6
36045,55440.0,2520849.0,"119,112","114,006",9.4,28.4
36047,1208150.0,62549757.0,"2,595,344","2,629,150",10.3,22.7
36049,39530.0,1771417.0,"27,168","26,865",9.9,33.7
36051,49490.0,2757978.0,"64,723","64,257",10.5,31.2
36053,49290.0,3184310.0,"72,547","71,329",9.6,26.1
36055,390430.0,23538954.0,"750,367","747,727",9.7,27.7
36057,36590.0,1739951.0,"49,789","49,276",9.4,26.0
36059,709370.0,73381430.0,"1,354,258","1,361,500",8.3,23.5
36061,880890.0,169638527.0,"1,630,453","1,643,734",6.7,14.7
36063,112880.0,5839439.0,"214,267","211,758",9.5,30.4
36065,118670.0,5878120.0,"233,800","231,190",10.0,31.4
36067,274300.0,15921799.0,"469,328","466,194",9.1,27.9
36069,93680.0,6979046.0,"109,285","109,828",7.6,29.4
36071,181050.0,11935495.0,"374,956","379,210",9.7,28.8
36073,38040.0,1805315.0,"42,328","41,346",9.7,28.5
36075,60270.0,2864136.0,"121,321","118,987",10.7,29.2
36077,41860.0,2028708.0,"61,558","60,097",9.3,26.0
36079,86020.0,7530818.0,"99,678","98,900",7.6,24.1
36081,1226820.0,59867893.0,"2,297,598","2,333,054",11.2,23.8
36083,87220.0,5033078.0,"159,862","160,070",8.9,27.4
36085,213490.0,14090399.0,"472,515","476,015",9.5,28.2
36087,145630.0,12085592.0,"320,321","326,780",10.3,22.4
36089,47430.0,2254128.0,"112,253","110,038",10.6,28.2
36091,147800.0,11437718.0,"224,207","227,053",8.5,26.7
36093,112990.0,6846268.0,"154,964","154,553",9.9,26.1
36095,20760.0,1043154.0,"31,872","31,317",9.8,26.2
36097,24580.0,1325280.0,"18,502","18,099",10.7,30.8
36099,34940.0,1658111.0,"35,272","34,777",8.9,28.9
36101,59260.0,3035883.0,"98,952","96,940",11.2,30.8
36103,771780.0,63340158.0,"1,500,776","1,492,583",8.8,23.1
36105,62940.0,3203109.0,"76,919","74,801",10.5,29.3
36107,46770.0,2375186.0,"50,128","48,760",10.5,29.3
36109,56280.0,3370576.0,"104,270","104,871",7.5,25.3
36111,95500.0,5562558.0,"180,987","179,225",9.3,27.2
36113,41880.0,2203197.0,"65,145","64,567",9.8,27.4
36115,51920.0,2687067.0,"62,777","61,800",11.0,31.9
36117,101460.0,6365200.0,"92,393","90,798",10.3,30.2
36119,554500.0,70620435.0,"967,377","974,542",8.2,20.3
36121,28770.0,1420255.0,"41,431","40,791",8.1,25.6
36123,23860.0,1153297.0,"25,154","24,923",9.5,26.6
37001,87330.0,4121245.0,"154,622","159,688",10.9,35.1
37003,63140.0,3205152.0,"36,999","37,428",11.6,34.0
37005,8410.0,344875.0,"10,896","10,848",12.8,27.1
37007,13390.0,523299.0,"25,959","25,448",14.9,34.6
37009,12910.0,529755.0,"27,036","26,924",11.5,29.1
37011,13350.0,629801.0,"17,704","17,516",11.1,26.0
37013,30700.0,1388717.0,"47,496","47,526",13.4,33.0
37015,13250.0,490055.0,"20,444","19,854",14.2,35.5
37017,51790.0,2238643.0,"34,810","33,741",14.5,38.2
37019,63250.0,3361877.0,"115,287","126,953",11.0,28.0
37021,155040.0,8127126.0,"247,480","256,088",9.5,23.5
37023,94770.0,4372297.0,"89,265","88,851",11.9,32.4
37025,218420.0,12314957.0,"187,294","201,590",9.9,30.0
37027,87560.0,4207996.0,"81,912","81,449",14.2,32.7
37029,21280.0,999833.0,"10,135","10,418",11.1,31.0
37031,43910.0,2221172.0,"68,441","68,890",10.3,25.8
37033,63100.0,2828403.0,"23,294","22,910",13.2,36.0
37035,107420.0,5575855.0,"155,202","156,459",13.5,29.5
37037,155270.0,12626404.0,"66,622","72,243",12.1,27.1
37039,10890.0,424094.0,"27,060","27,905",13.0,30.0
37041,12160.0,595216.0,"14,721","14,383",13.3,34.2
37043,15130.0,620058.0,"10,650","10,915",13.1,28.7
37045,51690.0,2176716.0,"97,000","97,144",12.4,30.9
37047,25930.0,1034152.0,"57,146","56,505",16.0,31.2
37049,55670.0,2634223.0,"104,425","103,445",10.3,30.1
37051,164480.0,7270501.0,"326,676","327,127",12.1,32.3
37053,11380.0,609102.0,"24,337","25,809",10.6,28.9
37055,16120.0,908479.0,"34,892","35,964",9.8,27.4
37057,164090.0,8310040.0,"163,737","164,926",11.0,31.4
37059,41530.0,2190068.0,"41,475","42,013",10.9,29.1
37061,44890.0,1724420.0,"59,241","58,969",13.8,32.0
37063,203620.0,14224264.0,"288,512","306,212",8.7,29.2
37065,60870.0,2409908.0,"55,529","53,318",16.4,40.8
37067,212260.0,12373122.0,"361,049","371,511",11.2,31.4
37069,79580.0,4489738.0,"62,226","64,705",14.0,31.2
37071,121140.0,5858866.0,"209,384","216,965",13.7,33.3
37073,5090.0,230962.0,"11,667","11,478",12.9,33.9
37075,3320.0,126785.0,"8,734","8,558",12.0,27.5
37077,70080.0,4319255.0,"58,034","59,031",12.1,35.8
37079,51190.0,2144576.0,"21,217","21,168",12.7,35.9
37081,313400.0,17509838.0,"506,794","521,330",10.3,30.7
37083,33980.0,1282560.0,"53,318","51,766",13.7,39.0
37085,126190.0,6685677.0,"125,095","130,881",10.6,33.2
37087,47820.0,2178051.0,"59,131","60,682",12.3,30.0
37089,66550.0,3577730.0,"109,269","114,209",9.9,27.1
37091,10520.0,399331.0,"24,400","24,136",14.4,36.9
37093,70940.0,2903484.0,"51,109","53,262",12.2,34.7
37095,3660.0,163230.0,"5,726","5,517",12.0,29.7
37097,107100.0,6714571.0,"164,811","172,916",10.4,29.1
37099,21810.0,999390.0,"41,020","42,241",11.6,31.4
37101,185630.0,8872296.0,"177,729","191,450",13.9,35.5
37103,49250.0,2327255.0,"10,194","9,845",14.9,33.9
37105,38260.0,1801644.0,"59,857","59,616",13.5,29.9
37107,38360.0,1496696.0,"58,831","57,307",15.6,37.2
37109,63500.0,3342321.0,"79,089","81,168",11.4,27.6
37111,51870.0,2169318.0,"44,990","45,075",14.2,30.9
37113,23940.0,1040920.0,"33,773","34,376",11.7,27.4
37115,24600.0,1119982.0,"21,140","21,340",10.5,24.8
37117,26210.0,1077223.0,"23,703","23,172",15.9,38.0
37119,494960.0,35455118.0,"991,322","1,054,835",8.5,23.9
37121,16030.0,644535.0,"15,344","15,126",12.8,29.2
37123,21680.0,918659.0,"27,486","27,418",12.5,30.7
37125,68450.0,3775079.0,"91,638","95,776",10.6,27.4
37127,68330.0,3301309.0,"94,461","94,005",13.2,31.5
37129,96560.0,5864223.0,"213,186","223,483",8.4,24.9
37131,9940.0,375938.0,"20,811","20,000",16.2,38.5
37133,82410.0,3528338.0,"185,545","187,136",7.8,29.7
37135,133970.0,10537588.0,"139,114","141,796",8.0,23.3
37137,16150.0,781350.0,"12,900","12,821",15.1,31.5
37139,16450.0,727275.0,"39,774","39,864",14.4,35.4
37141,55910.0,2915802.0,"54,993","59,090",12.1,31.1
37143,11660.0,570985.0,"13,596","13,335",13.5,32.6
37145,32570.0,1523854.0,"39,222","39,284",12.6,32.7
37147,99160.0,4743137.0,"174,332","177,220",9.5,34.3
37149,33050.0,1611890.0,"20,378","20,334",13.1,27.3
37151,138490.0,5826670.0,"142,276","143,416",13.7,32.2
37153,24590.0,904178.0,"46,132","44,939",11.2,37.9
37155,60500.0,2116615.0,"135,074","133,235",15.7,39.6
37157,58530.0,3044669.0,"91,939","91,393",14.1,35.4
37159,115040.0,5947130.0,"138,126","139,933",12.8,32.7
37161,56740.0,2415339.0,"66,830","66,421",13.9,28.7
37163,58830.0,2370752.0,"64,046","63,124",13.7,36.7
37165,22730.0,801268.0,"35,992","35,244",13.7,36.4
37167,31580.0,1516630.0,"60,595","60,791",12.1,30.0
37169,54040.0,2515473.0,"46,593","46,097",12.7,33.8
37171,34310.0,1507565.0,"72,890","72,113",13.2,30.9
37173,13800.0,529254.0,"14,017","14,346",14.9,33.3
37175,24290.0,1293826.0,"32,827","33,482",11.3,24.3
37177,2640.0,94219.0,"4,101","4,141",13.6,30.8
37179,139560.0,9327742.0,"212,549","226,606",9.5,26.5
37181,32910.0,1303198.0,"44,510","44,244",14.0,38.2
37183,556930.0,39862208.0,"973,920","1,046,791",8.2,24.8
37185,20660.0,808789.0,"20,521","19,907",14.4,39.2
37187,6790.0,269392.0,"12,726","12,195",14.7,32.8
37189,38440.0,1852390.0,"52,311","53,922",8.6,26.4
37191,72010.0,3080576.0,"124,634","124,150",13.1,34.4
37193,59300.0,2535316.0,"69,073","68,740",10.8,26.7
37195,57620.0,2561055.0,"81,603","81,661",12.4,36.8
37197,17130.0,754038.0,"38,048","37,532",10.5,31.0
37199,15920.0,660905.0,"17,566","17,678",11.2,27.0
38001,2020.0,118590.0,"2,375","2,305",10.5,31.9
38003,7150.0,448300.0,"11,126","10,926",10.5,34.7
38005,5170.0,289525.0,"6,887","6,739",11.7,31.0
38007,2350.0,240174.0,889,934,7.8,28.3
38009,5780.0,377112.0,"6,722","6,579",9.8,31.0
38011,1930.0,141487.0,"3,218","3,241",9.1,30.3
38013,3390.0,330356.0,"2,286","2,198",8.9,28.9
38015,44180.0,3249521.0,"88,662","94,487",7.5,29.1
38017,80820.0,5540762.0,"163,246","175,249",7.0,29.1
38019,2760.0,203668.0,"3,876","3,827",11.2,32.1
38021,4840.0,306865.0,"5,239","5,064",11.2,33.4
38023,1500.0,152968.0,"2,318","2,413",10.1,27.1
38025,17630.0,1496417.0,"4,144","4,366",9.2,33.5
38027,3080.0,205378.0,"2,390","2,358",11.8,31.5
38029,14330.0,992402.0,"3,483","3,346",11.3,30.9
38031,2580.0,176551.0,"3,362","3,303",10.7,30.5
38033,980.0,70062.0,"1,815","1,817",8.8,32.1
38035,33080.0,2045609.0,"69,307","71,083",7.3,30.1
38037,3330.0,181218.0,"2,376","2,377",10.8,33.3
38039,1790.0,110423.0,"2,297","2,277",10.2,26.9
38041,1310.0,101680.0,"2,663","2,629",9.5,29.1
38043,1440.0,82666.0,"2,420","2,414",8.9,30.1
38045,3940.0,260112.0,"4,117","4,111",11.2,33.4
38047,1610.0,81829.0,"1,937","1,941",11.2,32.8
38049,5570.0,317331.0,"5,891","5,963",8.3,31.7
38051,1690.0,93243.0,"2,752","2,656",10.6,32.8
38053,4460.0,578786.0,"9,255","12,621",9.5,32.8
38055,6150.0,412627.0,"9,474","9,729",10.4,33.4
38057,6220.0,409016.0,"8,596","8,694",11.9,31.8
38059,15270.0,979376.0,"29,042","30,809",7.9,33.3
38061,8180.0,836772.0,"9,336","10,242",12.6,35.9
38063,1820.0,110876.0,"3,077","2,960",12.2,31.7
38065,5530.0,364950.0,"1,869","1,870",10.9,32.1
38067,3780.0,264412.0,"7,158","7,069",12.1,32.1
38069,5240.0,294450.0,"4,442","4,267",10.4,34.0
38071,6370.0,381845.0,"11,554","11,547",10.2,33.2
38073,3860.0,235436.0,"5,494","5,404",10.4,33.1
38075,3250.0,244853.0,"2,618","2,550",10.8,31.6
38077,10620.0,764390.0,"16,301","16,353",8.4,33.1
38079,5760.0,240761.0,"14,648","14,659",12.9,41.4
38081,3700.0,230351.0,"3,873","3,890",9.4,34.4
38083,1110.0,54959.0,"1,319","1,322",11.5,31.6
38085,1660.0,62354.0,"4,462","4,469",13.3,33.7
38087,2490.0,195047.0,759,763,9.3,26.9
38089,16740.0,1391930.0,"28,406","31,199",8.0,29.6
38091,2720.0,183781.0,"1,966","1,962",11.4,30.2
38093,12060.0,741044.0,"21,132","21,128",8.8,33.0
38095,2610.0,165286.0,"2,297","2,263",11.2,30.1
38097,4500.0,306195.0,"8,200","8,030",8.5,32.8
38099,6440.0,399117.0,"11,114","10,904",9.5,32.2
38101,35900.0,2383895.0,"68,031","70,210",7.8,30.8
38103,5080.0,328379.0,"4,190","4,098",10.9,33.5
38105,15690.0,1703025.0,"29,608","34,337",8.3,35.3
39001,14400.0,576047.0,"28,140","27,907",11.4,31.1
39003,69610.0,3386348.0,"105,129","103,742",13.0,35.4
39005,68560.0,3314875.0,"53,193","53,652",11.6,27.9
39007,63280.0,2705887.0,"99,739","98,231",13.3,33.5
39009,24680.0,1134514.0,"64,432","66,186",11.1,28.3
39011,47200.0,2429380.0,"45,886","45,894",11.1,34.7
39013,36850.0,2080461.0,"69,494","68,673",15.1,33.5
39015,48050.0,2042801.0,"44,240","43,759",13.6,33.7
39017,222260.0,13068979.0,"371,092","377,537",12.0,32.8
39019,29530.0,1372916.0,"28,305","27,669",12.7,34.7
39021,54310.0,2691539.0,"39,463","38,747",13.2,37.0
39023,105420.0,4931743.0,"136,689","134,786",12.9,31.5
39025,136930.0,8973742.0,"200,158","203,022",11.7,30.3
39027,61850.0,3213621.0,"41,868","41,902",11.7,34.3
39029,73150.0,3281832.0,"105,801","103,685",12.5,33.0
39031,35420.0,1525453.0,"36,750","36,602",14.6,34.3
39033,55610.0,2312911.0,"42,744","42,083",13.3,32.0
39035,652710.0,38681616.0,"1,263,334","1,249,352",12.0,30.0
39037,45410.0,2222030.0,"52,330","51,778",12.8,32.3
39039,40010.0,1902105.0,"38,559","38,158",11.6,32.9
39041,228880.0,20096749.0,"185,225","196,463",9.2,28.1
39043,64650.0,3144643.0,"76,132","75,107",11.1,35.4
39045,140540.0,7531559.0,"148,900","152,597",11.1,32.6
39047,26880.0,1174538.0,"28,754","28,676",13.0,33.4
39049,696190.0,43157693.0,"1,214,774","1,264,518",9.9,29.7
39051,35440.0,1799111.0,"42,326","42,514",13.4,36.7
39053,16730.0,718727.0,"30,569","30,015",14.5,32.3
39055,162570.0,12326327.0,"93,960","94,060",11.8,27.0
39057,157320.0,9914965.0,"163,805","164,765",10.5,31.3
39059,31380.0,1499167.0,"39,627","39,063",12.6,36.4
39061,514730.0,33601658.0,"804,172","809,099",11.0,29.2
39063,60100.0,3116054.0,"75,738","75,872",11.5,31.4
39065,21560.0,989638.0,"31,740","31,474",9.6,35.2
39067,23100.0,1209151.0,"15,625","15,307",13.2,30.3
39069,43190.0,2145827.0,"28,077","27,629",11.8,29.2
39071,35560.0,1460092.0,"43,281","43,029",11.0,32.1
39073,48730.0,2190358.0,"28,612","28,340",14.6,37.5
39075,28020.0,1255781.0,"43,657","43,936",10.3,31.2
39077,40200.0,1855870.0,"58,832","58,439",12.8,33.3
39079,38390.0,1702847.0,"32,833","32,505",14.2,37.4
39081,34570.0,1551669.0,"67,984","66,704",15.4,36.6
39083,42280.0,2002593.0,"60,843","60,814",11.0,27.6
39085,147240.0,8193099.0,"229,684","228,614",11.2,26.7
39087,31990.0,1391818.0,"61,919","60,872",15.7,38.8
39089,179580.0,11447287.0,"168,573","172,198",11.0,31.4
39091,35980.0,1744020.0,"45,453","45,165",13.4,34.3
39093,194530.0,11138880.0,"302,907","306,365",11.5,29.2
39095,211560.0,10767607.0,"436,253","432,488",12.3,34.2
39097,104710.0,6039432.0,"43,242","43,419",10.7,29.6
39099,166370.0,7907785.0,"234,291","230,008",12.5,31.3
39101,48150.0,2095107.0,"65,885","65,096",12.9,35.8
39103,149770.0,9593663.0,"174,616","177,221",9.6,29.1
39105,15920.0,670287.0,"23,467","23,125",16.7,34.3
39107,36820.0,1991949.0,"40,781","40,909",11.0,27.9
39109,111990.0,5604540.0,"103,377","104,679",12.8,34.1
39111,10210.0,682978.0,"14,587","14,210",14.9,36.8
39113,333300.0,17808448.0,"534,126","531,239",13.0,33.3
39115,19070.0,813795.0,"14,946","14,804",14.8,36.7
39117,65530.0,3102468.0,"34,973","35,036",12.2,36.9
39119,52080.0,2327709.0,"85,735","86,068",12.9,31.2
39121,11740.0,618808.0,"14,569","14,294",14.0,33.5
39123,40420.0,2021267.0,"41,086","40,636",11.1,30.6
39125,29880.0,1400861.0,"19,171","18,865",12.4,29.9
39127,33150.0,1406280.0,"35,977","35,927",13.1,36.3
39129,59450.0,2997320.0,"56,416","57,565",12.4,34.0
39131,53530.0,2321092.0,"28,369","28,160",13.6,35.8
39133,166670.0,9856276.0,"161,504","161,921",9.1,29.0
39135,54690.0,2701006.0,"41,730","41,247",12.6,29.3
39137,35530.0,1893358.0,"34,093","34,056",9.9,35.2
39139,89590.0,3979613.0,"122,250","121,107",11.9,32.8
39141,54800.0,2410569.0,"77,274","77,000",13.3,33.7
39143,48690.0,2281754.0,"60,096","59,330",12.9,33.5
39145,55820.0,2396530.0,"78,068","76,088",16.0,37.0
39147,46170.0,2030518.0,"55,826","55,353",13.5,35.1
39149,44980.0,2313238.0,"49,134","48,623",11.3,31.8
39151,220540.0,11377502.0,"374,965","373,612",12.9,30.7
39153,384980.0,23579172.0,"541,929","540,300",10.4,30.8
39155,119110.0,5175321.0,"206,472","201,825",12.3,32.6
39157,54810.0,2564593.0,"92,683","92,420",12.7,35.0
39159,117070.0,8644988.0,"53,431","55,457",10.2,34.2
39161,22490.0,1104332.0,"28,459","28,362",14.8,37.9
39163,21810.0,873241.0,"13,283","12,921",17.0,33.6
39165,230460.0,16742869.0,"219,775","227,063",9.7,29.9
39167,32530.0,1616209.0,"61,395","60,610",14.4,34.8
39169,110530.0,5636766.0,"115,317","116,470",12.3,30.3
39171,37310.0,1730386.0,"37,468","37,017",12.8,35.9
39173,97230.0,5067363.0,"129,149","130,219",11.0,30.9
39175,15970.0,760848.0,"22,506","22,118",12.5,35.8
40001,9200.0,309366.0,"22,233","22,098",14.3,38.6
40003,5040.0,401358.0,"5,824","5,827",13.2,36.0
40005,7170.0,305517.0,"13,815","13,810",12.8,34.3
40007,2290.0,150406.0,"5,533","5,382",13.4,38.9
40009,9130.0,599226.0,"23,521","22,519",10.0,35.5
40011,5100.0,278303.0,"9,784","9,643",14.2,38.4
40013,16780.0,707232.0,"44,166","45,573",11.4,32.5
40015,13240.0,633509.0,"29,509","29,557",12.6,37.0
40017,71910.0,4443724.0,"126,061","136,532",11.9,35.0
40019,25280.0,1280584.0,"48,590","48,556",12.5,32.3
40021,28360.0,1194409.0,"47,923","48,700",14.6,35.5
40023,6930.0,270722.0,"15,064","14,885",15.5,36.2
40025,940.0,42465.0,"2,320","2,162",12.5,32.8
40027,157390.0,9125900.0,"270,015","278,655",10.4,30.1
40029,2650.0,122734.0,"5,796","5,651",12.9,35.6
40031,55300.0,2556500.0,"125,014","122,136",11.1,34.8
40033,2380.0,108427.0,"6,140","5,941",14.5,36.2
40035,18880.0,814102.0,"14,656","14,625",13.1,27.4
40037,62340.0,3378047.0,"70,753","71,312",14.8,36.8
40039,13490.0,800323.0,"29,298","29,293",11.7,30.9
40041,20540.0,870314.0,"41,379","41,598",14.2,33.4
40043,2330.0,141936.0,"4,827","4,819",13.9,35.5
40045,1850.0,135720.0,"4,129","4,080",13.0,31.0
40047,29660.0,1723372.0,"62,326","62,603",9.8,36.7
40049,13530.0,695868.0,"27,380","27,838",13.2,33.8
40051,35360.0,2146834.0,"53,662","54,655",12.0,34.8
40053,1980.0,140783.0,"4,516","4,465",13.0,36.4
40055,2300.0,104643.0,"6,156","5,998",12.9,32.7
40057,2360.0,101324.0,"2,879","2,704",14.0,36.8
40059,1650.0,86987.0,"3,859","3,717",12.4,35.0
40061,5470.0,229724.0,"12,925","12,747",18.0,38.5
40063,5550.0,238165.0,"13,743","13,566",15.6,32.3
40065,10070.0,478588.0,"26,186","25,497",12.8,34.1
40067,2320.0,101862.0,"6,333","6,230",13.7,36.0
40069,22730.0,1139482.0,"10,999","11,087",13.7,39.2
40071,20650.0,1057774.0,"45,550","44,943",12.7,29.7
40073,7070.0,481909.0,"15,284","15,638",12.2,32.1
40075,3640.0,156190.0,"9,344","9,077",13.6,30.8
40077,6050.0,268694.0,"10,696","10,414",15.0,32.6
40079,19050.0,792967.0,"49,928","49,873",14.2,39.1
40081,29620.0,1485879.0,"34,312","35,129",14.4,38.8
40083,42640.0,3804258.0,"44,378","46,588",12.1,31.4
40085,20540.0,1037771.0,"9,706","9,997",15.0,33.5
40087,40570.0,2970625.0,"36,512","38,682",11.1,31.5
40089,12310.0,465605.0,"33,145","32,822",14.0,35.3
40091,12220.0,505210.0,"20,465","19,815",13.8,37.9
40093,3780.0,235657.0,"7,684","7,772",11.6,31.6
40095,21180.0,1062622.0,"15,977","16,191",13.4,36.1
40097,26480.0,1220346.0,"40,908","40,920",13.8,34.7
40099,8060.0,394631.0,"13,700","13,918",13.4,39.7
40101,27910.0,1308206.0,"70,219","69,477",13.3,37.4
40103,21890.0,1023437.0,"11,399","11,384",13.2,32.8
40105,18700.0,1198854.0,"10,534","10,419",15.1,36.4
40107,14980.0,628068.0,"12,276","12,167",13.4,31.0
40109,382670.0,23703868.0,"755,639","782,970",10.2,31.2
40111,18790.0,846929.0,"39,471","39,213",12.5,38.0
40113,58250.0,2910558.0,"47,946","47,806",12.4,34.5
40115,19700.0,851725.0,"32,230","31,691",15.6,37.1
40117,11080.0,556148.0,"16,473","16,485",13.4,33.9
40119,31150.0,1703025.0,"79,393","81,131",7.1,28.9
40121,21850.0,1002026.0,"44,828","44,173",13.1,32.4
40123,14840.0,698746.0,"38,165","38,330",11.9,35.6
40125,44570.0,2157689.0,"71,149","72,290",14.1,34.2
40127,3930.0,153913.0,"11,201","11,057",16.8,30.3
40129,9610.0,651384.0,"3,741","3,640",12.5,32.8
40131,63410.0,3913086.0,"89,126","91,766",10.7,32.7
40133,22630.0,1086324.0,"25,474","25,207",14.4,36.4
40135,15690.0,641955.0,"41,319","41,294",13.5,32.5
40137,17220.0,969373.0,"44,989","44,090",13.5,34.0
40139,9740.0,475606.0,"21,921","21,098",9.6,32.7
40141,3330.0,137375.0,"7,678","7,465",14.3,33.4
40143,333570.0,22171620.0,"623,055","642,940",10.6,29.6
40145,70240.0,4115458.0,"75,729","77,679",11.4,33.5
40147,38400.0,2320558.0,"51,633","52,087",14.0,33.2
40149,8900.0,459859.0,"11,739","11,447",12.6,40.6
40151,4450.0,319790.0,"9,008","9,201",12.4,33.4
40153,8140.0,526086.0,"21,177","20,814",11.5,38.6
41001,7740.0,351394.0,"16,094","16,059",12.0,26.9
41003,53820.0,3226046.0,"86,066","89,385",7.8,21.6
41005,319130.0,22480689.0,"387,995","408,062",9.8,25.3
41007,19310.0,946400.0,"37,093","38,632",11.0,30.7
41009,23920.0,1464042.0,"49,224","50,785",10.6,33.8
41011,26330.0,1194109.0,"62,563","63,761",12.8,30.4
41013,56380.0,3364395.0,"20,776","22,570",12.5,25.7
41015,9750.0,454018.0,"22,240","22,713",11.9,29.9
41017,78240.0,4859423.0,"165,859","181,307",7.8,24.1
41019,56910.0,2628315.0,"106,803","108,457",11.4,31.0
41021,1390.0,75776.0,"1,945","1,854",11.6,27.2
41023,2730.0,121860.0,"7,272","7,158",12.4,29.6
41025,2520.0,100992.0,"7,175","7,292",11.2,31.7
41027,10730.0,619312.0,"22,614","23,232",8.5,26.5
41029,120350.0,6092387.0,"207,862","216,527",8.9,25.6
41031,12410.0,673270.0,"21,842","23,080",11.2,32.5
41033,37030.0,1744617.0,"83,268","85,904",9.3,27.1
41035,29980.0,1327627.0,"65,830","66,443",10.8,29.9
41037,2430.0,109588.0,"7,806","7,837",11.5,28.0
41039,158740.0,8601892.0,"355,812","369,519",7.8,27.4
41041,20970.0,1013457.0,"46,257","47,806",13.3,28.5
41043,68630.0,3491712.0,"118,496","122,849",11.2,33.6
41045,10310.0,425336.0,"30,633","30,439",8.9,28.5
41047,137150.0,6934170.0,"321,572","336,316",10.3,34.1
41049,15800.0,774009.0,"11,237","11,274",11.4,30.9
41051,498610.0,34911104.0,"765,850","799,766",7.7,21.3
41053,41490.0,2294649.0,"76,753","81,823",9.3,34.5
41055,700.0,41263.0,"1,711","1,710",11.1,27.1
41057,10690.0,483949.0,"25,337","26,143",11.4,28.8
41059,30630.0,1446455.0,"76,802","76,456",9.9,31.8
41061,16360.0,771068.0,"25,519","26,087",9.2,27.3
41063,3100.0,141902.0,"6,789","6,946",11.4,24.3
41065,10670.0,506374.0,"25,458","26,115",11.0,25.5
41067,334210.0,25821898.0,"555,089","582,779",8.4,24.0
41069,510.0,19215.0,"1,387","1,344",12.6,27.2
41071,89040.0,5508661.0,"100,722","105,035",9.6,27.8
42001,87930.0,4846586.0,"101,407","102,180",11.6,31.4
42003,737530.0,48536705.0,"1,233,631","1,225,365",9.7,26.7
42005,55940.0,2811755.0,"68,095","66,486",11.7,35.9
42007,139460.0,8949222.0,"170,045","167,429",11.4,29.7
42009,35360.0,1572019.0,"49,111","48,325",13.2,33.7
42011,271270.0,15590012.0,"413,687","414,812",11.0,32.2
42013,66900.0,3218387.0,"126,419","124,650",11.7,33.1
42015,32740.0,1735632.0,"62,350","60,770",10.9,32.5
42017,422420.0,34370683.0,"625,783","626,399",9.6,25.7
42019,124600.0,8873914.0,"185,360","186,847",10.9,28.5
42021,74540.0,3521247.0,"138,837","134,732",13.1,28.9
42023,3000.0,121844.0,"4,886","4,677",10.4,27.9
42025,60950.0,2633261.0,"64,721","63,594",10.7,35.0
42027,65650.0,3939336.0,"158,331","161,464",7.8,26.6
42029,308980.0,31911780.0,"509,396","516,312",7.9,23.0
42031,24010.0,1081558.0,"39,066","38,513",11.7,33.8
42033,54650.0,2491741.0,"81,601","80,596",13.7,36.8
42035,23250.0,1056354.0,"39,854","39,233",10.9,32.4
42037,54530.0,2889705.0,"67,044","66,420",11.9,37.9
42039,68350.0,3128732.0,"87,435","86,257",11.7,34.5
42041,147270.0,9404428.0,"241,265","248,506",9.4,27.6
42043,167900.0,9340948.0,"271,259","273,707",11.9,32.5
42045,338360.0,31618311.0,"561,439","563,402",9.0,24.0
42047,21920.0,1023187.0,"31,431","30,480",10.5,28.5
42049,133240.0,6623071.0,"280,613","276,207",11.6,31.2
42051,78360.0,3663453.0,"134,867","132,733",15.9,38.5
42053,5090.0,201433.0,"7,572","7,321",11.3,32.1
42055,83620.0,4286687.0,"152,063","153,851",11.4,32.2
42057,14260.0,678058.0,"14,668","14,640",11.9,31.6
42059,17730.0,1032524.0,"37,862","37,197",12.5,33.4
42061,28140.0,1279201.0,"45,949","45,634",11.5,29.4
42063,50620.0,2484505.0,"88,264","86,364",9.7,37.2
42065,36740.0,1760417.0,"44,946","44,073",11.5,31.5
42067,15710.0,717638.0,"24,777","24,863",12.3,34.7
42069,129540.0,6450268.0,"213,986","211,321",11.5,31.3
42071,286030.0,16490404.0,"530,189","538,500",9.7,29.3
42073,63460.0,3231416.0,"89,120","87,294",12.5,34.3
42075,95570.0,5192757.0,"135,866","138,863",10.1,29.5
42077,243030.0,14379958.0,"356,006","363,147",10.8,30.1
42079,202560.0,10205961.0,"319,893","316,383",11.7,28.9
42081,72080.0,3502990.0,"116,720","115,248",10.7,31.5
42083,20360.0,942410.0,"42,844","41,883",10.4,31.9
42085,68050.0,3303888.0,"115,343","112,913",12.2,31.7
42087,27000.0,1148971.0,"46,714","46,342",12.5,32.0
42089,89910.0,4607784.0,"167,271","166,098",11.2,28.8
42091,528820.0,51326486.0,"813,400","821,725",7.4,24.6
42093,41410.0,2258008.0,"18,419","18,343",12.4,32.5
42095,171550.0,10096852.0,"299,527","302,294",11.2,28.6
42097,55890.0,2667573.0,"94,025","92,541",12.1,35.3
42099,23740.0,1147266.0,"45,537","45,820",10.3,33.0
42101,673280.0,32054904.0,"1,555,868","1,567,872",11.5,29.8
42103,40740.0,2218165.0,"56,598","55,562",10.5,29.1
