zipcode,N1,N05780,N85775
65349,320,0,20
65349,140,0,0
65349,70,0,0
65349,50,0,0
65349,0,0,0
65350,290,20,30
65350,230,0,20
65350,130,0,0
65350,70,0,0
65350,60,0,0
65350,0,0,0
65351,420,30,40
65351,270,0,30
65351,150,0,0
65351,90,0,0
65351,70,0,0
65351,0,0,0
65354,100,0,0
65354,70,0,0
65354,40,0,0
65354,30,0,0
65354,0,0,0
65354,0,0,0
65355,2120,80,210
65355,1060,80,120
65355,530,30,40
65355,320,0,0
65355,270,0,0
65355,30,0,0
65360,830,30,70
65360,470,30,40
65360,250,0,0
65360,130,0,0
65360,110,0,0
65360,0,0,0
65401,5080,120,300
65401,2640,130,200
65401,1420,30,40
65401,980,20,30
65401,1100,0,0
65401,320,0,0
65438,550,0,80
65438,260,50,60
65438,110,0,0
65438,50,0,0
65438,40,0,0
65438,0,0,0
65440,70,0,0
65440,40,0,0
65440,30,0,0
65440,30,0,0
65440,0,0,0
65440,0,0,0
65441,990,30,70
65441,540,30,50
65441,300,0,0
65441,190,0,0
65441,140,0,0
65441,20,0,0
65444,180,0,0
65444,90,0,0
65444,50,0,0
65444,20,0,0
65444,20,0,0
65444,0,0,0
65446,90,0,0
65446,50,0,0
65446,30,0,0
65446,0,0,0
65446,0,0,0
65446,0,0,0
65449,60,0,0
65449,50,0,0
65449,30,0,0
65449,0,0,0
65449,0,0,0
65449,0,0,0
65452,510,0,40
65452,350,0,0
65452,210,0,0
65452,100,0,0
65452,80,0,0
65452,0,0,0
65453,1610,50,110
65453,910,60,90
65453,470,0,0
65453,260,0,0
65453,230,0,0
65453,40,0,0
65456,80,0,0
65456,50,0,0
65456,20,0,0
65456,20,0,0
65456,0,0,0
65456,0,0,0
65457,60,0,0
65457,30,0,0
65457,30,0,0
65457,0,0,0
65457,0,0,0
65457,0,0,0
65459,1210,0,70
65459,890,50,50
65459,470,0,0
65459,290,0,0
65459,220,0,0
65459,0,0,0
65462,260,0,0
65462,160,0,0
65462,100,0,0
65462,40,0,0
65462,40,0,0
65462,0,0,0
65463,180,0,40
65463,100,0,0
65463,50,0,0
65463,40,0,0
65463,0,0,0
65463,0,0,0
65464,80,0,0
65464,40,0,0
65464,30,0,0
65464,0,0,0
65464,0,0,0
65464,0,0,0
65466,360,30,40
65466,160,0,30
65466,70,0,0
65466,40,0,0
65466,30,0,0
65466,0,0,0
65470,180,0,50
65470,120,0,0
65470,50,0,0
65470,30,0,0
65470,30,0,0
65470,0,0,0
65473,740,0,0
65473,910,0,0
65473,370,0,0
65473,170,0,0
65473,120,0,0
65473,0,0,0
65479,70,0,0
65479,40,0,0
65479,20,0,0
65479,0,0,0
65479,0,0,0
65479,0,0,0
65483,870,0,50
65483,510,40,50
65483,270,0,0
65483,130,0,0
65483,90,0,0
65483,20,0,0
65486,650,40,50
65486,320,0,30
65486,220,0,0
65486,100,0,0
65486,60,0,0
65486,0,0,0
65534,210,0,0
65534,120,0,0
65534,80,0,0
65534,40,0,0
65534,20,0,0
65534,0,0,0
65535,300,0,30
65535,180,0,0
65535,100,0,0
65535,50,0,0
65535,30,0,0
65535,0,0,0
65536,5420,190,550
65536,3550,190,330
65536,1640,60,80
65536,790,20,20
65536,610,0,0
65536,170,0,0
65542,890,0,70
65542,510,40,50
65542,250,0,0
65542,130,0,0
65542,100,0,0
65542,0,0,0
65543,50,0,0
65543,50,0,0
65543,30,0,0
65543,0,0,0
65543,0,0,0
65543,0,0,0
65548,1040,40,110
65548,610,50,80
65548,270,30,30
65548,120,0,0
65548,100,0,0
65548,0,0,0
65550,450,0,30
65550,300,0,20
65550,160,0,0
65550,90,0,0
65550,70,0,0
65550,0,0,0
65552,230,0,20
65552,200,0,0
65552,140,0,0
65552,80,0,0
65552,80,0,0
65552,0,0,0
65555,200,0,0
65555,100,0,0
65555,40,0,0
65555,40,0,0
65555,0,0,0
65555,0,0,0
65556,910,0,50
65556,640,60,70
65556,350,0,0
65556,180,0,0
65556,140,0,0
65556,20,0,0
65557,40,0,0
65557,50,0,0
65557,0,0,0
65557,20,0,0
65557,0,0,0
65557,0,0,0
65559,1550,50,120
65559,960,70,80
65559,560,0,30
65559,300,0,0
65559,270,0,0
65559,60,0,0
65560,2500,60,180
65560,1420,50,90
65560,760,20,30
65560,370,0,0
65560,300,0,0
65560,50,0,0
65565,1050,30,80
65565,580,40,60
65565,310,0,0
65565,170,0,0
65565,100,0,0
65565,0,0,0
65566,120,0,0
65566,80,0,0
65566,40,0,0
65566,40,0,0
65566,20,0,0
65566,0,0,0
65567,200,0,30
65567,130,0,0
65567,60,0,0
65567,30,0,0
65567,30,0,0
65567,0,0,0
65570,80,0,0
65570,60,0,0
65570,40,0,0
65570,0,0,0
65570,0,0,0
65570,0,0,0
65571,390,0,40
65571,240,40,40
65571,90,0,0
65571,50,0,0
65571,30,0,0
65571,0,0,0
65580,150,0,0
65580,100,0,0
65580,50,0,0
65580,30,0,0
65580,20,0,0
65580,0,0,0
65582,390,0,30
65582,290,0,0
65582,130,0,0
65582,100,0,0
65582,80,0,0
65582,0,0,0
65583,1850,20,90
65583,1480,40,70
65583,830,0,0
65583,550,0,0
65583,520,0,0
65583,40,0,0
65584,1430,20,70
65584,1200,40,70
65584,700,0,0
65584,370,0,0
65584,320,0,0
65584,0,0,0
65588,510,0,60
65588,230,40,50
65588,100,0,0
65588,40,0,0
65588,20,0,0
65588,0,0,0
65590,240,0,50
65590,170,0,0
65590,80,0,0
65590,30,0,0
65590,30,0,0
65590,0,0,0
65591,280,30,30
65591,170,0,30
65591,70,0,0
65591,40,0,0
65591,20,0,0
65591,0,0,0
65601,130,0,30
65601,90,0,0
65601,50,0,0
65601,30,0,0
65601,20,0,0
65601,0,0,0
65604,640,0,50
65604,390,40,40
65604,260,0,0
65604,150,0,0
65604,140,0,0
65604,0,0,0
65605,2230,60,180
65605,1360,50,80
65605,650,20,30
65605,340,0,0
65605,220,0,0
65605,30,0,0
65606,650,30,60
65606,340,30,40
65606,130,0,0
65606,50,0,0
65606,40,0,0
65606,0,0,0
65608,1740,70,190
65608,960,100,150
65608,470,0,0
65608,200,0,0
65608,130,0,0
65608,30,0,0
65609,130,0,20
65609,70,0,0
65609,50,0,0
65609,30,0,0
65609,0,0,0
65609,0,0,0
65610,760,30,80
65610,540,40,70
65610,360,0,0
65610,240,0,0
65610,240,0,0
65610,30,0,0
65611,390,30,50
65611,220,20,30
65611,120,0,0
65611,80,0,0
65611,80,0,0
65611,30,0,0
65612,230,0,40
65612,150,0,0
65612,100,0,0
65612,60,0,0
65612,70,0,0
65612,0,0,0
65613,2970,90,250
65613,1620,80,160
65613,980,40,60
65613,590,0,0
65613,510,0,0
65613,130,0,0
65614,90,0,0
65614,60,0,0
65614,30,0,0
65614,30,0,0
65614,0,0,0
65614,0,0,0
65616,6240,220,540
65616,2920,230,370
65616,1280,60,80
65616,730,40,50
65616,830,0,0
65616,240,0,0
65617,260,0,20
65617,220,0,20
65617,110,0,0
65617,50,0,0
65617,80,0,0
65617,0,0,0
65619,1260,50,120
65619,920,50,70
65619,590,30,40
65619,430,0,0
65619,460,0,0
65619,80,0,0
65620,90,0,0
65620,60,0,0
65620,30,0,0
65620,20,0,0
65620,0,0,0
65620,0,0,0
65622,1530,50,140
65622,860,70,80
65622,480,0,30
65622,230,0,0
65622,170,0,0
65622,40,0,0
65624,300,30,40
65624,190,0,20
65624,90,0,0
65624,60,0,0
65624,80,0,0
65624,0,0,0
65625,1570,40,130
65625,920,50,70
65625,440,0,20
65625,250,0,0
65625,210,0,0
65625,40,0,0
65626,300,0,50
65626,160,0,0
65626,70,0,0
65626,40,0,0
65626,30,0,0
65626,0,0,0
65627,90,0,0
65627,40,0,0
65627,20,0,0
65627,30,0,0
65627,0,0,0
65627,0,0,0
65629,120,0,30
65629,70,0,0
65629,40,0,0
65629,30,0,0
65629,0,0,0
65629,0,0,0
65630,60,0,0
65630,40,0,0
65630,20,0,0
65630,30,0,0
65630,50,0,0
65630,20,0,0
65631,700,20,60
65631,610,50,80
65631,430,0,0
65631,210,0,0
65631,200,0,0
65631,30,0,0
65632,490,20,60
65632,340,30,50
65632,180,0,0
65632,110,0,0
65632,50,0,0
65632,0,0,0
65633,760,20,90
65633,420,30,60
65633,220,0,0
65633,120,0,0
65633,110,0,0
65633,0,0,0
65634,140,0,20
65634,80,0,0
65634,30,0,0
65634,20,0,0
65634,0,0,0
65634,0,0,0
65635,100,0,0
65635,70,0,0
65635,40,0,0
65635,40,0,0
65635,0,0,0
65635,0,0,0
65637,170,0,30
65637,100,0,0
65637,50,0,0
65637,40,0,0
65637,0,0,0
65637,0,0,0
65638,90,0,0
65638,50,0,0
65638,30,0,0
65638,0,0,0
65638,0,0,0
65638,0,0,0
65640,130,0,0
65640,100,0,0
65640,40,0,0
65640,20,0,0
65640,20,0,0
65640,0,0,0
65641,210,0,30
65641,90,0,0
65641,60,0,0
65641,40,0,0
65641,40,0,0
65641,0,0,0
65644,430,0,60
65644,300,50,50
65644,180,0,0
65644,90,0,0
65644,60,0,0
65644,0,0,0
65646,350,20,30
65646,210,0,30
65646,120,0,0
65646,70,0,0
65646,50,0,0
65646,0,0,0
65647,390,0,40
65647,280,30,40
65647,100,0,0
65647,50,0,0
65647,20,0,0
65647,0,0,0
65648,870,30,90
65648,600,50,70
65648,430,0,0
65648,280,0,0
65648,230,0,0
65648,50,0,0
65649,290,0,30
65649,180,0,20
65649,90,0,0
65649,40,0,0
65649,50,0,0
65649,0,0,0
65650,220,30,30
65650,140,0,20
65650,70,0,0
65650,40,0,0
65650,0,0,0
65650,0,0,0
65652,540,0,40
65652,400,40,40
65652,250,0,0
65652,110,0,0
65652,110,0,0
65652,0,0,0
65653,1280,50,130
65653,630,40,70
65653,320,0,0
65653,160,0,0
65653,120,0,0
65653,20,0,0
65655,570,0,70
65655,270,40,40
65655,150,0,0
65655,80,0,0
65655,70,0,0
65655,0,0,0
65656,860,30,90
65656,520,30,50
65656,260,20,20
65656,150,0,0
65656,130,0,0
65656,20,0,0
65658,190,0,40
65658,110,0,0
65658,60,0,0
65658,50,0,0
65658,40,0,0
65658,0,0,0
65661,450,30,40
65661,260,0,20
65661,120,0,0
65661,50,0,0
65661,50,0,0
65661,0,0,0
65662,210,0,40
65662,130,0,0
65662,60,0,0
65662,50,0,0
65662,0,0,0
65662,0,0,0
65663,330,30,40
65663,250,0,30
65663,130,0,0
65663,60,0,0
65663,60,0,0
65663,0,0,0
65667,530,0,60
65667,300,50,50
65667,130,0,0
65667,70,0,0
65667,40,0,0
65667,0,0,0
65668,300,20,50
65668,140,0,0
65668,80,0,0
65668,50,0,0
65668,40,0,0
65668,0,0,0
65669,400,20,50
65669,310,30,50
65669,170,0,0
65669,100,0,0
65669,110,0,0
65669,0,0,0
65672,1610,50,150
65672,820,80,90
65672,370,0,20
65672,190,0,0
65672,190,0,0
65672,50,0,0
65674,480,20,40
65674,240,0,20
65674,90,0,0
65674,40,0,0
65674,30,0,0
65674,0,0,0
65676,80,0,0
65676,30,0,0
65676,30,0,0
65676,0,0,0
65676,0,0,0
65679,570,20,70
65679,230,20,30
65679,140,0,0
65679,70,0,0
65679,60,0,0
65679,0,0,0
65680,240,0,50
65680,140,0,0
65680,40,0,0
65680,50,0,0
65680,0,0,0
65680,0,0,0
65681,400,20,60
65681,220,30,40
65681,130,0,0
65681,70,0,0
65681,90,0,0
65681,30,0,0
65682,350,20,30
65682,200,0,30
65682,110,0,0
65682,50,0,0
65682,70,0,0
65682,0,0,0
65685,160,0,30
65685,70,0,0
65685,50,0,0
65685,20,0,0
65685,20,0,0
65685,0,0,0
65686,820,40,100
65686,550,50,70
65686,290,0,20
65686,210,0,0
65686,230,0,0
65686,50,0,0
65689,870,30,100
65689,440,30,50
65689,230,0,0
65689,110,0,0
65689,100,0,0
65689,0,0,0
65690,50,0,0
65690,40,0,0
65690,30,0,0
65690,0,0,0
65690,0,0,0
65690,0,0,0
65692,220,0,40
65692,130,0,0
65692,70,0,0
65692,30,0,0
65692,20,0,0
65692,0,0,0
65702,70,0,0
65702,40,0,0
65702,40,0,0
65702,0,0,0
65702,0,0,0
65702,0,0,0
65704,700,0,60
65704,390,50,50
65704,210,0,0
65704,90,0,0
65704,70,0,0
65704,0,0,0
65705,720,20,70
65705,460,30,40
65705,240,0,0
65705,100,0,0
65705,80,0,0
65705,0,0,0
65706,2590,110,280
65706,1590,90,150
65706,1010,60,70
65706,580,0,0
65706,490,0,0
65706,80,0,0
65707,370,30,40
65707,250,0,30
65707,140,0,0
65707,80,0,0
65707,60,0,0
65707,0,0,0
65708,2150,40,110
65708,1610,60,80
65708,740,30,40
65708,420,0,0
65708,360,0,0
65708,110,0,0
65710,200,0,30
65710,140,0,0
65710,70,0,0
65710,60,0,0
65710,30,0,0
65710,0,0,0
65711,1680,80,200
65711,900,70,110
65711,450,0,20
65711,200,0,0
65711,160,0,0
65711,40,0,0
65712,1300,30,100
65712,880,30,50
65712,520,20,30
65712,290,0,0
65712,240,0,0
65712,50,0,0
65713,410,40,50
65713,270,0,30
65713,140,0,0
65713,70,0,0
65713,50,0,0
65713,0,0,0
65714,5080,180,480
65714,3410,200,350
65714,2170,110,140
65714,1510,60,70
65714,1970,0,0
65714,530,0,0
65717,400,30,30
65717,240,0,30
65717,140,0,0
65717,60,0,0
65717,40,0,0
65717,0,0,0
65720,110,0,20
65720,80,0,0
65720,30,0,0
65720,40,0,0
