STATEFIPS,STATE,ZIPCODE,N1,A00100,Avg
33,NH,3225,1810,101164,55.89171271
33,NH,3226,1120,123999,110.7133929
33,NH,3227,520,39493,75.94807692
33,NH,3229,2990,329265,110.1220736
33,NH,3230,640,32774,51.209375
33,NH,3231,150,9761,65.07333333
33,NH,3233,200,25375,126.875
33,NH,3234,2430,145527,59.88765432
33,NH,3235,4170,193176,46.32517986
33,NH,3237,1220,78546,64.38196721
33,NH,3240,620,29077,46.8983871
33,NH,3241,450,31159,69.24222222
33,NH,3242,2080,145794,70.09326923
33,NH,3243,510,24848,48.72156863
33,NH,3244,3940,210347,53.38756345
33,NH,3245,1020,87674,85.95490196
33,NH,3246,8010,495797,61.89725343
33,NH,3249,3740,323796,86.57647059
33,NH,3251,950,60075,63.23684211
33,NH,3253,3540,274203,77.45847458
33,NH,3254,2110,184198,87.29763033
33,NH,3255,1010,83275,82.45049505
33,NH,3256,1120,71936,64.22857143
33,NH,3257,2280,390655,171.3399123
33,NH,3258,1320,95700,72.5
33,NH,3259,170,11919,70.11176471
33,NH,3260,340,24556,72.22352941
33,NH,3261,2350,146603,62.38425532
33,NH,3262,700,32470,46.38571429
33,NH,3263,1930,91993,47.66476684
33,NH,3264,2400,134393,55.99708333
33,NH,3266,1090,52846,48.48256881
33,NH,3268,650,40038,61.59692308
33,NH,3269,1540,107184,69.6
33,NH,3273,180,10725,59.58333333
33,NH,3275,5970,336948,56.44020101
33,NH,3276,4270,209901,49.15714286
33,NH,3278,1530,100995,66.00980392
33,NH,3279,350,12905,36.87142857
33,NH,3280,580,32853,56.64310345
33,NH,3281,4540,314415,69.25440529
33,NH,3282,450,24126,53.61333333
33,NH,3284,410,24828,60.55609756
33,NH,3285,770,44261,57.48181818
33,NH,3287,640,48060,75.09375
33,NH,3290,2440,189426,77.63360656
33,NH,3301,16140,1030000,63.81660471
33,NH,3303,7720,420932,54.52487047
33,NH,3304,4000,423530,105.8825
33,NH,3307,2880,177440,61.61111111
33,NH,3431,11280,722434,64.04556738
33,NH,3440,1380,75323,54.58188406
33,NH,3441,210,8497,40.46190476
33,NH,3442,710,34518,48.61690141
33,NH,3443,370,27864,75.30810811
33,NH,3444,760,72444,95.32105263
33,NH,3445,400,22487,56.2175
33,NH,3446,3080,170343,55.30616883
33,NH,3447,1180,69676,59.04745763
33,NH,3448,400,20945,52.3625
33,NH,3449,930,81245,87.36021505
33,NH,3450,480,40098,83.5375
33,NH,3451,2000,90364,45.182
33,NH,3452,2830,164475,58.11837456
33,NH,3455,1080,64293,59.53055556
33,NH,3456,410,20683,50.44634146
33,NH,3457,350,29855,85.3
33,NH,3458,3480,304606,87.53045977
33,NH,3461,2630,182416,69.35969582
33,NH,3462,840,98497,117.2583333
33,NH,3464,550,36431,66.23818182
33,NH,3465,1050,47188,44.94095238
33,NH,3466,680,54370,79.95588235
33,NH,3467,820,57163,69.71097561
33,NH,3470,2350,109086,46.41957447
33,NH,3561,3210,175641,54.71682243
33,NH,3570,3890,151685,38.99357326
33,NH,3574,1380,79463,57.58188406
33,NH,3575,140,4689,33.49285714
33,NH,3576,1420,66800,47.04225352
33,NH,3579,200,10462,52.31
33,NH,3580,800,85206,106.5075
33,NH,3581,1590,82798,52.07421384
33,NH,3582,1120,44321,39.57232143
33,NH,3583,570,28043,49.19824561
33,NH,3584,1750,93061,53.17771429
33,NH,3585,1310,65374,49.90381679
33,NH,3586,260,23326,89.71538462
33,NH,3588,830,38857,46.81566265
33,NH,3590,390,13695,35.11538462
33,NH,3592,520,24142,46.42692308
33,NH,3593,170,12577,73.98235294
33,NH,3595,310,16965,54.72580645
33,NH,3597,190,6031,31.74210526
33,NH,3598,1630,70121,43.0190184
33,NH,3601,210,9825,46.78571429
33,NH,3602,1370,79790,58.24087591
33,NH,3603,2520,117901,46.78611111
33,NH,3605,460,25037,54.42826087
33,NH,3607,150,8247,54.98
33,NH,3608,1460,133604,91.50958904
33,NH,3609,390,18476,47.37435897
33,NH,3740,530,27398,51.69433962
33,NH,3741,2140,126144,58.94579439
33,NH,3743,6560,299878,45.71310976
33,NH,3745,660,45726,69.28181818
33,NH,3746,200,12087,60.435
33,NH,3748,2510,179989,71.70876494
33,NH,3750,500,105463,210.926
33,NH,3751,270,20246,74.98518519
33,NH,3752,420,20226,48.15714286
33,NH,3753,1810,191427,105.7607735
33,NH,3755,3590,823331,229.3401114
33,NH,3765,220,13005,59.11363636
33,NH,3766,5300,384798,72.60339623
33,NH,3768,860,151766,176.472093
33,NH,3770,360,44667,124.075
33,NH,3771,430,22626,52.61860465
33,NH,3773,3810,199187,52.28005249
33,NH,3774,920,44679,48.56413043
33,NH,3777,640,44552,69.6125
33,NH,3779,380,20418,53.73157895
33,NH,3780,220,10937,49.71363636
33,NH,3781,860,79121,92.00116279
33,NH,3782,1510,230343,152.5450331
33,NH,3784,2160,143943,66.64027778
33,NH,3785,1060,42974,40.54150943
33,NH,3801,12560,1268015,100.9566083
33,NH,3809,2000,134237,67.1185
33,NH,3810,910,78510,86.27472527
33,NH,3811,3880,353017,90.98376289
33,NH,3812,330,16110,48.81818182
33,NH,3813,1670,92391,55.3239521
33,NH,3814,1130,51954,45.97699115
33,NH,3816,570,32904,57.72631579
33,NH,3817,340,19184,56.42352941
33,NH,3818,2150,103110,47.95813953
33,NH,3819,2180,151562,69.52385321
33,NH,3820,16750,1118928,66.80167164
33,NH,3823,920,106345,115.5923913
33,NH,3824,3210,346429,107.9218069
33,NH,3825,4690,332088,70.80767591
33,NH,3826,1540,110335,71.6461039
33,NH,3827,1670,154918,92.76526946
33,NH,3830,730,47195,64.65068493
33,NH,3832,170,16143,94.95882353
33,NH,3833,11560,1105129,95.59939446
33,NH,3835,3390,165735,48.88938053
33,NH,3836,770,49086,63.74805195
33,NH,3837,650,37983,58.43538462
33,NH,3838,800,51886,64.8575
33,NH,3839,2060,107183,52.03058252
33,NH,3840,2220,265204,119.4612613
33,NH,3841,3400,298892,87.90941176
33,NH,3842,8760,756628,86.37305936
33,NH,3844,1290,172572,133.7767442
33,NH,3845,740,44896,60.67027027
33,NH,3846,500,64881,129.762
33,NH,3847,120,7068,58.9
33,NH,3848,3420,244158,71.39122807
33,NH,3849,710,39528,55.67323944
33,NH,3850,290,33960,117.1034483
33,NH,3851,2050,114337,55.77414634
33,NH,3852,280,16119,57.56785714
33,NH,3853,330,32403,98.19090909
33,NH,3854,580,162577,280.3051724
33,NH,3855,1440,96517,67.02569444
33,NH,3856,960,114428,119.1958333
33,NH,3857,5040,340692,67.59761905
33,NH,3858,2460,184497,74.99878049
33,NH,3860,2340,133735,57.1517094
33,NH,3861,2170,188530,86.88018433
33,NH,3862,2660,419948,157.875188
33,NH,3864,840,38640,46
33,NH,3865,4380,290539,66.33310502
33,NH,3867,10690,539628,50.47970065
33,NH,3868,3030,153677,50.71848185
33,NH,3869,1360,98624,72.51764706
33,NH,3870,2840,466145,164.1355634
33,NH,3871,300,71957,239.8566667
33,NH,3872,2010,114596,57.01293532
33,NH,3873,3250,228791,70.39723077
33,NH,3874,5160,310066,60.09031008
33,NH,3875,450,30245,67.21111111
33,NH,3878,6340,320571,50.56324921
33,NH,3882,670,29641,44.24029851
33,NH,3883,110,4635,42.13636364
33,NH,3884,2150,173465,80.68139535
33,NH,3885,3990,458976,115.0315789
33,NH,3886,820,37416,45.62926829
33,NH,3887,1030,53825,52.25728155
33,NH,3890,440,22255,50.57954545
33,NH,3894,3000,273921,91.307
23,ME,3901,3740,208883,55.85106952
23,ME,3902,1250,119709,95.7672
23,ME,3903,3510,254012,72.36809117
23,ME,3904,4170,279761,67.08896882
23,ME,3905,1000,89953,89.953
23,ME,3906,2480,151073,60.91653226
23,ME,3907,970,78803,81.24020619
23,ME,3908,3660,242030,66.1284153
23,ME,3909,5200,453321,87.17711538
23,ME,3910,630,46596,73.96190476
23,ME,3911,320,57908,180.9625
23,ME,4001,1200,68046,56.705
23,ME,4002,3690,201248,54.53875339
23,ME,4003,160,13234,82.7125
23,ME,4005,11370,537308,47.25664028
23,ME,4008,1450,92136,63.54206897
23,ME,4009,2340,114323,48.85598291
23,ME,4010,740,30556,41.29189189
23,ME,4011,10210,684315,67.02399608
23,ME,4015,1620,90977,56.15864198
23,ME,4017,220,13628,61.94545455
23,ME,4020,730,35572,48.72876712
23,ME,4021,3250,372600,114.6461538
23,ME,4022,610,28341,46.46065574
23,ME,4024,270,12179,45.10740741
23,ME,4027,2910,145118,49.86872852
23,ME,4029,900,45356,50.39555556
23,ME,4030,1080,56469,52.28611111
23,ME,4032,4080,424668,104.0852941
23,ME,4037,1780,76057,42.72865169
23,ME,4038,8360,587555,70.28169856
23,ME,4039,4070,248213,60.98599509
23,ME,4040,1360,68982,50.72205882
23,ME,4041,660,26779,40.57424242
23,ME,4042,2280,123438,54.13947368
23,ME,4043,5980,472279,78.9764214
23,ME,4046,3930,311019,79.13969466
23,ME,4047,940,39615,42.14361702
23,ME,4048,1400,68622,49.01571429
23,ME,4049,1740,85465,49.11781609
23,ME,4050,110,6401,58.19090909
23,ME,4051,510,28026,54.95294118
23,ME,4055,1940,100555,51.83247423
23,ME,4056,110,4987,45.33636364
23,ME,4057,110,6907,62.79090909
23,ME,4061,1620,79595,49.13271605
23,ME,4062,9110,581629,63.84511526
23,ME,4063,190,10888,57.30526316
23,ME,4064,4770,248739,52.14654088
23,ME,4066,310,29212,94.23225806
23,ME,4068,540,22990,42.57407407
23,ME,4069,800,56950,71.1875
23,ME,4071,2590,198506,76.64324324
23,ME,4072,10400,633924,60.95423077
23,ME,4073,8180,368470,45.04523227
23,ME,4074,10050,896727,89.22656716
23,ME,4076,1320,64830,49.11363636
23,ME,4079,2000,186665,93.3325
23,ME,4083,2360,112963,47.86567797
23,ME,4084,3850,222681,57.83922078
23,ME,4085,890,48770,54.79775281
23,ME,4086,4920,318484,64.73252033
23,ME,4087,1180,58235,49.35169492
23,ME,4088,670,31362,46.80895522
23,ME,4090,5560,361582,65.03273381
23,ME,4091,450,21824,48.49777778
23,ME,4092,9680,477842,49.36384298
23,ME,4093,4120,222276,53.95048544
23,ME,4095,570,25483,44.70701754
23,ME,4096,4440,558021,125.6804054
23,ME,4097,1890,184489,97.61322751
23,ME,4101,9160,529425,57.79748908
23,ME,4102,9370,592598,63.24418356
23,ME,4103,16110,984841,61.13227809
23,ME,4105,6140,906981,147.7167752
23,ME,4106,13750,809781,58.89316364
23,ME,4107,4720,657340,139.2669492
23,ME,4108,480,40517,84.41041667
23,ME,4110,860,211594,246.0395349
23,ME,4210,10420,523829,50.27149712
23,ME,4216,290,11845,40.84482759
23,ME,4217,1630,86969,53.35521472
23,ME,4219,670,29875,44.58955224
23,ME,4220,1420,63506,44.72253521
23,ME,4221,410,17396,42.42926829
23,ME,4222,1940,128691,66.33556701
23,ME,4224,1170,52478,44.85299145
23,ME,4231,130,4742,36.47692308
23,ME,4234,100,5085,50.85
23,ME,4236,2140,111236,51.97943925
23,ME,4237,160,6335,39.59375
23,ME,4238,630,32199,51.10952381
23,ME,4239,2080,91808,44.13846154
23,ME,4240,14600,633927,43.41965753
23,ME,4250,2030,92191,45.41428571
23,ME,4252,2300,109684,47.68869565
23,ME,4253,990,48396,48.88484848
23,ME,4254,1250,43411,34.7288
23,ME,4255,350,15145,43.27142857
23,ME,4256,1360,58370,42.91911765
23,ME,4257,1070,39439,36.8588785
23,ME,4258,1300,80489,61.91461538
23,ME,4259,1550,92357,59.58516129
23,ME,4260,2750,168973,61.44472727
23,ME,4261,230,17017,73.98695652
23,ME,4263,1000,48312,48.312
23,ME,4265,420,20632,49.12380952
23,ME,4268,2240,104386,46.60089286
23,ME,4270,2720,126630,46.55514706
23,ME,4274,2650,144011,54.34377358
23,ME,4275,220,9861,44.82272727
23,ME,4276,2420,97601,40.33099174
23,ME,4280,3210,156543,48.76728972
23,ME,4281,2220,89809,40.4545045
23,ME,4282,2730,154352,56.53919414
23,ME,4284,600,36993,61.655
23,ME,4285,190,9290,48.89473684
23,ME,4287,1480,79364,53.62432432
23,ME,4289,790,29764,37.67594937
23,ME,4290,640,32357,50.5578125
23,ME,4292,400,16017,40.0425
23,ME,4294,1560,73993,47.43141026
23,ME,4330,12120,579455,47.80981848
23,ME,4342,820,41193,50.23536585
23,ME,4343,150,9338,62.25333333
23,ME,4344,1440,69686,48.39305556
23,ME,4345,5700,281800,49.43859649
23,ME,4346,850,34147,40.17294118
23,ME,4347,1320,84666,64.14090909
23,ME,4348,1400,70399,50.285
23,ME,4349,640,37203,58.1296875
23,ME,4350,1690,94604,55.97869822
23,ME,4351,1350,114659,84.93259259
23,ME,4352,810,43021,53.11234568
23,ME,4353,1090,51826,47.54678899
23,ME,4354,700,36373,51.96142857
23,ME,4355,1230,75468,61.35609756
23,ME,4357,1660,79661,47.98855422
23,ME,4358,1890,99272,52.52486772
23,ME,4359,220,10474,47.60909091
23,ME,4360,260,11689,44.95769231
23,ME,4363,1230,58533,47.58780488
23,ME,4364,2850,176495,61.92807018
23,ME,4401,19970,1080452,54.10375563
23,ME,4406,310,12663,40.8483871
23,ME,4410,510,20439,40.07647059
23,ME,4411,750,36020,48.02666667
23,ME,4412,4880,282879,57.9670082
23,ME,4414,530,20152,38.02264151
23,ME,4416,2560,113647,44.39335938
23,ME,4417,130,4887,37.59230769
23,ME,4418,670,25971,38.76268657
23,ME,4419,1370,68036,49.66131387
23,ME,4421,330,25485,77.22727273
23,ME,4422,490,20107,41.03469388
23,ME,4424,310,9874,31.8516129
23,ME,4426,1990,93095,46.78140704
23,ME,4427,1290,58462,45.31937984
23,ME,4428,1400,70002,50.00142857
23,ME,4429,2450,173719,70.90571429
23,ME,4430,670,25318,37.7880597
23,ME,4431,120,6277,52.30833333
23,ME,4434,520,21633,41.60192308
23,ME,4435,410,18308,44.65365854
23,ME,4438,540,19823,36.70925926
23,ME,4441,690,34080,49.39130435
23,ME,4442,240,8376,34.9
23,ME,4443,990,42005,42.42929293
23,ME,4444,4370,348311,79.70503432
23,ME,4448,560,21852,39.02142857
23,ME,4449,660,29034,43.99090909
23,ME,4450,610,25623,42.00491803
23,ME,4453,300,10304,34.34666667
23,ME,4455,370,14505,39.2027027
23,ME,4456,1310,62940,48.04580153
23,ME,4457,2410,106640,44.24896266
23,ME,4459,270,8706,32.24444444
23,ME,4460,570,21220,37.22807018
23,ME,4461,1440,64074,44.49583333
23,ME,4462,1910,77608,40.63246073
23,ME,4463,1140,41154,36.1
23,ME,4464,260,9593,36.89615385
23,ME,4468,3900,175219,44.92794872
23,ME,4471,200,6597,32.985
23,ME,4472,990,43658,44.0989899
23,ME,4473,2670,152716,57.19700375
23,ME,4474,1850,105727,57.14972973
23,ME,4475,130,5393,41.48461538
23,ME,4476,550,25843,46.98727273
23,ME,4478,150,7823,52.15333333
23,ME,4479,520,22100,42.5
23,ME,4481,250,10863,43.452
23,ME,4487,300,10403,34.67666667
23,ME,4488,530,23814,44.93207547
23,ME,4489,210,9457,45.03333333
23,ME,4493,800,35474,44.3425
23,ME,4495,150,10177,67.84666667
23,ME,4496,1790,96728,54.03798883
23,ME,4497,110,3797,34.51818182
23,ME,4530,5610,314746,56.10445633
23,ME,4535,340,20165,59.30882353
23,ME,4537,1120,61681,55.07232143
23,ME,4538,1010,56279,55.72178218
23,ME,4539,570,30444,53.41052632
23,ME,4543,1280,72980,57.015625
23,ME,4544,380,33831,89.02894737
23,ME,4547,560,26440,47.21428571
23,ME,4548,500,40612,81.224
23,ME,4551,360,25576,71.04444444
23,ME,4553,1020,62490,61.26470588
23,ME,4554,400,23148,57.87
23,ME,4555,920,52676,57.25652174
23,ME,4556,670,36584,54.60298507
23,ME,4558,150,8525,56.83333333
23,ME,4562,1030,69120,67.10679612
23,ME,4563,710,39938,56.25070423
23,ME,4564,260,22969,88.34230769
23,ME,4568,180,18426,102.3666667
23,ME,4571,130,8735,67.19230769
23,ME,4572,2440,115072,47.16065574
23,ME,4573,270,17091,63.3
23,ME,4574,670,29728,44.37014925
23,ME,4575,110,7249,65.9
23,ME,4576,330,24588,74.50909091
23,ME,4578,2200,115090,52.31363636
23,ME,4579,1570,125106,79.68535032
23,ME,4605,6710,356373,53.11073025
23,ME,4606,500,21685,43.37
23,ME,4607,530,23519,44.3754717
23,ME,4609,2670,171754,64.32734082
23,ME,4611,240,10664,44.43333333
23,ME,4612,260,13132,50.50769231
23,ME,4614,1450,99165,68.38965517
23,ME,4616,400,31901,79.7525
23,ME,4617,370,24521,66.27297297
23,ME,4619,1470,64615,43.95578231
23,ME,4622,530,21430,40.43396226
23,ME,4623,410,16760,40.87804878
23,ME,4626,190,9209,48.46842105
23,ME,4627,810,49433,61.02839506
23,ME,4628,260,10363,39.85769231
23,ME,4630,650,27653,42.54307692
23,ME,4631,530,22553,42.55283019
23,ME,4634,880,35043,39.82159091
23,ME,4640,1170,56695,48.45726496
23,ME,4643,480,18794,39.15416667
23,ME,4644,170,9567,56.27647059
23,ME,4648,270,11370,42.11111111
23,ME,4649,550,23659,43.01636364
23,ME,4650,150,7558,50.38666667
23,ME,4652,700,27007,38.58142857
23,ME,4653,290,15403,53.1137931
23,ME,4654,1360,58937,43.33602941
23,ME,4655,390,14193,36.39230769
23,ME,4657,150,6642,44.28
23,ME,4658,620,25931,41.82419355
23,ME,4660,790,68065,86.15822785
23,ME,4662,310,23470,75.70967742
23,ME,4664,570,22977,40.31052632
23,ME,4666,490,18901,38.57346939
23,ME,4667,570,21671,38.01929825
23,ME,4668,650,25255,38.85384615
23,ME,4669,130,7264,55.87692308
23,ME,4671,250,11091,44.364
23,ME,4674,200,9628,48.14
23,ME,4675,140,10111,72.22142857
23,ME,4676,470,24503,52.13404255
23,ME,4677,150,7178,47.85333333
23,ME,4679,1050,67643,64.42190476
23,ME,4680,500,20283,40.566
23,ME,4681,530,30439,57.43207547
23,ME,4684,800,45161,56.45125
23,ME,4685,170,10126,59.56470588
23,ME,4691,180,7441,41.33888889
23,ME,4693,260,14454,55.59230769
23,ME,4694,1020,47376,46.44705882
23,ME,4730,4120,181270,43.99757282
23,ME,4732,760,30480,40.10526316
23,ME,4734,280,11980,42.78571429
23,ME,4735,220,7599,34.54090909
23,ME,4736,4130,195567,47.3527845
23,ME,4739,400,18570,46.425
23,ME,4740,540,24882,46.07777778
23,ME,4742,1440,59792,41.52222222
23,ME,4743,1970,95464,48.45888325
23,ME,4745,460,19504,42.4
23,ME,4746,160,5559,34.74375
23,ME,4747,480,19646,40.92916667
23,ME,4750,820,31134,37.96829268
23,ME,4756,1490,64640,43.38255034
23,ME,4757,1260,68870,54.65873016
23,ME,4758,700,35601,50.85857143
23,ME,4760,340,12547,36.90294118
23,ME,4761,250,14490,57.96
23,ME,4762,230,9940,43.2173913
23,ME,4763,320,12408,38.775
23,ME,4765,470,18694,39.77446809
23,ME,4766,160,6041,37.75625
23,ME,4768,170,7055,41.5
23,ME,4769,4240,200370,47.25707547
23,ME,4772,340,16076,47.28235294
23,ME,4773,350,15900,45.42857143
23,ME,4774,260,8589,33.03461538
23,ME,4776,360,12488,34.68888889
23,ME,4777,130,3731,28.7
23,ME,4779,150,8436,56.24
23,ME,4780,270,11273,41.75185185
23,ME,4781,240,10412,43.38333333
23,ME,4783,200,9073,45.365
23,ME,4785,870,32942,37.86436782
23,ME,4786,730,29765,40.7739726
23,ME,4787,190,7335,38.60526316
23,ME,4841,3670,156309,42.59100817
23,ME,4843,2730,214545,78.58791209
23,ME,4847,770,43807,56.89220779
23,ME,4848,290,17494,60.32413793
23,ME,4849,1820,108548,59.64175824
23,ME,4853,230,10828,47.07826087
23,ME,4854,780,46915,60.1474359
23,ME,4855,130,7571,58.23846154
23,ME,4856,1890,145423,76.94338624
23,ME,4858,730,40103,54.93561644
23,ME,4859,400,27734,69.335
23,ME,4860,810,48761,60.19876543
23,ME,4861,1370,64860,47.34306569
23,ME,4862,1790,97070,54.22905028
23,ME,4863,650,31817,48.94923077
23,ME,4864,1950,86711,44.46717949
23,ME,4901,10860,527592,48.58121547
23,ME,4910,930,46748,50.26666667
23,ME,4911,850,33187,39.04352941
23,ME,4912,380,15889,41.81315789
23,ME,4915,4250,214925,50.57058824
23,ME,4917,1490,106670,71.59060403
23,ME,4918,200,15812,79.06
23,ME,4920,640,23646,36.946875
23,ME,4921,720,28202,39.16944444
23,ME,4922,510,19633,38.49607843
23,ME,4923,180,6472,35.95555556
23,ME,4924,920,37210,40.44565217
23,ME,4926,170,14553,85.60588235
23,ME,4927,1510,66639,44.13178808
23,ME,4928,870,36682,42.16321839
23,ME,4929,340,12159,35.76176471
23,ME,4930,1760,64674,36.74659091
23,ME,4932,550,27282,49.60363636
23,ME,4936,120,6146,51.21666667
23,ME,4937,2870,131913,45.96271777
23,ME,4938,3420,159781,46.71959064
23,ME,4939,430,16420,38.18604651
23,ME,4941,790,30925,39.14556962
23,ME,4942,430,16683,38.79767442
23,ME,4943,720,30089,41.79027778
23,ME,4945,530,28270,53.33962264
23,ME,4947,940,53715,57.14361702
23,ME,4949,500,19667,39.334
23,ME,4950,1890,83719,44.2957672
23,ME,4951,450,19797,43.99333333
23,ME,4952,900,39435,43.81666667
23,ME,4953,1450,66243,45.68482759
23,ME,4955,660,30248,45.83030303
23,ME,4956,340,15289,44.96764706
23,ME,4957,1820,87432,48.03956044
23,ME,4958,790,34553,43.73797468
23,ME,4961,420,17118,40.75714286
23,ME,4962,120,4704,39.2
23,ME,4963,3360,200611,59.70565476
23,ME,4964,140,7973,56.95
23,ME,4965,820,33065,40.32317073
23,ME,4966,700,26407,37.72428571
23,ME,4967,1680,81757,48.66488095
23,ME,4969,590,24712,41.88474576
23,ME,4970,750,37106,49.47466667
23,ME,4971,830,35101,42.29036145
23,ME,4973,680,34619,50.91029412
23,ME,4974,1300,55428,42.63692308
23,ME,4975,100,4148,41.48
23,ME,4976,4210,203978,48.45083135
23,ME,4978,480,24267,50.55625
23,ME,4979,450,15936,35.41333333
23,ME,4981,1060,52189,49.23490566
23,ME,4982,330,12832,38.88484848
23,ME,4983,710,31193,43.93380282
23,ME,4984,230,9561,41.56956522
23,ME,4986,680,27755,40.81617647
23,ME,4987,430,15976,37.15348837
23,ME,4988,780,31142,39.92564103
23,ME,4989,2030,102513,50.49901478
23,ME,4992,210,6967,33.17619048
50,VT,5001,3880,205778,53.03556701
50,VT,5031,230,15965,69.41304348
50,VT,5032,1180,64767,54.88728814
50,VT,5033,1500,80814,53.876
50,VT,5034,190,9724,51.17894737
