FIPS,PCT_DIABETES_ADULTS08,PCT_DIABETES_ADULTS13,PCT_OBESE_ADULTS08,PCT_OBESE_ADULTS13,MEDHHINC15
45015,12.5,13.5,36.3,35.0,55876.0
45017,13.6,18.6,33.9,35.3,41277.0
45019,9.3,11.1,25.9,24.6,56244.0
45021,12.2,14.4,30.4,36.5,37098.0
45023,13.0,13.8,32.5,36.1,35006.0
45025,12.8,14.8,32.7,34.8,36520.0
45027,13.9,17.2,35.9,42.3,34654.0
45029,13.3,16.5,33.7,39.0,33745.0
45031,13.5,14.6,32.4,37.7,36719.0
45033,13.5,16.5,35.8,37.4,31094.0
45035,10.1,10.4,29.8,33.9,55595.0
45037,10.0,14.1,33.8,32.7,46430.0
45039,14.5,18.6,36.0,41.3,36622.0
45041,12.0,14.1,32.5,34.1,41197.0
45043,12.7,14.4,32.2,30.8,44395.0
45045,8.9,10.4,25.8,28.1,52017.0
45047,12.1,13.2,32.7,33.5,42240.0
45049,14.7,15.1,37.7,42.0,30772.0
45051,10.6,11.1,27.7,29.8,47083.0
45053,13.0,15.0,35.4,37.0,37231.0
45055,11.7,12.6,30.5,31.7,48233.0
45057,12.0,11.8,31.5,31.3,47279.0
45059,11.7,15.0,33.9,40.8,39731.0
45061,13.8,16.9,36.7,44.3,31525.0
45063,9.1,9.9,28.3,33.4,55413.0
45065,13.9,17.6,32.2,35.2,41589.0
45067,14.4,17.2,35.5,39.9,30528.0
45069,13.5,15.2,38.5,39.2,32485.0
45071,11.3,15.7,34.4,35.5,41120.0
45073,11.7,12.0,28.2,28.0,44819.0
45075,14.3,15.1,38.5,41.9,37651.0
45077,10.0,11.9,27.7,30.2,44091.0
45079,10.8,11.1,30.1,32.6,51065.0
45081,11.8,13.0,30.8,35.6,41409.0
45083,10.6,12.8,30.0,30.5,45768.0
45085,13.4,14.3,35.3,34.4,41058.0
45087,12.1,15.6,33.0,36.9,35467.0
45089,14.4,17.5,39.2,42.5,28943.0
45091,9.0,12.0,30.0,29.4,57302.0
46003,8.8,8.7,27.9,28.0,50392.0
46005,8.1,9.4,30.1,32.0,47592.0
46007,10.5,14.6,34.2,36.6,40529.0
46009,8.0,9.4,29.8,29.6,48900.0
46011,6.1,6.1,27.9,27.4,55749.0
46013,7.6,8.4,29.5,32.2,52065.0
46015,7.7,10.1,29.4,34.4,50604.0
46017,13.6,16.2,39.1,42.0,22894.0
46019,8.1,8.4,28.5,31.3,43572.0
46021,9.7,9.9,27.3,30.9,49569.0
46023,10.1,11.7,33.4,33.6,41005.0
46025,8.9,10.4,29.8,30.6,60544.0
46027,5.8,7.7,28.7,31.1,43902.0
46029,6.7,8.3,28.5,31.2,53073.0
46031,11.9,13.3,39.0,40.9,31621.0
46033,7.9,10.7,27.9,29.7,54309.0
46035,7.2,9.4,28.4,34.3,47591.0
46037,9.6,11.2,28.9,30.8,45131.0
46039,8.3,10.8,27.9,33.3,54087.0
46041,13.5,15.6,38.9,39.9,38337.0
46043,9.5,11.0,29.9,29.8,51915.0
46045,8.5,9.0,28.9,29.1,56304.0
46047,9.8,11.2,29.3,31.7,44065.0
46049,8.7,9.8,28.1,29.3,47802.0
46051,9.3,8.3,28.0,30.6,51251.0
46053,10.9,10.4,29.7,32.2,36150.0
46055,9.4,10.3,28.3,30.1,50221.0
46057,8.0,9.7,29.0,30.8,57278.0
46059,10.0,10.5,28.9,29.9,52718.0
46061,7.0,8.3,28.3,28.9,59508.0
46063,7.5,8.1,29.0,32.4,57053.0
46065,8.9,9.5,29.5,28.3,60582.0
46067,8.8,10.5,29.3,31.0,49558.0
46069,10.2,10.5,31.4,30.5,49820.0
46071,11.4,11.2,32.4,34.8,36308.0
46073,8.6,9.9,26.6,27.8,49054.0
46075,8.7,10.9,29.6,29.3,47362.0
46077,8.2,10.0,26.8,33.8,54543.0
46079,7.2,8.6,29.0,31.3,55300.0
46081,6.8,7.3,23.6,25.7,51553.0
46083,5.5,6.6,25.6,28.7,77540.0
46085,10.2,10.4,33.2,33.5,39527.0
46087,7.9,9.0,27.4,28.5,56382.0
46089,9.4,11.8,27.4,27.3,43859.0
46091,9.4,9.6,27.9,32.2,50216.0
46093,7.3,8.4,25.8,27.0,55515.0
46095,12.1,13.2,32.6,32.4,34241.0
46097,9.1,10.6,28.4,31.4,47970.0
46099,7.0,7.9,28.2,27.8,55605.0
46101,8.3,11.0,29.7,32.9,54729.0
46103,7.5,8.4,25.9,27.3,52217.0
46105,9.6,10.1,28.6,32.8,44132.0
46107,9.5,11.0,28.0,29.2,54655.0
46109,9.9,12.0,32.6,32.0,42744.0
46111,8.0,10.2,30.1,29.7,49638.0
46115,8.7,9.9,29.4,31.4,46504.0
46117,7.9,9.8,29.4,33.4,62015.0
46119,8.2,9.3,30.4,33.1,58230.0
46121,12.0,18.2,36.2,38.0,29193.0
46123,9.3,10.7,31.9,30.7,48289.0
46125,8.7,8.4,27.9,32.9,54134.0
46127,7.1,9.2,29.7,30.4,74439.0
46129,10.4,10.7,29.8,28.4,44480.0
46135,8.0,7.9,29.2,30.0,48991.0
46137,12.2,16.5,37.6,42.0,33239.0
47001,13.1,12.3,30.1,31.7,44488.0
47003,11.3,11.5,30.1,32.1,44734.0
47005,13.5,14.3,31.3,32.4,36201.0
47007,11.6,12.5,32.9,32.7,39730.0
47009,11.2,13.7,31.5,34.0,49532.0
47011,12.0,14.3,29.1,34.9,43772.0
47013,13.2,13.4,33.1,32.5,33092.0
47015,10.5,12.9,30.8,33.3,43864.0
47017,12.7,14.6,33.2,32.4,38412.0
47019,12.8,14.2,34.4,31.8,35053.0
47021,10.0,12.3,30.1,33.8,56447.0
47023,13.3,14.7,33.0,32.0,43452.0
47025,11.4,14.8,30.4,30.8,35193.0
47027,11.8,13.9,32.4,31.3,32750.0
47029,13.2,15.8,34.9,34.4,31355.0
47031,13.1,13.1,33.8,35.9,44452.0
47033,12.9,13.8,32.7,33.0,38474.0
47035,11.5,18.2,29.0,29.2,39472.0
47037,9.4,10.6,30.3,30.9,51999.0
47039,12.4,15.0,29.4,36.3,38771.0
47041,11.7,14.4,31.4,31.8,43804.0
47043,10.7,12.6,30.6,35.9,47621.0
47045,12.7,15.8,35.8,37.2,43391.0
47047,11.5,17.6,34.6,31.1,56710.0
47049,12.6,14.6,31.3,35.5,31824.0
47051,11.8,13.1,32.5,30.9,47286.0
47053,13.0,13.1,33.5,32.3,40789.0
47055,12.2,14.4,34.0,32.1,42207.0
47057,12.3,14.4,30.5,35.0,38103.0
47059,11.0,12.3,32.8,29.8,36309.0
47061,11.3,15.2,29.5,31.3,33595.0
47063,12.4,13.9,31.4,30.8,39566.0
47065,11.3,12.2,29.3,30.2,48943.0
47067,11.9,13.0,30.4,30.6,27987.0
47069,12.3,14.7,38.3,37.8,37729.0
47071,11.7,13.8,29.6,31.9,36765.0
47073,13.7,14.4,33.1,32.9,38708.0
47075,13.2,15.3,36.1,38.4,35216.0
47077,10.9,15.9,32.8,34.8,41328.0
47079,11.7,14.0,31.7,33.7,38328.0
47081,10.9,12.2,29.5,32.1,39682.0
47083,12.1,15.2,31.1,33.2,39999.0
47085,12.5,14.1,31.6,35.6,43657.0
47087,13.5,13.8,32.3,34.7,34651.0
47089,11.4,12.3,30.4,34.2,42669.0
47091,11.5,14.1,30.5,29.2,33402.0
47093,11.2,11.2,28.6,29.7,52136.0
47095,11.1,13.5,34.8,37.5,29908.0
47097,10.2,15.4,34.4,38.3,34715.0
47099,12.6,14.2,31.5,34.0,40076.0
47101,11.7,14.5,29.8,34.3,38198.0
47103,10.7,14.2,30.8,32.1,43694.0
47105,12.0,13.3,30.5,27.5,52787.0
47107,12.1,14.1,32.4,33.7,39207.0
47109,14.1,16.9,33.5,38.6,37337.0
47111,12.2,14.2,33.0,34.2,37865.0
47113,11.2,14.2,31.6,34.3,46694.0
47115,11.9,15.9,34.5,32.9,41090.0
47117,12.0,14.4,32.2,31.3,46788.0
47119,11.6,11.9,32.5,33.6,50868.0
47121,11.4,14.2,31.9,27.9,41061.0
47123,11.4,14.7,31.1,35.5,37867.0
47125,11.7,9.8,30.9,29.0,49603.0
47127,11.9,14.0,31.5,32.0,52911.0
47129,11.5,12.3,30.3,30.3,46067.0
47131,13.4,15.5,31.6,33.6,39946.0
47133,11.1,15.1,29.6,33.0,36316.0
47135,11.5,16.3,32.6,31.4,34445.0
47137,13.1,15.0,31.2,33.1,34714.0
47139,12.0,13.7,31.1,34.9,38923.0
47141,11.3,12.5,29.4,32.6,40629.0
47143,11.5,13.7,31.3,30.4,39863.0
47145,12.6,13.4,32.2,34.1,43939.0
47147,11.9,12.8,31.4,35.6,53413.0
47149,9.3,9.9,30.6,33.0,60022.0
47151,11.8,13.4,30.9,28.9,33254.0
47153,10.7,13.5,31.3,28.3,43207.0
47155,12.0,12.2,28.8,30.6,41987.0
47157,11.9,12.2,33.7,32.6,46998.0
47159,11.8,13.6,30.2,36.8,44556.0
47161,11.5,15.2,32.8,31.4,44266.0
47163,12.9,14.4,31.2,30.1,42277.0
47165,11.6,11.8,29.1,29.7,59816.0
47167,11.1,13.5,33.8,35.4,54077.0
47169,11.9,13.2,31.9,32.9,47531.0
47171,13.9,14.7,31.0,33.4,36641.0
47173,11.0,13.8,29.4,31.0,36878.0
47175,11.9,14.6,31.1,32.1,39348.0
47177,10.5,16.3,32.9,31.4,39357.0
47179,11.4,12.9,29.4,32.2,45261.0
47181,10.6,12.3,29.8,32.7,34895.0
47183,10.8,14.7,30.7,30.9,38025.0
47185,11.2,13.6,30.5,31.2,38649.0
47187,8.6,9.2,27.4,25.9,104367.0
47189,10.4,12.7,31.9,31.7,65372.0
48001,10.6,11.7,28.3,31.6,43062.0
48003,9.1,8.8,28.0,28.1,72184.0
48005,9.3,12.9,30.0,37.5,45428.0
48007,10.9,12.1,26.8,26.9,41560.0
48009,10.2,10.6,27.6,27.1,60414.0
48011,10.4,10.6,27.8,27.2,55198.0
48013,8.9,10.8,26.8,27.9,49047.0
48015,9.8,9.7,28.0,27.0,57960.0
48017,9.4,9.5,28.0,26.7,38299.0
48019,9.4,11.3,26.3,27.1,53662.0
48021,10.3,9.7,30.0,33.1,56866.0
48023,10.8,12.2,27.5,28.1,38231.0
48025,8.1,8.7,29.1,29.3,42540.0
48027,10.9,9.2,29.2,29.0,48894.0
48029,8.1,8.9,25.6,27.3,52230.0
48031,8.7,11.2,27.8,28.7,53449.0
48033,9.5,11.3,27.6,27.3,63358.0
48035,9.9,10.2,25.8,27.8,47135.0
48037,9.5,12.7,28.8,32.4,42515.0
48039,10.3,9.1,28.2,31.2,71230.0
48041,7.4,7.6,26.1,28.4,44767.0
48043,8.2,9.7,25.5,27.7,41785.0
48045,11.7,11.2,27.5,26.4,42261.0
48047,9.9,10.8,26.9,27.2,30124.0
48049,9.6,9.5,25.8,25.2,41981.0
48051,11.0,12.2,28.0,29.8,50113.0
48053,9.6,10.0,27.0,30.0,53086.0
48055,9.0,9.8,28.6,26.4,46093.0
48057,9.5,11.6,28.0,29.1,50873.0
48059,9.5,11.0,28.6,28.4,44450.0
48061,8.7,9.3,26.7,33.2,34044.0
48063,10.5,11.2,28.9,31.8,40768.0
48065,10.6,11.0,27.8,28.4,61083.0
48067,11.0,13.7,29.3,31.3,39274.0
48069,10.1,9.3,27.4,28.1,43372.0
48071,9.3,9.6,28.1,28.6,77282.0
48073,9.2,11.6,29.6,30.1,41355.0
48075,9.1,9.0,27.7,27.0,37732.0
48077,9.4,11.2,28.8,29.4,51234.0
48079,10.6,10.9,28.5,26.9,39398.0
48081,11.3,12.6,26.6,28.1,42498.0
48083,10.2,11.6,26.2,28.1,35922.0
48085,7.4,7.9,23.4,24.6,86823.0
48087,10.7,10.7,27.7,28.0,38775.0
48089,11.0,11.3,28.1,28.5,47783.0
48091,8.5,8.8,24.6,26.7,68362.0
48093,10.4,10.8,26.6,28.3,41155.0
48095,8.3,8.7,28.7,27.5,39945.0
48097,11.3,10.3,28.5,29.2,54534.0
48099,8.1,9.1,28.1,30.3,45989.0
48101,12.0,12.3,27.5,27.4,35602.0
48103,10.1,8.8,28.5,29.3,65883.0
48105,10.1,9.9,28.5,27.9,53903.0
48107,9.9,9.8,27.5,27.8,34562.0
48109,10.0,10.0,26.8,27.6,35192.0
48111,8.8,8.0,27.5,31.5,47559.0
48113,9.3,9.1,28.3,27.6,51824.0
48115,9.8,9.1,28.8,29.9,42589.0
48117,9.3,8.7,27.5,29.4,45713.0
48119,10.3,11.9,28.0,28.0,42846.0
48121,8.5,8.0,28.5,22.1,75898.0
48123,10.5,11.6,28.3,30.6,47365.0
48125,9.8,9.9,28.4,26.6,39169.0
48127,9.1,9.3,27.8,29.9,40040.0
48129,10.9,11.1,26.8,27.6,36862.0
48131,9.4,9.9,26.6,27.8,36986.0
48133,10.4,12.2,27.1,28.2,41944.0
48135,9.4,8.9,29.7,31.6,62519.0
48137,9.0,11.8,28.1,27.1,37567.0
48139,8.3,9.9,29.5,29.8,66811.0
48141,7.7,9.5,23.8,28.4,43101.0
48143,8.8,8.9,27.6,28.2,45663.0
48145,11.0,11.5,29.0,29.8,37912.0
48147,9.6,10.4,26.2,28.4,43733.0
48149,10.8,11.6,27.1,27.1,53173.0
48151,10.8,11.7,27.2,26.7,43082.0
48153,10.7,11.4,27.7,26.8,36859.0
48155,11.4,11.7,26.7,26.3,36466.0
48157,8.2,8.4,25.4,23.9,95117.0
48159,9.5,11.3,26.9,26.9,43569.0
48161,10.1,11.0,29.4,28.5,48057.0
48163,8.2,8.6,27.1,27.5,38809.0
48165,9.0,8.9,27.7,30.6,53297.0
48167,9.7,9.8,27.5,27.6,66173.0
48169,9.6,8.3,28.4,27.5,54606.0
48171,10.1,13.3,25.5,26.8,54180.0
48173,9.7,9.6,27.8,26.8,74854.0
48175,10.0,11.9,26.5,29.2,52612.0
48177,10.1,12.0,28.1,29.5,43519.0
48179,10.7,10.9,29.8,28.4,49415.0
48181,9.0,9.3,25.1,28.9,48164.0
48183,10.3,11.0,29.4,35.3,48561.0
48185,9.9,11.9,28.9,29.1,44226.0
48187,8.5,10.0,28.0,30.9,64252.0
48189,9.5,10.3,28.0,30.6,41999.0
48191,11.2,12.4,27.4,29.1,32158.0
48193,10.6,11.8,26.8,30.0,46181.0
48195,9.3,9.7,27.1,28.1,55215.0
48197,10.4,10.9,27.8,28.5,38154.0
48199,10.4,9.9,28.4,32.1,56201.0
48201,8.8,8.5,26.7,27.2,56670.0
48203,11.1,11.9,29.9,33.3,46593.0
48205,9.4,9.6,28.8,27.3,66231.0
48207,11.7,10.5,27.7,27.3,36085.0
48209,6.8,8.7,25.9,23.8,61121.0
48211,10.2,9.4,27.0,26.8,71177.0
48213,10.2,10.9,28.7,30.2,44944.0
48215,9.6,9.7,28.7,34.4,35441.0
48217,10.0,10.1,29.0,28.7,44965.0
48219,9.5,8.7,27.0,30.7,48768.0
48221,10.0,11.7,26.7,26.5,61371.0
48223,10.6,10.5,29.3,30.5,43284.0
48225,11.5,11.3,28.6,28.3,37536.0
48227,9.0,9.7,29.2,31.1,47148.0
48229,10.0,10.0,26.4,26.3,33048.0
48231,10.1,10.3,29.8,27.0,46632.0
48233,10.9,10.5,28.4,31.1,53085.0
48235,9.5,10.6,27.3,27.9,64777.0
48237,9.8,9.7,27.6,26.9,51711.0
48239,11.2,10.9,28.1,32.2,53667.0
48241,10.9,13.2,30.1,29.1,46541.0
48243,10.0,12.4,25.1,26.2,47654.0
48245,11.2,10.8,29.7,33.2,47620.0
48247,10.1,9.9,27.5,27.3,36048.0
48249,9.0,9.2,28.0,28.5,43028.0
48251,10.0,9.4,29.6,30.2,58685.0
48253,9.1,9.0,28.3,27.4,41871.0
48255,8.6,9.5,28.9,29.2,47129.0
48257,8.5,9.2,30.2,27.2,60438.0
48259,8.3,8.9,24.7,27.3,79108.0
48261,9.4,9.2,27.6,26.4,40082.0
48263,11.3,12.0,26.5,26.4,45338.0
48265,10.7,13.4,26.1,26.7,47389.0
48267,10.2,11.6,26.0,28.4,37448.0
48269,9.2,10.5,28.2,27.5,69588.0
48271,10.8,10.8,26.8,26.7,40840.0
48273,8.3,9.2,27.2,28.0,40066.0
48275,12.0,11.2,27.5,26.6,43238.0
48277,10.8,11.6,25.5,32.7,39433.0
48279,10.1,10.2,27.8,31.0,41807.0
48281,9.2,10.2,26.9,28.2,50985.0
48283,8.7,8.2,27.6,26.6,42500.0
48285,11.3,11.7,26.8,32.0,49752.0
48287,10.1,10.8,26.8,28.1,54747.0
48289,10.5,13.8,27.4,29.5,47740.0
48291,9.4,11.0,28.3,27.6,53552.0
48293,10.7,11.8,28.6,33.9,40655.0
48295,9.8,9.5,26.9,27.2,60955.0
48297,9.6,10.8,27.5,27.6,53184.0
48299,11.3,13.3,24.8,27.0,46366.0
48301,11.3,10.5,27.5,29.0,59499.0
48303,7.7,8.6,27.4,27.7,47139.0
48305,10.2,10.4,27.4,28.4,38922.0
48307,10.4,11.0,26.9,28.5,39900.0
48309,10.1,9.0,31.4,28.6,46264.0
48311,10.8,11.8,27.6,32.2,60709.0
48313,9.5,9.1,29.5,28.8,40857.0
48315,12.4,12.5,29.3,31.3,35152.0
48317,9.2,8.8,26.8,27.1,60815.0
48319,10.3,12.5,26.6,26.2,45340.0
48321,11.3,11.2,28.5,31.9,45073.0
48323,9.4,8.7,26.7,29.4,34687.0
48325,9.0,11.2,29.2,32.2,52831.0
48327,11.1,12.9,26.5,27.3,34308.0
48329,8.3,8.6,27.1,30.9,79829.0
48331,11.4,11.9,28.6,29.7,46433.0
48333,10.3,11.7,26.3,26.1,40958.0
48335,9.9,8.9,29.6,26.6,41977.0
48337,10.4,10.7,26.9,25.9,49653.0
48339,8.4,10.1,25.0,24.5,72428.0
48341,8.6,9.0,28.9,29.9,49345.0
48343,13.0,11.1,28.7,30.0,37236.0
48345,11.6,13.0,26.9,26.8,40575.0
48347,9.2,11.3,29.5,32.2,39556.0
48349,9.7,10.1,29.5,28.4,41047.0
48351,10.9,11.7,28.8,28.0,40345.0
48353,10.8,10.4,28.4,29.0,40052.0
48355,10.5,9.9,27.9,33.6,50188.0
48357,8.4,8.2,26.8,28.7,67136.0
48359,9.9,9.3,28.1,29.3,53797.0
48361,9.8,8.9,29.3,29.5,51156.0
48363,9.3,12.0,29.5,29.4,42932.0
48365,10.5,10.9,28.3,30.7,50057.0
48367,9.3,10.5,27.5,29.0,67545.0
48369,9.8,9.4,28.1,29.4,46827.0
48371,9.4,9.8,26.3,28.6,45839.0
48373,11.0,10.8,30.1,29.4,42746.0
48375,8.9,8.9,31.3,31.0,40353.0
48377,9.7,10.3,26.1,26.1,33218.0
48379,9.7,11.8,27.7,29.7,46698.0
48381,8.6,8.2,26.1,26.6,62080.0
48383,9.6,8.9,27.8,27.7,65948.0
48385,10.6,12.1,26.0,27.6,34031.0
48387,11.2,11.9,27.9,30.7,36347.0
48389,10.2,8.1,27.4,28.3,44470.0
48391,10.7,10.9,27.9,28.4,45562.0
48393,10.2,10.3,27.9,26.6,71859.0
48395,11.5,10.9,28.8,29.8,53635.0
48397,8.1,8.9,27.3,25.3,92150.0
48399,11.0,11.5,27.1,26.8,39404.0
48401,11.3,10.8,28.4,30.8,49347.0
48403,11.8,13.2,27.0,27.8,36813.0
48405,12.2,13.7,28.5,32.3,33156.0
48407,10.4,12.6,27.6,28.1,42371.0
48409,10.1,10.5,27.0,33.0,52952.0
48411,9.9,11.4,26.9,27.4,42559.0
48413,10.1,9.8,27.6,27.5,53886.0
48415,9.1,9.1,27.7,26.2,57385.0
48417,10.1,10.4,26.6,28.3,51685.0
48419,10.6,11.7,29.7,31.2,41519.0
48421,8.9,10.0,27.2,27.5,54010.0
48423,9.1,10.2,27.6,29.6,49364.0
48425,9.3,10.7,26.9,27.6,58040.0
48427,8.5,8.4,27.2,29.6,28292.0
48429,9.7,10.0,27.4,27.0,45410.0
48431,10.0,10.1,27.0,27.4,62759.0
48433,11.4,12.0,26.8,27.0,45928.0
48435,9.0,9.8,27.3,26.6,60310.0
48437,10.4,9.9,27.6,27.7,40584.0
48439,8.4,11.0,26.8,29.1,60735.0
48441,8.7,9.2,27.9,30.8,47388.0
48443,11.6,10.6,26.0,26.8,43815.0
48445,9.5,9.8,28.0,29.2,43357.0
48447,11.1,11.3,26.4,26.8,43225.0
48449,9.1,9.5,29.1,30.9,41538.0
48451,10.4,10.1,27.8,27.6,47756.0
48453,6.8,6.4,22.7,20.3,65244.0
48455,11.3,11.5,28.0,27.4,37213.0
48457,10.4,12.3,27.1,31.0,40820.0
48459,10.3,10.7,27.6,29.6,45494.0
48461,10.5,9.6,27.1,26.9,57085.0
48463,9.5,10.5,27.2,30.0,37700.0
48465,10.6,8.7,27.0,30.0,42465.0
48467,9.5,10.8,25.8,30.2,47252.0
48469,10.3,10.3,28.7,34.3,55406.0
48471,8.8,9.0,31.3,29.7,41429.0
48473,9.7,12.0,30.3,33.6,50746.0
48475,9.9,9.7,28.0,28.5,57570.0
48477,11.4,11.8,29.7,29.6,51879.0
48479,9.1,8.6,28.4,31.3,39237.0
48481,11.2,10.2,30.7,31.9,45198.0
48483,10.5,10.8,27.3,27.8,51114.0
48485,10.6,12.3,27.4,31.1,45430.0
48487,10.0,11.0,28.4,28.0,43073.0
48489,9.0,8.3,27.9,27.6,30287.0
48491,6.9,7.4,25.0,31.1,78531.0
48493,10.0,9.7,27.3,31.4,68805.0
48495,9.7,8.7,27.3,27.7,55331.0
48497,8.6,10.4,29.8,30.9,58367.0
48499,11.2,11.7,27.5,30.1,45753.0
48501,9.4,8.6,27.4,26.7,59752.0
48503,10.3,10.9,27.8,27.1,49079.0
48505,8.9,8.3,27.5,26.3,35754.0
48507,8.7,8.7,27.8,27.4,27711.0
49001,7.5,7.9,25.6,25.7,50492.0
49003,7.5,9.9,27.8,33.5,58380.0
49005,5.2,5.6,23.5,21.8,51951.0
49007,8.9,9.6,25.5,26.6,47894.0
49009,8.9,10.1,25.0,26.1,57368.0
49011,5.8,7.4,23.7,25.0,72268.0
49013,9.4,8.0,26.8,27.6,63149.0
49015,8.5,8.7,29.7,25.8,54086.0
49017,8.7,9.7,25.1,32.5,45509.0
49019,8.2,7.8,21.5,22.3,44858.0
49021,5.7,6.8,24.7,23.3,45118.0
49023,7.2,10.2,26.0,28.0,55201.0
49025,9.1,9.8,25.4,26.1,47530.0
49027,7.9,9.3,21.4,31.3,52206.0
49029,6.7,8.3,21.3,22.0,81358.0
49031,8.7,10.1,26.6,26.1,39507.0
49033,8.4,8.7,25.7,26.4,58645.0
49035,6.9,7.2,23.6,25.4,65549.0
49037,9.6,10.6,25.1,26.7,39305.0
49039,7.4,7.9,26.4,25.4,46929.0
49041,7.6,9.5,23.1,29.9,48711.0
49043,3.9,4.2,13.9,14.4,93235.0
49045,7.7,9.2,30.5,31.7,67938.0
49047,8.7,8.0,27.4,27.6,67561.0
49049,5.6,5.5,24.2,24.4,65425.0
49051,5.6,6.5,22.4,23.0,75112.0
49053,7.7,7.8,23.2,23.7,54398.0
49055,8.5,8.5,23.6,22.8,41596.0
49057,7.4,8.3,26.3,28.4,58786.0
50001,5.9,6.7,21.6,23.0,58408.0
50003,7.9,8.8,22.6,24.1,50506.0
50005,7.4,8.2,25.0,28.3,46403.0
50007,5.2,6.5,19.1,19.8,67112.0
50009,6.8,10.2,23.9,29.8,41764.0
50011,7.8,8.1,27.5,27.5,59280.0
50013,6.5,7.4,24.4,26.8,68342.0
50015,6.6,7.0,23.7,25.2,54076.0
50017,6.9,7.7,25.8,26.6,54552.0
50019,7.6,9.3,26.2,28.5,42884.0
50021,8.1,9.4,25.1,29.5,51164.0
50023,7.7,8.3,21.9,23.0,56333.0
50025,7.2,7.5,22.9,23.4,49298.0
50027,7.4,8.1,23.6,24.0,53984.0
51001,11.8,13.6,31.4,34.7,38690.0
51003,8.6,7.6,23.9,22.6,71293.0
51005,11.1,11.0,26.4,33.0,45210.0
51007,11.0,11.8,29.2,29.0,53078.0
51009,12.2,12.7,28.4,29.4,48646.0
51011,11.9,11.6,29.1,29.3,49461.0
51013,6.9,4.2,20.8,16.1,104354.0
51015,9.4,11.6,26.2,34.0,56867.0
51017,11.2,10.9,27.0,28.7,44401.0
51019,9.1,11.1,24.9,33.1,54153.0
51021,10.6,10.0,27.9,30.9,44727.0
51023,10.4,11.1,26.7,25.6,62591.0
51025,12.5,12.0,32.8,35.9,39748.0
51027,13.3,14.6,30.9,31.8,32433.0
51029,12.2,14.3,31.0,33.5,43774.0
51031,10.5,11.0,28.5,31.5,46938.0
51033,10.7,10.5,29.4,29.6,54696.0
51035,12.0,12.3,29.9,29.1,42790.0
51036,14.5,14.2,33.0,35.2,51645.0
51037,11.5,12.0,28.3,33.5,37819.0
51041,8.6,9.1,27.3,26.0,75107.0
51043,10.3,10.7,26.3,26.8,71789.0
51045,9.5,10.7,26.0,27.8,47832.0
51047,9.1,10.6,28.8,31.8,63728.0
51049,11.6,13.8,30.7,32.1,40958.0
51051,10.5,10.4,29.4,35.1,32620.0
51053,11.6,11.4,31.2,32.7,52694.0
51057,12.8,14.1,31.3,32.7,47427.0
51059,7.8,6.2,22.7,20.3,112844.0
51061,9.5,10.3,26.4,25.5,89610.0
51063,9.5,9.5,25.7,26.5,48448.0
51065,10.6,11.1,28.2,27.6,65899.0
51067,10.2,11.1,26.3,28.4,49117.0
51069,9.1,9.3,29.1,31.7,69991.0
51071,11.1,10.6,24.7,30.3,46727.0
51073,9.6,11.1,25.7,34.5,63742.0
51075,9.5,11.5,26.0,28.4,86257.0
51077,11.6,11.0,26.6,30.3,37684.0
51079,8.7,9.9,27.5,27.9,60406.0
51081,11.3,14.1,32.1,32.7,40252.0
51083,14.7,15.9,30.9,32.4,40432.0
51085,9.3,9.4,25.8,27.4,81900.0
51087,9.1,9.7,27.0,27.5,65524.0
51089,12.0,15.1,28.2,32.3,36695.0
51091,11.4,12.4,25.4,26.3,42363.0
51093,11.9,12.6,29.9,29.3,67480.0
51095,9.5,10.5,26.0,25.2,77668.0
51097,12.1,12.2,30.3,30.1,47513.0
51099,8.9,9.3,27.5,28.3,81128.0
51101,9.9,10.3,29.3,26.3,64651.0
51103,13.4,13.8,27.0,29.8,47098.0
51105,12.6,12.1,32.6,29.4,32135.0
51107,6.6,6.9,23.3,21.6,125900.0
51109,10.2,10.9,28.7,32.4,57015.0
51111,12.1,13.2,31.1,27.5,38941.0
51113,9.9,11.4,29.3,29.1,53655.0
51115,11.7,11.9,27.6,27.8,56119.0
51117,12.7,13.7,29.9,30.9,33650.0
51119,11.9,12.4,26.7,26.2,52407.0
51121,6.6,6.8,26.0,24.2,51157.0
51125,10.7,12.9,26.0,29.7,49621.0
51127,9.5,9.9,28.6,28.2,79322.0
51131,13.3,14.6,29.8,36.1,37515.0
51133,13.2,14.8,29.9,26.3,52075.0
51135,11.8,14.0,31.3,34.0,39544.0
51137,9.9,10.1,27.0,28.3,59482.0
51139,9.5,10.9,28.4,28.3,43313.0
51141,11.4,12.5,27.5,30.9,37360.0
51143,11.5,14.3,28.5,32.0,42390.0
51145,8.9,10.7,26.9,30.0,77761.0
51147,11.0,11.4,30.1,32.1,41088.0
51149,9.4,12.3,30.1,33.2,63320.0
51153,9.2,7.9,27.9,25.5,99206.0
51155,11.4,13.7,26.0,33.0,48218.0
51157,10.7,11.7,26.4,27.2,62729.0
51159,10.9,11.6,28.9,29.9,43888.0
51161,10.2,11.5,24.4,26.6,63372.0
51163,10.7,11.4,28.3,24.8,47561.0
51165,9.5,9.9,28.3,26.4,52953.0
51167,12.2,11.5,27.2,28.9,38386.0
51169,10.4,14.1,26.8,31.2,37567.0
51171,11.5,10.5,27.4,26.6,54281.0
51173,9.8,9.7,26.9,29.6,38933.0
51175,11.5,12.6,28.8,31.1,48119.0
