FIPS,% Diabetic,# HIV Cases,Infant Mortality Rate,Child Mortality Rate,% Food Insecure,% Limited Access,Household Income,Physically Unhealthy Days,Mentally Unhealthy Days,% LBW,% Smokers,% Obese,Food Environment Index,% Physically Inactive,% With Access,% Excessive Drinking,Chlamydia Rate,Teen Birth Rate,PCP Ratio,Dentist Ratio,MHP Ratio
5057.0,14.4,26.0,,55.133805505,21.1,10.5990309,33715.0,3.7,3.9,10.791957325,18.7,39.1,5.4,32.4,60.909372374,9.5,1117.4,79.007199697,3196.0,2497.0,1729.0
5059.0,11.9,23.0,,49.252996224,16.6,8.6391413897,39927.0,5.7,5.8,8.0761904762,27.8,32.6,6.6,38.7,37.879294111,9.7,536.0,61.05292172,4174.0,5583.0,609.0
5061.0,12.7,11.0,,82.941664363,20.0,7.3329383568,32740.0,5.1,3.1,8.1863091037,20.3,36.9,6.0,34.4,49.350931902,,975.6,62.288004934,1962.0,4527.0,1698.0
5063.0,11.8,31.0,8.0,82.306862689,18.7,7.7657358926,37761.0,5.2,4.4,8.4394432929,23.2,30.9,6.3,36.6,51.54310039,9.9,329.5,54.293696101,1001.0,2846.0,673.0
5065.0,11.8,8.0,,,17.2,2.6508893577,33308.0,7.0,6.0,8.2853855006,25.7,33.0,7.1,33.5,46.940712617,,185.5,49.533089728,3369.0,2674.0,2228.0
5067.0,13.8,20.0,,80.966196613,21.3,8.5557248611,32923.0,4.7,4.7,9.670487106,27.0,41.1,5.6,38.5,22.837139523,,488.6,74.738003309,1956.0,3523.0,1101.0
5069.0,15.5,378.0,8.2,64.824903797,24.9,6.8680469518,36169.0,3.6,4.1,12.63991264,24.9,38.6,5.0,36.8,66.969716536,14.8,1169.7,64.91873065,1359.0,3182.0,747.0
5071.0,12.1,6.0,,43.184673367,16.7,4.3637839181,33634.0,4.7,3.4,6.8801897983,24.4,32.4,7.1,35.0,52.607674236,11.2,374.5,59.734866635,1619.0,2872.0,438.0
5073.0,14.4,5.0,,158.95953757,22.6,8.8773861869,30642.0,4.3,5.2,15.091210614,,32.5,5.3,33.5,16.075866579,,966.8,52.071668533,7447.0,,1813.0
5075.0,12.1,,,,19.3,13.092812551,34740.0,4.0,,8.0980683507,16.3,33.4,5.6,31.3,41.60780936,,446.7,44.786247455,2835.0,4253.0,549.0
5077.0,12.6,24.0,,,27.9,15.842473107,27068.0,4.9,4.0,13.408521303,18.4,35.4,3.4,33.6,42.805065234,9.3,998.4,71.550255537,3405.0,3338.0,
5079.0,11.3,15.0,,,22.7,20.631812684,36062.0,5.3,3.0,9.7237569061,24.6,33.8,4.0,33.8,38.361398047,,475.1,51.743532058,14101.0,14031.0,1559.0
5081.0,13.2,14.0,,,17.2,3.5518669005,36310.0,3.5,4.0,8.9981447124,22.2,31.2,7.0,33.8,61.855591831,,704.4,56.272757365,1846.0,3183.0,
5083.0,13.1,11.0,,,16.1,6.8361031181,34090.0,4.0,2.9,8.6887835703,25.1,34.7,6.9,36.6,60.166420615,11.1,286.6,65.735091517,3664.0,2760.0,3680.0
5085.0,11.7,32.0,6.1,65.378662539,15.2,6.3420318093,55648.0,3.3,3.9,7.4896615102,20.6,33.5,7.2,27.2,64.187489028,14.7,345.1,46.684751751,5372.0,3724.0,2721.0
5087.0,13.0,17.0,,,16.4,11.980011281,36358.0,4.9,2.1,7.3830409357,30.4,33.3,6.3,31.8,51.861042184,17.3,166.2,48.287024548,5215.0,5234.0,872.0
5089.0,13.3,5.0,,,16.3,5.5004493331,34217.0,5.6,4.2,6.8138195777,24.2,30.9,7.0,29.7,60.067255149,12.1,295.8,56.658130602,3314.0,8215.0,4108.0
5091.0,11.8,97.0,10.1,77.830188679,19.7,9.878698286,40005.0,4.9,4.2,10.552092609,32.8,32.7,5.8,33.6,64.564447103,12.9,1061.1,73.846474326,3636.0,2893.0,638.0
5093.0,12.9,87.0,9.0,98.611701922,23.8,6.876866992,34285.0,5.4,4.8,11.527666399,29.5,38.7,5.2,42.7,34.608433735,5.4,1240.1,80.953185736,2531.0,3443.0,1317.0
5095.0,14.9,24.0,,,24.0,6.2465590075,29870.0,5.3,,12.689655172,36.8,35.8,5.2,37.7,55.381028347,,1175.3,67.47891284,1957.0,3841.0,
5097.0,12.0,10.0,,,17.0,9.8576478063,31763.0,,4.6,8.3081570997,20.1,30.6,6.4,28.9,97.512385369,,299.8,49.414161997,4670.0,4613.0,9226.0
5099.0,14.5,9.0,,,21.2,10.851664956,33341.0,9.0,10.1,9.2570036541,34.9,32.9,5.4,33.8,37.934867178,,1053.2,64.228785748,2975.0,8799.0,978.0
5101.0,12.4,10.0,,,17.5,15.177458175,31824.0,4.5,3.7,9.2558983666,39.2,36.0,5.7,37.2,59.963985594,19.1,136.0,43.148688047,8086.0,,8064.0
5103.0,13.3,45.0,11.2,112.02854653,22.7,15.431004467,35006.0,5.7,6.1,10.436590437,23.3,37.8,4.6,35.9,43.713629403,12.5,929.3,75.87614835,1814.0,2778.0,714.0
5105.0,12.2,,,106.24734382,15.3,5.1698928613,42328.0,5.7,4.1,8.1113801453,32.4,33.1,7.3,31.9,27.371948301,,251.5,45.328031809,10339.0,,10345.0
5107.0,16.6,63.0,9.7,45.673476167,29.1,24.055400534,25894.0,4.5,5.0,13.279352227,24.2,40.0,2.3,35.5,12.708553569,14.0,1424.2,89.363693075,2969.0,2914.0,2040.0
5109.0,12.9,,,,18.1,9.1187493294,35592.0,2.7,3.1,8.3627797409,20.3,35.1,6.2,27.2,59.932689753,,284.5,49.413437611,2812.0,2794.0,11177.0
5111.0,11.8,17.0,10.3,92.262528832,20.4,5.4823503515,34113.0,4.3,6.6,9.2275574113,19.4,35.7,6.1,33.0,48.582353659,,633.6,79.908675799,6077.0,8048.0,483.0
5113.0,12.3,14.0,,,16.8,18.848796215,31818.0,4.1,4.0,7.1921749137,28.4,32.5,5.5,33.5,62.970670797,10.8,302.9,64.557503206,1861.0,2915.0,1701.0
5115.0,11.0,45.0,6.7,52.616809317,17.0,5.9088888677,39704.0,4.6,3.2,7.9016681299,22.8,34.8,6.8,27.6,86.991935745,12.2,360.1,44.966701525,1494.0,2406.0,596.0
5117.0,12.9,5.0,,,18.1,1.6030508922,38921.0,4.6,3.1,8.3204930663,26.8,34.5,7.0,34.3,30.120481928,,508.4,47.4471377,,4187.0,4187.0
5119.0,10.8,1532.0,8.6,80.757932163,20.4,10.119429417,46526.0,3.2,3.3,10.460854266,19.2,32.9,5.6,27.3,87.792228829,15.9,801.1,55.728321336,924.0,1444.0,312.0
5121.0,12.5,9.0,,,18.3,14.172658787,33148.0,4.1,5.2,7.0814030443,19.2,35.2,5.7,35.1,28.293171573,,396.0,57.845263919,1793.0,2527.0,1966.0
5123.0,13.3,67.0,10.8,116.35326352,27.1,14.666874339,29011.0,4.7,5.9,12.785901762,21.8,39.5,3.7,36.6,47.268030292,8.2,972.8,92.556945781,2322.0,3894.0,634.0
5125.0,10.9,41.0,7.9,60.855591583,13.7,6.1549613716,54921.0,4.0,4.2,8.3844817603,23.0,31.5,7.5,27.3,73.391960268,10.5,224.4,36.290866574,2601.0,3945.0,938.0
5127.0,12.2,5.0,,,16.2,7.4110134772,32404.0,4.5,4.2,8.1325301205,31.7,31.1,6.8,31.1,89.753405146,,354.2,78.192252511,3670.0,5475.0,10950.0
5129.0,12.3,5.0,,,18.2,19.12849033,27299.0,5.0,5.0,6.5836298932,20.1,31.2,5.2,32.4,28.602806589,,249.8,50.064184852,2669.0,4012.0,501.0
5131.0,12.8,201.0,5.7,52.608436195,18.0,5.2942796009,41685.0,4.5,3.6,8.0711888221,21.4,31.0,6.7,33.6,63.664270263,10.9,431.3,60.186436098,878.0,1415.0,385.0
5133.0,12.9,,10.6,79.936051159,17.2,19.856970796,33698.0,4.2,3.7,6.9457659372,22.4,38.7,5.3,31.7,46.494313519,15.6,454.1,80.393953275,2147.0,2894.0,2481.0
5135.0,12.7,10.0,,67.718561658,18.1,8.8333662023,31224.0,4.1,6.6,7.5058639562,31.1,30.2,6.3,30.3,55.404309546,7.1,140.7,56.373229658,2436.0,3410.0,741.0
5137.0,14.5,6.0,,97.228974234,18.0,12.359567105,27522.0,5.5,5.6,11.261261261,26.5,34.8,5.9,31.0,53.251573342,,181.6,59.689614007,2111.0,4194.0,1797.0
5139.0,12.7,132.0,8.4,72.749165893,21.2,11.189415944,38132.0,4.9,4.2,9.3537842595,26.3,36.3,5.3,35.8,38.85780158,11.9,954.3,69.658619589,1105.0,1938.0,702.0
5141.0,14.0,7.0,,72.103251857,18.4,6.4870819665,35111.0,4.0,4.1,8.6294416244,31.2,34.4,6.5,28.3,58.704827985,15.5,187.9,60.733613951,8515.0,2822.0,1693.0
5143.0,8.0,310.0,7.3,61.493523963,17.0,7.2995879974,43302.0,3.6,3.2,7.485158737,20.0,29.2,6.7,24.1,78.185802576,15.0,458.8,43.171679378,1251.0,1932.0,315.0
5145.0,10.6,56.0,7.4,68.934755282,17.6,5.7990708623,43363.0,3.7,3.1,7.9983190923,17.5,33.9,6.7,28.0,54.90295293,9.6,454.8,48.654196016,2121.0,3139.0,727.0
5147.0,14.4,,,,24.1,2.4578336547,29159.0,3.9,,10.72,22.1,36.7,5.6,33.8,23.016528926,,521.1,77.112893276,2367.0,2357.0,1414.0
5149.0,12.2,13.0,,78.332390443,16.0,3.482367066,34679.0,4.9,3.6,8.3655083655,23.1,34.3,7.3,34.4,56.033355871,15.6,255.3,78.125,1994.0,7298.0,5473.0
6001.0,7.7,5015.0,4.6,38.00836184,15.6,1.6041283834,72128.0,3.0,3.2,7.2500899909,10.6,20.5,7.6,15.0,99.731240287,19.4,422.1,23.928972308,980.0,1138.0,221.0
6003.0,10.1,,,,15.3,12.98823421,49392.0,,,,,23.5,6.5,17.7,100.0,,,,1129.0,1159.0,145.0
6005.0,10.1,39.0,,,14.5,3.1500919932,52357.0,4.0,4.2,5.8674759737,21.2,24.8,7.7,17.2,68.995300727,17.8,178.2,21.939953811,1481.0,1178.0,702.0
6007.0,9.5,207.0,6.2,45.880579406,18.2,7.2190962939,42395.0,4.5,4.5,5.8145565608,19.2,24.4,6.4,16.9,84.039090909,20.4,382.3,26.491461162,1497.0,1461.0,238.0
6009.0,10.0,17.0,,56.984927487,14.7,2.1470781515,52598.0,4.3,4.3,5.1566838556,19.1,24.3,7.7,17.6,62.806617228,23.9,181.0,22.261520857,2237.0,2120.0,824.0
6011.0,8.3,,,54.99469694,17.6,2.6823177307,48897.0,2.9,2.6,5.8991049634,,22.3,7.0,15.9,73.2573883,,182.1,44.868301544,3059.0,3051.0,647.0
6013.0,8.3,1840.0,4.3,38.952307948,13.2,2.7035880116,78909.0,3.3,3.4,6.7663028268,11.6,22.4,8.0,16.5,95.777888992,18.4,317.6,21.408614246,1052.0,1253.0,353.0
6015.0,8.7,34.0,,78.237595223,18.8,10.217322438,38663.0,6.3,4.0,5.1724137931,20.3,25.5,6.0,18.1,78.049632995,,127.3,53.759894459,1286.0,1394.0,293.0
6017.0,8.0,137.0,4.2,28.407161075,12.9,4.752817828,63002.0,2.7,3.1,6.3481675393,14.3,21.0,7.9,14.4,94.045002154,20.9,158.9,16.487134861,1444.0,1262.0,425.0
6019.0,9.0,1473.0,6.7,56.841213934,18.9,5.4520837827,43741.0,4.2,3.7,7.5220243349,13.9,28.5,6.5,18.3,77.172658391,17.5,635.6,53.556457292,1562.0,1796.0,423.0
6021.0,8.4,12.0,,60.609927268,17.0,5.3382633526,42129.0,,3.1,5.1023833501,15.0,25.9,6.9,16.6,66.737785364,17.0,314.4,46.391049256,6998.0,1397.0,901.0
6023.0,8.3,149.0,5.8,54.089845098,18.0,6.5028500737,40882.0,4.1,3.9,5.4846118512,18.6,25.7,6.5,14.8,86.492649844,22.0,297.4,25.927568367,1390.0,1281.0,296.0
6025.0,8.0,203.0,4.4,41.813834968,22.7,8.04700349,40106.0,4.6,3.8,5.9601134388,12.4,22.1,5.3,23.1,70.503873304,15.8,327.2,59.466165113,4537.0,2993.0,1070.0
6027.0,10.0,13.0,,,14.3,10.777635957,45784.0,3.4,,8.676092545,,22.8,6.9,15.2,82.508357597,,356.9,39.980009995,1088.0,1319.0,330.0
6029.0,9.0,1776.0,6.5,55.442180883,17.1,5.4041762475,46688.0,4.7,4.2,7.0954312862,16.0,28.0,6.9,21.9,79.688458382,15.7,693.2,60.91739045,2014.0,2155.0,740.0
6031.0,8.5,216.0,6.1,52.037443306,18.4,5.6404678011,45794.0,5.4,4.3,6.3928943473,12.5,23.7,6.5,18.5,51.531552732,14.7,368.6,60.559216771,2656.0,1735.0,722.0
6033.0,10.5,80.0,4.7,57.273768614,19.9,7.7333895985,36973.0,4.9,4.5,5.9968228753,24.5,26.5,6.0,21.6,86.878527797,20.7,265.7,44.093707977,1777.0,2456.0,333.0
6035.0,8.0,39.0,,40.871377774,17.4,29.7211497,50487.0,4.2,4.1,6.5837937385,18.1,24.1,4.3,16.5,50.806705832,20.5,172.3,34.009360374,2104.0,919.0,378.0
6037.0,8.0,41791.0,4.8,41.685664993,16.3,1.4194373143,54443.0,3.8,3.7,7.2349571653,12.3,21.3,7.4,17.0,97.194652397,15.4,517.8,34.593393242,1389.0,1287.0,408.0
6039.0,8.9,182.0,4.9,55.921569998,16.2,7.5331215583,41223.0,4.3,4.6,6.3681707459,13.8,27.6,6.8,19.6,78.04792364,15.0,432.9,58.87289558,2175.0,2309.0,847.0
6041.0,6.6,918.0,3.0,25.360186421,11.5,1.9766009182,94347.0,3.4,3.0,6.1185575683,9.7,15.8,8.5,10.7,97.142336446,22.0,189.8,12.450506946,700.0,943.0,163.0
6043.0,10.3,11.0,,,15.3,5.9202769324,45251.0,3.2,3.4,6.2439961575,20.4,24.1,7.2,17.9,55.027121802,18.0,145.2,23.591087811,3581.0,1973.0,480.0
6045.0,8.0,104.0,7.8,50.375881578,16.2,7.483601001,42001.0,4.2,4.0,6.0703285421,18.2,24.2,6.8,17.9,75.23479924,24.1,402.6,38.613861386,1053.0,1301.0,241.0
6047.0,8.3,163.0,6.0,45.320784236,19.4,5.504610526,41003.0,4.6,4.2,6.5460282706,11.7,31.1,6.3,20.0,67.990914529,14.2,390.0,48.860544642,2204.0,2460.0,947.0
6049.0,9.2,,,,17.5,14.992596418,37055.0,,,6.6869300912,,24.1,5.8,21.0,56.710716498,,64.3,37.542662116,3109.0,1307.0,538.0
6051.0,6.8,7.0,,,14.3,8.1518130328,55107.0,,3.1,7.8641644325,,21.6,7.2,13.4,88.938177721,25.9,188.2,25.790047221,1794.0,2815.0,586.0
6053.0,6.7,609.0,4.7,50.456226991,14.9,3.1179967116,55411.0,3.9,4.6,5.7618463642,12.5,22.0,7.6,16.2,87.549179992,15.4,402.1,51.047977353,1604.0,1606.0,431.0
6055.0,7.4,189.0,5.5,38.159746238,12.0,2.6440002591,68619.0,3.4,4.0,6.1224489796,8.5,24.1,8.3,13.2,93.612438088,23.7,246.7,25.125313283,1015.0,1299.0,253.0
6057.0,6.8,66.0,4.7,46.714003524,13.8,5.3428822862,55246.0,3.0,3.0,5.7899382171,14.1,17.8,7.6,14.3,77.507998866,17.1,179.1,17.062707861,1346.0,1228.0,220.0
6059.0,7.6,6478.0,4.5,33.439899674,12.2,0.9580607064,73827.0,3.1,3.2,6.4641245637,10.9,20.7,8.4,15.8,98.304150644,17.2,279.7,24.956757764,1063.0,987.0,542.0
6061.0,7.4,153.0,4.7,33.163018246,12.7,2.2393955666,73643.0,2.7,2.9,5.8057134421,8.1,22.5,8.2,14.4,90.87425954,16.4,211.5,14.758181435,863.0,1017.0,470.0
6063.0,9.6,10.0,,,17.5,1.7841065009,47645.0,4.1,3.4,5.6572379368,14.4,24.8,7.1,18.9,94.801819363,18.3,324.8,23.636363636,1293.0,943.0,429.0
6065.0,9.6,4745.0,5.4,40.146382992,14.5,6.178630951,53909.0,4.0,4.1,6.513148505,14.6,25.9,7.4,19.0,90.91727822,17.5,406.1,37.077355199,2469.0,2077.0,767.0
6067.0,8.8,3169.0,5.6,45.18743472,17.1,3.6603298033,52980.0,3.5,3.7,6.8412191183,14.6,26.9,7.0,16.7,97.107108321,18.0,562.2,34.542314335,1262.0,1390.0,342.0
6069.0,7.2,33.0,4.2,39.194782391,13.7,2.9766766224,66780.0,3.6,2.6,6.0682680152,,23.3,7.9,14.7,93.404982902,23.8,411.4,32.42542153,2709.0,2133.0,1280.0
6071.0,9.1,3264.0,6.5,50.959598369,15.3,7.4625558444,52112.0,4.2,4.1,7.1037341489,16.2,27.7,7.0,19.3,89.830680863,17.3,566.0,43.431181626,1736.0,1580.0,614.0
6073.0,7.6,11845.0,4.8,41.823461513,14.6,2.7273860468,61365.0,3.5,3.7,6.5805602144,12.1,22.6,7.7,15.3,96.416323648,17.2,520.1,32.054893699,1290.0,1263.0,368.0
6075.0,6.8,14682.0,3.9,41.549879368,16.5,1.3772819302,76933.0,3.1,3.1,7.0977158989,9.5,15.2,7.4,14.8,99.665190907,20.6,591.3,15.37842325,626.0,717.0,131.0
6077.0,9.6,1183.0,6.0,44.933247367,17.9,3.5830415126,51219.0,3.8,4.0,6.9710750842,16.4,30.4,6.9,21.2,84.90017598,17.5,523.3,42.331919671,1649.0,1806.0,594.0
6079.0,6.9,456.0,4.5,41.589305607,14.1,3.9892613257,57743.0,3.1,3.5,5.7491934204,9.1,20.4,7.7,13.6,90.823588751,17.5,316.6,17.480136209,1249.0,1292.0,229.0
6081.0,7.7,1350.0,4.0,28.902321091,11.4,1.5337128355,91061.0,3.0,3.2,6.7041463819,10.5,20.8,8.5,15.7,99.709374752,20.6,245.0,20.07582285,1025.0,1038.0,357.0
6083.0,6.5,504.0,5.0,37.208681684,13.5,2.9577049501,60803.0,3.7,3.3,6.0386070978,10.5,19.4,7.9,13.9,95.322898359,18.0,400.0,33.782032715,1291.0,1332.0,251.0
6085.0,7.5,3092.0,3.8,29.322073657,12.6,1.2660099961,91843.0,2.9,2.7,6.7925756352,10.3,20.4,8.3,15.5,98.08132049,14.9,241.7,23.331355136,966.0,944.0,399.0
6087.0,6.4,428.0,4.0,33.119343057,14.8,4.0350856919,65282.0,3.4,3.7,5.781256647,10.1,21.5,7.5,10.4,97.948792219,20.5,319.4,25.235121901,1034.0,1403.0,191.0
6089.0,10.5,120.0,5.6,57.635062385,18.1,7.4129598601,41236.0,4.1,4.1,5.9847369126,25.1,27.3,6.4,19.3,78.545109833,19.6,328.1,34.662576687,1294.0,1432.0,439.0
6091.0,9.8,,,,17.2,21.442735735,46449.0,,,6.9620253165,,23.3,5.2,17.2,73.827160494,,,,3086.0,1524.0,609.0
6093.0,8.7,27.0,6.5,49.070388747,19.6,8.4442249138,37108.0,4.6,4.9,7.2134091589,23.8,21.7,6.0,19.4,71.300668151,19.5,144.9,40.800865801,1424.0,1251.0,324.0
6095.0,10.7,1184.0,6.0,43.714001147,15.3,4.0682323768,63398.0,4.0,3.3,6.958586125,13.5,26.5,7.4,20.4,96.525170318,18.3,507.2,29.237156604,1287.0,1170.0,358.0
6097.0,6.4,1219.0,4.1,32.758758844,13.4,3.8230314714,61020.0,3.9,3.4,5.6776556777,14.0,22.4,7.8,12.3,94.440747461,21.7,316.0,22.870690577,1031.0,1165.0,297.0
6099.0,9.4,541.0,6.3,55.207385521,17.6,4.8237908344,47808.0,4.4,3.9,6.3291803738,17.1,32.1,6.8,19.9,92.098986691,17.0,385.3,42.497189893,1474.0,1723.0,659.0
6101.0,8.8,63.0,4.9,33.814138174,19.1,10.438959673,47903.0,4.3,3.3,5.7566286924,18.7,27.6,5.9,21.7,67.204999103,10.8,237.8,37.324448568,1131.0,1343.0,450.0
6103.0,9.1,29.0,6.7,47.035951145,17.9,8.1293709011,43459.0,5.2,5.0,5.5269922879,21.1,27.1,6.4,18.4,64.328821518,17.7,351.7,43.372724369,1865.0,1752.0,751.0
6105.0,9.7,5.0,,,18.7,6.8329891843,35708.0,4.6,9.2,4.6706586826,23.4,25.0,6.4,18.7,89.329754824,,103.5,33.676001418,2254.0,2690.0,320.0
6107.0,7.5,229.0,5.3,46.769038896,17.7,8.05591299,39657.0,4.9,4.5,6.1668368141,14.5,28.3,6.4,19.7,66.766626185,19.2,446.9,61.572659936,2354.0,2142.0,493.0
6109.0,9.6,40.0,,31.444068863,15.7,8.6900089691,50774.0,3.7,3.7,4.699017199,19.1,22.7,6.8,19.5,82.411270658,26.5,164.8,23.390203632,1080.0,945.0,842.0
6111.0,7.0,841.0,6.0,39.167698281,11.6,2.4686806965,76513.0,3.7,3.6,6.3978541359,12.1,21.3,8.4,16.7,97.276872363,17.7,319.7,32.622047684,1362.0,1251.0,382.0
6113.0,6.8,184.0,3.5,32.158619619,16.9,2.3453707663,55011.0,3.6,3.2,5.3670221867,8.1,21.1,7.2,14.4,91.941707452,19.0,317.0,18.733362752,891.0,1930.0,327.0
6115.0,8.5,40.0,5.3,50.360919926,20.0,11.840800232,41824.0,4.3,5.3,5.8658591297,17.2,27.6,5.5,19.3,78.106853302,19.4,253.7,50.440396083,4862.0,3334.0,772.0
8001.0,7.0,623.0,6.7,44.385699949,13.8,4.5301659179,54876.0,3.5,3.6,8.7318855454,21.6,24.9,7.7,19.5,94.890433262,18.9,460.6,51.916555132,2158.0,1907.0,438.0
8003.0,7.1,10.0,,,15.1,2.7146425642,37484.0,3.5,3.1,10.772833724,17.3,21.3,7.6,20.6,62.518614438,14.0,464.5,54.076367389,769.0,855.0,75.0
8005.0,6.1,1041.0,6.7,46.312396624,14.9,3.5388218501,61092.0,2.8,3.2,9.4721391278,15.4,21.2,7.5,16.2,98.695811036,17.5,549.6,32.571902184,1236.0,1063.0,447.0
8007.0,6.3,,,,13.0,7.7406270425,44417.0,2.5,3.7,9.0154211151,20.4,16.6,7.5,15.8,91.525984773,16.5,256.8,35.818408996,1207.0,1742.0,1219.0
8009.0,8.3,,,,12.6,8.3489116834,35787.0,3.6,2.5,9.7719869707,,20.6,7.5,22.5,85.45406547,,266.6,48.257372654,1250.0,1841.0,3682.0
8011.0,7.0,,,,16.5,12.655470281,34440.0,4.3,4.1,12.596401028,26.7,24.3,6.2,21.7,55.916294815,,121.3,70.729053319,5773.0,,1422.0
8013.0,4.7,456.0,5.1,36.785432969,13.7,2.8422249291,71405.0,2.8,2.8,7.490938381,11.5,15.0,7.9,9.7,98.688244101,15.5,275.5,15.343915344,808.0,1092.0,205.0
8014.0,5.9,29.0,5.4,43.535803845,12.0,1.2809184864,79117.0,3.0,3.2,7.6892899176,12.6,20.2,8.4,13.0,99.207357441,15.7,289.9,18.667798048,956.0,1008.0,1144.0
8015.0,7.0,10.0,,,13.0,1.8575576761,48012.0,2.3,2.6,10.162601626,20.3,18.0,8.1,16.3,98.613060812,11.7,236.9,27.275714755,1008.0,1851.0,974.0
8017.0,7.1,,,,10.4,11.5543296,50379.0,,1.5,,,25.3,7.7,23.4,42.647058824,,,29.914529915,937.0,1890.0,
8019.0,6.7,17.0,,,12.6,2.3753253752,63489.0,2.8,2.9,10.837438424,18.6,17.3,8.2,15.6,85.893485915,23.0,77.6,17.150395778,,3010.0,3010.0
8021.0,6.9,,,,12.7,2.2059772546,34923.0,5.5,3.8,10.898203593,21.0,19.2,8.2,20.3,22.117248062,13.4,253.8,48.387096774,2069.0,8277.0,
8023.0,8.2,,,,14.7,55.349059711,28233.0,4.2,1.8,14.349775785,19.0,21.5,2.2,21.4,23.013620885,,278.2,48.223350254,,3518.0,3518.0
8025.0,6.6,,,,16.2,29.969303366,31477.0,6.5,,10.288065844,15.5,24.1,4.5,21.5,57.20419028,,111.8,54.388133498,5365.0,,
8027.0,7.9,,,,13.2,8.1582535549,47268.0,2.3,2.5,,15.4,20.5,7.4,20.2,93.936545241,18.5,,17.105263158,2125.0,,4285.0
8029.0,8.6,9.0,,70.906105389,14.5,1.6631966187,41730.0,3.7,3.9,9.9593495935,23.7,22.1,7.8,19.6,76.754329284,16.1,193.9,47.687172151,1170.0,2771.0,871.0
8031.0,6.3,6157.0,6.9,64.827363972,17.3,6.3761954274,51156.0,3.2,3.2,9.1960301072,19.5,17.0,6.7,13.8,99.686249288,22.0,861.9,64.971316193,853.0,1532.0,262.0
8033.0,7.5,,,,14.9,8.6492819248,42416.0,4.2,,9.375,11.5,20.0,7.0,17.7,38.032945736,18.9,,41.782729805,1994.0,2029.0,
8035.0,4.5,98.0,3.9,27.656141968,9.9,1.5933160701,105192.0,2.2,2.4,9.1379835516,8.3,16.3,8.8,10.9,98.737148162,17.6,170.7,8.7482207686,1381.0,1538.0,1416.0
8037.0,4.1,57.0,3.7,43.311349542,12.7,4.2275299439,78517.0,2.5,2.1,9.5142071494,9.5,12.0,8.0,9.4,97.94815794,23.2,163.9,38.358512804,1330.0,1590.0,860.0
8039.0,5.3,8.0,,,10.2,6.5363061818,80972.0,2.4,2.9,9.375,15.2,20.1,8.3,18.0,64.744867019,16.5,115.5,12.00065757,,7911.0,1187.0
8041.0,6.5,747.0,7.6,57.606880788,15.7,8.6538385779,57072.0,3.5,3.4,9.6202935546,17.8,21.8,6.8,16.7,93.644166534,14.9,432.1,34.233657877,1762.0,1035.0,429.0
8043.0,8.4,126.0,7.4,55.22149957,16.2,10.356164315,41412.0,3.8,3.5,9.4964028777,27.0,22.1,6.5,18.8,69.423799761,13.4,213.7,48.310978639,1872.0,3097.0,460.0
8045.0,5.8,35.0,4.6,52.459876391,13.0,4.8066462893,57364.0,3.2,2.8,7.4153516164,18.4,19.8,7.8,11.2,87.446133111,18.3,331.9,50.404740048,1424.0,1469.0,603.0
8047.0,6.7,,,,12.6,0.0,64962.0,,,10.576923077,16.9,19.3,8.4,18.7,84.745451204,18.6,109.3,18.258426966,2746.0,,1400.0
8049.0,5.4,11.0,,,12.6,4.2830096315,57312.0,2.1,4.0,10.593220339,21.9,18.7,8.0,14.5,73.900154955,22.0,84.5,23.876972885,1290.0,3572.0,953.0
8051.0,4.8,6.0,,89.349535382,15.4,2.1378800335,48391.0,2.7,2.5,9.3805309735,13.8,16.0,7.6,12.0,95.497259201,26.5,277.9,14.531754575,1719.0,2585.0,738.0
8053.0,7.0,,,,10.2,26.789306649,52188.0,,,,,21.2,6.2,16.7,68.801897983,,,,810.0,813.0,813.0
8055.0,8.7,9.0,,,16.3,11.228410973,32418.0,,6.4,14.322250639,30.9,19.7,6.4,21.9,82.431828342,15.7,272.9,50.896057348,1649.0,6519.0,724.0
8057.0,6.8,,,,11.9,8.0909964651,43549.0,1.5,,23.376623377,,22.3,7.7,17.8,71.520803443,,,,1348.0,1365.0,455.0
8059.0,5.8,582.0,5.4,38.277714334,12.7,4.3067242099,68161.0,2.8,2.9,8.3486861243,15.7,19.8,7.9,13.2,99.533246156,19.0,214.4,21.875605666,1191.0,1184.0,515.0
8061.0,8.5,,,,13.1,35.634861317,42378.0,,,12.121212121,,23.9,4.6,20.6,1.2875536481,,,34.482758621,1444.0,1423.0,
8063.0,8.6,,,,12.6,8.40367353,39633.0,2.8,2.1,7.4753173484,17.3,26.1,7.5,23.5,74.07496977,15.5,284.2,45.728038508,2698.0,8037.0,2009.0
8065.0,5.2,,,,14.3,26.537234725,47547.0,5.2,2.6,14.899328859,14.6,19.3,5.3,16.7,98.016415869,17.0,272.6,64.187162567,1468.0,1827.0,1827.0
8067.0,5.6,34.0,,50.306630893,13.2,4.4430899862,58675.0,2.5,2.5,7.5363044567,17.4,17.2,7.8,13.3,82.633342424,21.3,265.3,24.088646218,970.0,1211.0,329.0
8069.0,5.3,194.0,4.8,37.908246411,14.0,5.1085741695,59337.0,3.0,3.1,7.9283034598,14.8,19.9,7.6,12.2,93.65817842,16.4,334.6,19.073301072,1146.0,1333.0,454.0
