FIPS,STATE,agi_stub,N1,A00100
5029,AR,1,1455,5602864
5029,AR,2,1921,32848950
5029,AR,3,1826,65591919
5029,AR,4,958,58932349
5029,AR,5,516,44464997
5029,AR,6,353,47196908
5029,AR,7,85,34512688
5029,AR,8,0,0
5031,AR,1,2711,10488541
5031,AR,2,3188,54265671
5031,AR,3,3290,118328943
5031,AR,4,1881,116295145
5031,AR,5,1158,99882442
5031,AR,6,1225,164514546
5031,AR,7,431,179765587
5031,AR,8,0,0
5033,AR,1,4010,16778326
5033,AR,2,5816,100261986
5033,AR,3,5454,197750243
5033,AR,4,3055,187117619
5033,AR,5,1524,130947730
5033,AR,6,1158,149009026
5033,AR,7,197,80581985
5033,AR,8,0,0
5035,AR,1,3900,19146224
5035,AR,2,5921,100435072
5035,AR,3,4670,165638509
5035,AR,4,2050,126271213
5035,AR,5,1185,101863993
5035,AR,6,1116,147837197
5035,AR,7,174,69295981
5035,AR,8,0,0
5037,AR,1,472,1895874
5037,AR,2,687,11383961
5037,AR,3,398,13830752
5037,AR,4,105,6292961
5037,AR,5,50,4218666
5037,AR,6,43,6831206
5037,AR,7,0,0
5037,AR,8,0,0
5039,AR,1,549,2440320
5039,AR,2,882,15116224
5039,AR,3,685,24025741
5039,AR,4,335,20580589
5039,AR,5,133,11381076
5039,AR,6,102,13134810
5039,AR,7,13,5263109
5039,AR,8,0,0
5041,AR,1,446,1515429
5041,AR,2,649,11067993
5041,AR,3,475,16711588
5041,AR,4,221,13710971
5041,AR,5,137,11846554
5041,AR,6,127,16322679
5041,AR,7,36,14342310
5041,AR,8,0,0
5043,AR,1,1038,3656848
5043,AR,2,1559,26235611
5043,AR,3,1154,41245594
5043,AR,4,606,37224650
5043,AR,5,313,27146589
5043,AR,6,225,28546009
5043,AR,7,31,12482766
5043,AR,8,0,0
5045,AR,1,3780,16453483
5045,AR,2,4901,82773183
5045,AR,3,4941,178459336
5045,AR,4,2832,173962578
5045,AR,5,1686,145478811
5045,AR,6,1400,178344531
5045,AR,7,237,108446694
5045,AR,8,0,0
5047,AR,1,688,1977711
5047,AR,2,923,15775017
5047,AR,3,855,31048072
5047,AR,4,469,28498895
5047,AR,5,201,17203358
5047,AR,6,122,18369165
5047,AR,7,0,0
5047,AR,8,0,0
5049,AR,1,553,1665535
5049,AR,2,710,12202114
5049,AR,3,577,20474069
5049,AR,4,249,15340237
5049,AR,5,119,10251095
5049,AR,6,76,9629970
5049,AR,7,11,3773283
5049,AR,8,0,0
5051,AR,1,1151,3968034
5051,AR,2,1631,28001791
5051,AR,3,1365,48903491
5051,AR,4,646,39477781
5051,AR,5,312,26932518
5051,AR,6,282,38550175
5051,AR,7,60,22995420
5051,AR,8,0,0
5053,AR,1,161,643845
5053,AR,2,245,4251331
5053,AR,3,252,8973286
5053,AR,4,179,10902189
5053,AR,5,85,7400095
5053,AR,6,53,6450530
5053,AR,7,0,0
5053,AR,8,0,0
5055,AR,1,8312,36794703
5055,AR,2,10711,182332703
5055,AR,3,9956,354690464
5055,AR,4,4954,303683236
5055,AR,5,2389,205119894
5055,AR,6,1886,244087892
5055,AR,7,516,211149454
5055,AR,8,0,0
5057,AR,1,1644,6684164
5057,AR,2,2511,43175302
5057,AR,3,1743,61862016
5057,AR,4,699,42375304
5057,AR,5,371,32494948
5057,AR,6,213,27334540
5057,AR,7,25,7385283
5057,AR,8,0,0
5059,AR,1,8873,35907655
5059,AR,2,12037,205043243
5059,AR,3,9645,344070161
5059,AR,4,4935,303791059
5059,AR,5,2771,238709028
5059,AR,6,2426,314889320
5059,AR,7,703,316219462
5059,AR,8,0,0
5061,AR,1,220,664283
5061,AR,2,392,6928305
5061,AR,3,217,7781377
5061,AR,4,81,4885735
5061,AR,5,28,2362026
5061,AR,6,26,3348235
5061,AR,7,0,0
5061,AR,8,0,0
5063,AR,1,2304,9105879
5063,AR,2,3288,56512020
5063,AR,3,2925,103340060
5063,AR,4,1468,89339332
5063,AR,5,722,62473333
5063,AR,6,572,75676450
5063,AR,7,136,64664339
5063,AR,8,0,0
5065,AR,1,292,949927
5065,AR,2,392,6476413
5065,AR,3,281,9985738
5065,AR,4,139,8436604
5065,AR,5,60,5619904
5065,AR,6,26,3602026
5065,AR,7,0,0
5065,AR,8,0,0
5067,AR,1,378,1380944
5067,AR,2,544,9251316
5067,AR,3,475,17038542
5067,AR,4,213,12956546
5067,AR,5,99,8504835
5067,AR,6,70,10376103
5067,AR,7,0,0
5067,AR,8,0,0
5069,AR,1,2934,11990374
5069,AR,2,4034,69627120
5069,AR,3,4233,150785018
5069,AR,4,2218,136895716
5069,AR,5,1409,121924751
5069,AR,6,1178,149483070
5069,AR,7,141,45964150
5069,AR,8,0,0
5071,AR,1,1781,6901316
5071,AR,2,2676,46115406
5071,AR,3,2184,77040766
5071,AR,4,1005,61298254
5071,AR,5,479,41526684
5071,AR,6,305,41490958
5071,AR,7,39,13742997
5071,AR,8,0,0
5073,AR,1,475,1747244
5073,AR,2,639,11015846
5073,AR,3,505,17940127
5073,AR,4,257,15797330
5073,AR,5,126,10876539
5073,AR,6,125,18948809
5073,AR,7,0,0
5073,AR,8,0,0
5075,AR,1,794,3278014
5075,AR,2,1104,19066658
5075,AR,3,1053,37233564
5075,AR,4,506,30896244
5075,AR,5,189,16141114
5075,AR,6,109,14695437
5075,AR,7,11,3435207
5075,AR,8,0,0
5077,AR,1,664,3076924
5077,AR,2,848,14230074
5077,AR,3,546,19094677
5077,AR,4,168,10243851
5077,AR,5,92,7876474
5077,AR,6,90,12315055
5077,AR,7,28,12378324
5077,AR,8,0,0
5079,AR,1,7135,33138154
5079,AR,2,10392,176206421
5079,AR,3,8413,297057030
5079,AR,4,3461,211572745
5079,AR,5,1920,165396058
5079,AR,6,1641,211153269
5079,AR,7,271,123967647
5079,AR,8,0,0
5081,AR,1,988,4275449
5081,AR,2,1431,24694149
5081,AR,3,1124,40751261
5081,AR,4,751,46367940
5081,AR,5,409,35279372
5081,AR,6,264,33288969
5081,AR,7,21,6519215
5081,AR,8,0,0
5083,AR,1,1858,6656052
5083,AR,2,2441,42033989
5083,AR,3,2203,78498853
5083,AR,4,1317,80797140
5083,AR,5,606,51942021
5083,AR,6,416,55142269
5083,AR,7,53,18615747
5083,AR,8,0,0
5087,AR,1,4293,14353319
5087,AR,2,6139,106458725
5087,AR,3,5631,200924034
5087,AR,4,2536,153608431
5087,AR,5,1343,115896970
5087,AR,6,1410,188986585
5087,AR,7,314,151661735
5087,AR,8,0,0
5089,AR,1,3972,12456311
5089,AR,2,5738,97751814
5089,AR,3,4778,170283028
5089,AR,4,2349,143598322
5089,AR,5,1103,94953467
5089,AR,6,767,101462474
5089,AR,7,214,83465860
5089,AR,8,0,0
5091,AR,1,3396,14481596
5091,AR,2,5075,86075904
5091,AR,3,4072,146868795
5091,AR,4,2234,137055580
5091,AR,5,1244,106765549
5091,AR,6,977,126637222
5091,AR,7,199,96063415
5091,AR,8,0,0
5093,AR,1,3701,18062030
5093,AR,2,5599,95800170
5093,AR,3,4529,159370627
5093,AR,4,1915,117612023
5093,AR,5,1112,96123457
5093,AR,6,950,124336625
5093,AR,7,175,74694184
5093,AR,8,0,0
5095,AR,1,254,774350
5095,AR,2,391,6700416
5095,AR,3,309,10659712
5095,AR,4,135,8340572
5095,AR,5,64,5511755
5095,AR,6,58,8695669
5095,AR,7,0,0
5095,AR,8,0,0
5097,AR,1,532,1699686
5097,AR,2,692,11692580
5097,AR,3,596,21434011
5097,AR,4,338,20851419
5097,AR,5,120,10490082
5097,AR,6,103,15793335
5097,AR,7,0,0
5097,AR,8,0,0
5099,AR,1,835,3572380
5099,AR,2,1210,20607450
5099,AR,3,964,34677107
5099,AR,4,456,28031980
5099,AR,5,212,18446782
5099,AR,6,119,14510505
5099,AR,7,20,8362841
5099,AR,8,0,0
5101,AR,1,3425,10536137
5101,AR,2,4514,78093599
5101,AR,3,4014,142919489
5101,AR,4,2016,122855649
5101,AR,5,972,84722201
5101,AR,6,685,88263577
5101,AR,7,150,62875897
5101,AR,8,0,0
5103,AR,1,2665,12176998
5103,AR,2,3875,65872876
5103,AR,3,3346,119414567
5103,AR,4,1594,97512355
5103,AR,5,799,68604898
5103,AR,6,580,76792635
5103,AR,7,81,28526634
5103,AR,8,0,0
5105,AR,1,3574,15698854
5105,AR,2,4140,70094683
5105,AR,3,3841,139749438
5105,AR,4,2386,147542334
5105,AR,5,1777,154168731
5105,AR,6,2080,272541114
5105,AR,7,414,158818426
5105,AR,8,0,0
5107,AR,1,1962,9163442
5107,AR,2,3347,56056193
5107,AR,3,1971,69208554
5107,AR,4,687,41716261
5107,AR,5,337,29111820
5107,AR,6,305,41897536
5107,AR,7,58,25440129
5107,AR,8,0,0
5109,AR,1,2221,5913919
5109,AR,2,3027,52245552
5109,AR,3,2389,85929844
5109,AR,4,1160,70820256
5109,AR,5,480,41896548
5109,AR,6,334,44068358
5109,AR,7,49,20965848
5109,AR,8,0,0
5111,AR,1,2371,9432609
5111,AR,2,3350,56980968
5111,AR,3,2853,100800443
5111,AR,4,1298,78523586
5111,AR,5,557,47433903
5111,AR,6,403,53748858
5111,AR,7,58,23375731
5111,AR,8,0,0
5113,AR,1,500,1971653
5113,AR,2,757,13132553
5113,AR,3,625,22389070
5113,AR,4,266,16328379
5113,AR,5,106,9361338
5113,AR,6,43,5711251
5113,AR,7,0,0
5113,AR,8,0,0
5115,AR,1,6037,24732262
5115,AR,2,7270,125195063
5115,AR,3,6789,244127046
5115,AR,4,3467,212254625
5115,AR,5,1836,158502129
5115,AR,6,1761,241881314
5115,AR,7,331,119397398
5115,AR,8,0,0
5117,AR,1,3224,11425088
5117,AR,2,4586,79225233
5117,AR,3,4598,163217848
5117,AR,4,2280,140628524
5117,AR,5,1246,107410691
5117,AR,6,903,119017801
5117,AR,7,166,69475141
5117,AR,8,0,0
5119,AR,1,32121,138329231
5119,AR,2,45080,777414739
5119,AR,3,44627,1593694075
5119,AR,4,22913,1407989592
5119,AR,5,13991,1209794057
5119,AR,6,16508,2210780515
5119,AR,7,5591,3028646558
5119,AR,8,0,0
5121,AR,1,2101,7699755
5121,AR,2,2908,49319186
5121,AR,3,2327,83514638
5121,AR,4,1148,70069656
5121,AR,5,496,42727890
5121,AR,6,328,44143205
5121,AR,7,65,21503116
5121,AR,8,0,0
5123,AR,1,2371,10048148
5123,AR,2,3328,55875988
5123,AR,3,2408,85134996
5123,AR,4,912,55679571
5123,AR,5,484,41523234
5123,AR,6,336,44820339
5123,AR,7,62,21350555
5123,AR,8,0,0
5125,AR,1,13175,57472074
5125,AR,2,19118,330692792
5125,AR,3,19801,713845897
5125,AR,4,11777,725846717
5125,AR,5,7315,630237299
5125,AR,6,6294,809965671
5125,AR,7,884,341731061
5125,AR,8,0,0
5127,AR,1,2051,7134418
5127,AR,2,2766,47481628
5127,AR,3,2180,78144104
5127,AR,4,977,59686196
5127,AR,5,425,36399340
5127,AR,6,287,37069671
5127,AR,7,79,39139115
5127,AR,8,0,0
5129,AR,1,414,769081
5129,AR,2,498,8663507
5129,AR,3,482,17305812
5129,AR,4,174,10559968
5129,AR,5,69,5842495
5129,AR,6,33,4608925
5129,AR,7,0,0
5129,AR,8,0,0
5131,AR,1,11091,47509508
5131,AR,2,16577,286117123
5131,AR,3,14380,514064394
5131,AR,4,7273,446239337
5131,AR,5,3922,337266235
5131,AR,6,3511,463784977
5131,AR,7,1173,619096603
5131,AR,8,0,0
5133,AR,1,1442,4831011
5133,AR,2,2323,40975751
5133,AR,3,1649,59242840
5133,AR,4,802,48928928
5133,AR,5,389,33480282
5133,AR,6,227,28966796
5133,AR,7,23,7124596
5133,AR,8,0,0
5135,AR,1,2584,9320032
5135,AR,2,3291,55256488
5135,AR,3,2690,96113702
5135,AR,4,1197,73208396
5135,AR,5,535,46592434
5135,AR,6,288,41397773
5135,AR,7,27,9266647
5135,AR,8,0,0
5137,AR,1,2281,5684281
5137,AR,2,2900,48835083
5137,AR,3,2206,79133270
5137,AR,4,1068,64816682
5137,AR,5,474,41032606
5137,AR,6,357,49457356
5137,AR,7,57,21478002
5137,AR,8,0,0
5139,AR,1,4953,22172746
5139,AR,2,7124,121377763
5139,AR,3,5896,210194656
5139,AR,4,3029,186796995
5139,AR,5,1764,151618783
5139,AR,6,1650,214980804
5139,AR,7,513,326164429
5139,AR,8,0,0
5141,AR,1,2285,8197448
5141,AR,2,3046,52138423
5141,AR,3,2747,98855474
5141,AR,4,1458,89357346
5141,AR,5,746,64452471
5141,AR,6,598,83412164
5141,AR,7,80,29552728
5141,AR,8,0,0
5143,AR,1,18637,65749125
5143,AR,2,25564,442560694
5143,AR,3,24014,858183417
5143,AR,4,12115,741563022
5143,AR,5,6866,592040184
5143,AR,6,7064,940013635
5143,AR,7,2115,937335011
5143,AR,8,0,0
5145,AR,1,7932,30446258
5145,AR,2,9643,163547208
5145,AR,3,9423,341554788
5145,AR,4,5607,343860551
5145,AR,5,3255,280284641
5145,AR,6,2484,324590926
5145,AR,7,469,187123530
5145,AR,8,0,0
5147,AR,1,2697,10258250
5147,AR,2,3781,64521838
5147,AR,3,2772,98918084
5147,AR,4,1391,84691411
5147,AR,5,709,61150461
5147,AR,6,575,74802808
5147,AR,7,160,62286056
5147,AR,8,0,0
5149,AR,1,1818,7017192
5149,AR,2,3083,54686368
5149,AR,3,2457,87545790
5149,AR,4,1089,66491313
5149,AR,5,474,40624941
5149,AR,6,363,51154556
5149,AR,7,38,19571388
5149,AR,8,0,0
6001,CA,1,86166,262191901
6001,CA,2,109194,1886028245
6001,CA,3,137415,5037100975
6001,CA,4,83372,5120303489
6001,CA,5,50681,4385757693
6001,CA,6,76381,10462414970
6001,CA,7,25148,9710628176
6001,CA,8,0,0
6003,CA,1,68,149468
6003,CA,2,94,1603782
6003,CA,3,96,3350464
6003,CA,4,57,3633172
6003,CA,5,37,3222390
6003,CA,6,47,7716445
6003,CA,7,0,0
6003,CA,8,0,0
6005,CA,1,2113,4047572
6005,CA,2,2621,44830467
6005,CA,3,3079,112210841
6005,CA,4,2022,125276779
6005,CA,5,1448,125008306
6005,CA,6,1539,201347516
6005,CA,7,283,111894105
6005,CA,8,0,0
6007,CA,1,12454,42890134
6007,CA,2,15223,258239596
6007,CA,3,13833,496588178
6007,CA,4,7543,463792916
6007,CA,5,4531,390273709
6007,CA,6,4662,612053917
6007,CA,7,989,431518199
6007,CA,8,0,0
6009,CA,1,3176,4324329
6009,CA,2,3907,66781963
6009,CA,3,4170,152988989
6009,CA,4,2975,184045669
6009,CA,5,2063,177901233
6009,CA,6,2256,302511483
6009,CA,7,325,116126992
6009,CA,8,0,0
6011,CA,1,1244,4314041
6011,CA,2,2260,40167807
6011,CA,3,2713,96221071
6011,CA,4,1112,67518857
6011,CA,5,580,49886486
6011,CA,6,592,79090621
6011,CA,7,173,77663793
6011,CA,8,0,0
6013,CA,1,83311,198819152
6013,CA,2,88994,1531882974
6013,CA,3,112283,4142294100
6013,CA,4,79112,4882692088
6013,CA,5,56535,4911720815
6013,CA,6,100815,13938370145
6013,CA,7,45460,20549959694
6013,CA,8,0,0
6015,CA,1,2033,7169667
6015,CA,2,2433,41489923
6015,CA,3,2261,80484198
6015,CA,4,1223,75721845
6015,CA,5,750,64945773
6015,CA,6,729,93492256
6015,CA,7,95,29964002
6015,CA,8,0,0
6017,CA,1,14069,26279336
6017,CA,2,14957,254315770
6017,CA,3,16164,590330133
6017,CA,4,11307,699750626
6017,CA,5,8522,740262667
6017,CA,6,13586,1850415371
6017,CA,7,3815,1627291718
6017,CA,8,0,0
6019,CA,1,57929,226771351
6019,CA,2,89688,1536086300
6019,CA,3,76238,2713009257
6019,CA,4,36588,2246736065
6019,CA,5,21360,1845708502
6019,CA,6,24639,3270026740
6019,CA,7,6089,2822601525
6019,CA,8,0,0
6021,CA,1,948,3192643
6021,CA,2,1358,23615367
6021,CA,3,1386,49361516
6021,CA,4,670,40746477
6021,CA,5,334,28691472
6021,CA,6,317,44334031
6021,CA,7,94,35397539
6021,CA,8,0,0
6023,CA,1,10915,36334616
6023,CA,2,14062,239054060
6023,CA,3,13003,467843133
6023,CA,4,6887,423142337
6023,CA,5,3825,329110379
6023,CA,6,3480,460485448
6023,CA,7,708,285054354
6023,CA,8,0,0
6025,CA,1,15281,76534443
6025,CA,2,23147,389005245
6025,CA,3,16272,574400702
6025,CA,4,7013,429456591
6025,CA,5,3888,336547278
6025,CA,6,3818,496440314
6025,CA,7,536,237125960
6025,CA,8,0,0
6027,CA,1,468,1073329
6027,CA,2,603,10499245
6027,CA,3,639,23053262
6027,CA,4,423,26142893
6027,CA,5,240,20995706
6027,CA,6,271,36398680
6027,CA,7,13,3837907
6027,CA,8,0,0
6029,CA,1,41350,170308796
6029,CA,2,70100,1191963852
6029,CA,3,60864,2174053005
6029,CA,4,32463,2001342858
6029,CA,5,20023,1731155625
6029,CA,6,22912,3017583859
6029,CA,7,4672,2189283659
6029,CA,8,0,0
6031,CA,1,3352,13760096
6031,CA,2,7527,131256550
6031,CA,3,7153,251833524
6031,CA,4,3046,186141209
6031,CA,5,1664,142139602
6031,CA,6,1449,188333873
6031,CA,7,179,96394949
6031,CA,8,0,0
6033,CA,1,4647,12640181
6033,CA,2,5976,102100365
6033,CA,3,5668,204302988
6033,CA,4,2984,183473206
6033,CA,5,1592,137367719
6033,CA,6,1700,218882188
6033,CA,7,228,71998891
6033,CA,8,0,0
6035,CA,1,1373,4639934
6035,CA,2,1678,28743630
6035,CA,3,2137,77975867
6035,CA,4,1439,89210740
6035,CA,5,1059,91576678
6035,CA,6,1051,135476447
6035,CA,7,80,23805380
6035,CA,8,0,0
6037,CA,1,697942,2294491403
6037,CA,2,1038089,17876272870
6037,CA,3,1016346,36563869817
6037,CA,4,511984,31365818127
6037,CA,5,289219,24970889016
6037,CA,6,373364,50540289116
6037,CA,7,143797,88029109315
6037,CA,8,0,0
6039,CA,1,9260,31835065
6039,CA,2,15628,268015556
6039,CA,3,13550,481812532
6039,CA,4,6771,415787657
6039,CA,5,3760,324698347
6039,CA,6,3707,485890918
6039,CA,7,780,393282590
6039,CA,8,0,0
6041,CA,1,25084,30248538
6041,CA,2,17670,302784445
6041,CA,3,21587,793971876
6041,CA,4,15499,957770003
6041,CA,5,11121,966322208
6041,CA,6,21523,3025385004
6041,CA,7,15978,10032109458
6041,CA,8,0,0
6043,CA,1,1367,3237440
6043,CA,2,1989,34544976
6043,CA,3,1971,70984813
6043,CA,4,1102,67749521
6043,CA,5,667,57591393
6043,CA,6,663,86946176
6043,CA,7,82,27901331
6043,CA,8,0,0
6045,CA,1,7128,19776715
6045,CA,2,9723,167280982
6045,CA,3,9617,344971486
6045,CA,4,4607,282109754
6045,CA,5,2437,209890512
6045,CA,6,2557,340687383
6045,CA,7,532,207743659
6045,CA,8,0,0
6047,CA,1,16091,58472703
6047,CA,2,27196,467814433
6047,CA,3,25342,901138372
6047,CA,4,11195,685674507
6047,CA,5,5850,503348720
6047,CA,6,5303,688107756
6047,CA,7,961,418043239
6047,CA,8,0,0
6049,CA,1,543,1005670
6049,CA,2,695,11911027
6049,CA,3,632,22960102
6049,CA,4,365,22494479
6049,CA,5,172,15066776
6049,CA,6,176,22540128
6049,CA,7,15,7184936
6049,CA,8,0,0
6051,CA,1,1864,4424480
6051,CA,2,2456,42558588
6051,CA,3,2874,104087653
6051,CA,4,1493,91787845
6051,CA,5,951,82311815
6051,CA,6,1122,146661852
6051,CA,7,228,79213362
6051,CA,8,0,0
6053,CA,1,24021,70746043
6053,CA,2,46296,802981038
6053,CA,3,42388,1528710670
6053,CA,4,21611,1321961007
6053,CA,5,12026,1038637276
6053,CA,6,15221,2050105369
6053,CA,7,4811,2355630976
6053,CA,8,0,0
6055,CA,1,2244,4582813
6055,CA,2,3500,61643947
6055,CA,3,4629,168848830
6055,CA,4,2464,150614281
6055,CA,5,1406,122220792
6055,CA,6,1806,242802740
6055,CA,7,635,346048934
6055,CA,8,0,0
6057,CA,1,5764,9571380
6057,CA,2,6486,110955708
6057,CA,3,7062,256548515
6057,CA,4,4510,278362894
6057,CA,5,2987,257901884
6057,CA,6,3439,454480951
6057,CA,7,709,279589915
6057,CA,8,0,0
6059,CA,1,219027,574413917
6059,CA,2,287426,4971679670
6059,CA,3,309696,11229476766
6059,CA,4,179784,11056664223
6059,CA,5,118647,10284698074
6059,CA,6,188938,25937550576
6059,CA,7,72459,37534426857
6059,CA,8,0,0
6061,CA,1,25014,41466776
6061,CA,2,25618,439334725
6061,CA,3,30131,1104664701
6061,CA,4,22033,1367246481
6061,CA,5,16988,1477796048
6061,CA,6,26641,3608713002
6061,CA,7,7740,3169876243
6061,CA,8,0,0
6063,CA,1,1729,4023740
6063,CA,2,1958,33443081
6063,CA,3,2153,79333274
6063,CA,4,1388,85083162
6063,CA,5,845,72696673
6063,CA,6,800,104771686
6063,CA,7,120,44891612
6063,CA,8,0,0
6065,CA,1,118755,372885168
6065,CA,2,189619,3257634318
6065,CA,3,178616,6427167139
6065,CA,4,99368,6112359389
6065,CA,5,61181,5291666673
6065,CA,6,71384,9474226417
6065,CA,7,14323,5979075495
6065,CA,8,0,0
6067,CA,1,95062,331559249
6067,CA,2,131532,2265836774
6067,CA,3,156676,5711688155
6067,CA,4,90689,5580369888
6067,CA,5,55878,4830968537
6067,CA,6,67933,9005259322
6067,CA,7,13359,5251563602
6067,CA,8,0,0
6069,CA,1,1023,835876
6069,CA,2,1465,25252993
6069,CA,3,1625,58934909
6069,CA,4,892,54804733
6069,CA,5,503,43527807
6069,CA,6,711,97197034
6069,CA,7,207,71200467
6069,CA,8,0,0
6071,CA,1,146970,589731195
6071,CA,2,239295,4088241593
6071,CA,3,221570,7985208579
6071,CA,4,120654,7413593644
6071,CA,5,72752,6284199148
6071,CA,6,80911,10657714920
6071,CA,7,12466,4728577114
6071,CA,8,0,0
6073,CA,1,226489,633956723
6073,CA,2,315882,5485191079
6073,CA,3,347450,12582685011
6073,CA,4,195872,12044706523
6073,CA,5,123838,10721820591
6073,CA,6,173934,23573011412
6073,CA,7,57228,28035778720
6073,CA,8,0,0
6075,CA,1,52964,111012377
6075,CA,2,60695,1049829248
6075,CA,3,82439,3051407202
6075,CA,4,55372,3402060130
6075,CA,5,34682,3001792759
6075,CA,6,53296,7332720976
6075,CA,7,29030,18456118901
6075,CA,8,0,0
6077,CA,1,44833,155322333
6077,CA,2,66771,1149702723
6077,CA,3,68646,2483394366
6077,CA,4,37911,2332322547
6077,CA,5,23989,2073532480
6077,CA,6,28180,3724407911
6077,CA,7,4937,2080903419
6077,CA,8,0,0
6079,CA,1,21597,37785138
6079,CA,2,25101,430093845
6079,CA,3,26718,971125467
6079,CA,4,16984,1047882323
6079,CA,5,11043,955958031
6079,CA,6,14222,1898523242
6079,CA,7,3777,1636961617
6079,CA,8,0,0
6081,CA,1,56516,137406422
6081,CA,2,64429,1117477245
6081,CA,3,85315,3144161185
6081,CA,4,55659,3426867398
6081,CA,5,36581,3169678212
6081,CA,6,60908,8435192499
6081,CA,7,31745,19193264590
6081,CA,8,0,0
6083,CA,1,28353,70920334
6083,CA,2,38709,673050678
6083,CA,3,42504,1533631753
6083,CA,4,22913,1408173660
6083,CA,5,14017,1210707808
6083,CA,6,18609,2520908205
6083,CA,7,7224,4708157897
6083,CA,8,0,0
6085,CA,1,118658,325296367
6085,CA,2,135362,2346107236
6085,CA,3,165440,6049056318
6085,CA,4,107310,6619197819
6085,CA,5,75935,6593992801
6085,CA,6,144569,20214304965
6085,CA,7,72451,33733138184
6085,CA,8,0,0
6087,CA,1,24704,60166508
6087,CA,2,33426,575794817
6087,CA,3,33514,1213458503
6087,CA,4,18691,1149307139
6087,CA,5,12184,1055927518
6087,CA,6,19806,2714325470
6087,CA,7,6870,2893356880
6087,CA,8,0,0
6089,CA,1,11675,34668868
6089,CA,2,15231,260078571
6089,CA,3,14762,533576478
6089,CA,4,8643,532016300
6089,CA,5,5177,446283100
6089,CA,6,5340,701422378
6089,CA,7,1129,465979760
6089,CA,8,0,0
6091,CA,1,110,312486
6091,CA,2,121,2047077
6091,CA,3,174,6534379
6091,CA,4,101,6258190
6091,CA,5,70,6018746
6091,CA,6,50,6242158
6091,CA,7,0,0
6091,CA,8,0,0
6093,CA,1,4079,7504286
6093,CA,2,4779,82047156
6093,CA,3,4733,171844843
6093,CA,4,2565,157539576
6093,CA,5,1342,116431665
6093,CA,6,1082,146117378
6093,CA,7,181,77465683
6093,CA,8,0,0
6095,CA,1,26247,89873646
6095,CA,2,35166,606839835
6095,CA,3,42401,1552063300
6095,CA,4,27453,1694502990
6095,CA,5,18454,1599954368
6095,CA,6,26013,3471279475
6095,CA,7,4178,1521368098
6095,CA,8,0,0
6097,CA,1,41313,83947866
6097,CA,2,52092,904679046
6097,CA,3,64105,2343024875
6097,CA,4,38499,2369518456
6097,CA,5,24729,2141610461
6097,CA,6,33977,4571188796
6097,CA,7,9834,4539528843
6097,CA,8,0,0
6099,CA,1,39102,134030079
6099,CA,2,55078,942262635
6099,CA,3,56252,2035367149
6099,CA,4,31345,1929358407
6099,CA,5,19479,1682677844
6099,CA,6,22797,3036951909
6099,CA,7,5519,2222344271
6099,CA,8,0,0
6101,CA,1,7663,22309877
6101,CA,2,11147,192423039
6101,CA,3,10921,393655255
6101,CA,4,6104,375270820
6101,CA,5,3684,318742639
6101,CA,6,3893,508081844
6101,CA,7,700,270254134
6101,CA,8,0,0
6103,CA,1,10424,30412131
6103,CA,2,14403,247215712
6103,CA,3,14204,510214377
6103,CA,4,7346,451616868
6103,CA,5,4221,363329383
6103,CA,6,3840,500689829
6103,CA,7,701,255330682
6103,CA,8,0,0
6105,CA,1,1008,2592969
6105,CA,2,1088,18719778
6105,CA,3,1080,38970133
6105,CA,4,577,35508349
6105,CA,5,281,24362998
6105,CA,6,295,40585486
6105,CA,7,14,3820389
6105,CA,8,0,0
6107,CA,1,37843,146103956
6107,CA,2,69461,1191597174
6107,CA,3,58148,2050114631
6107,CA,4,24707,1513307814
6107,CA,5,13760,1187819341
6107,CA,6,13804,1816279776
6107,CA,7,2587,1186102126
6107,CA,8,0,0
6109,CA,1,4609,11668346
6109,CA,2,5523,94858366
6109,CA,3,5888,213842967
6109,CA,4,3545,219889726
6109,CA,5,2317,199536326
6109,CA,6,2383,316586002
6109,CA,7,392,136364437
6109,CA,8,0,0
6111,CA,1,69798,186061687
6111,CA,2,93356,1620069661
6111,CA,3,98099,3545950608
6111,CA,4,57618,3553002017
6111,CA,5,39373,3414045305
6111,CA,6,61960,8464958558
6111,CA,7,21655,10612642894
6111,CA,8,0,0
6113,CA,1,14885,49560365
6113,CA,2,18701,325671605
6113,CA,3,21538,781220572
6113,CA,4,12162,749052220
6113,CA,5,8008,694494384
6113,CA,6,11384,1537455514
6113,CA,7,3060,1229307182
6113,CA,8,0,0
6115,CA,1,6887,24266314
6115,CA,2,10267,177554595
6115,CA,3,10028,362331071
6115,CA,4,5568,342397951
6115,CA,5,3129,269531820
6115,CA,6,2623,336879223
6115,CA,7,274,93052498
6115,CA,8,0,0
8001,CO,1,14535,59287283
8001,CO,2,22570,393912635
8001,CO,3,30582,1111667928
8001,CO,4,17436,1071582004
8001,CO,5,10538,911514489
8001,CO,6,9936,1274650418
8001,CO,7,1104,383593315
8001,CO,8,0,0
8003,CO,1,50,10720
8003,CO,2,61,1076830
8003,CO,3,70,2549926
8003,CO,4,35,2114558
8003,CO,5,19,1638075
8003,CO,6,16,2381286
8003,CO,7,0,0
8003,CO,8,0,0
8005,CO,1,23623,81984350
8005,CO,2,28688,499725524
8005,CO,3,39284,1435544494
8005,CO,4,23899,1472964656
8005,CO,5,15809,1369891366
8005,CO,6,17903,2355199164
8005,CO,7,4776,3153215214
