,FIPS,agi_stub,N1,MARS1,MARS2,MARS4,NUMDEP,A00100,A02650,total_people,agi_per_person,State,County,"Population Estimate, 2013",PCT_DIABETES_ADULTS13,PCT_OBESE_ADULTS13,FOODINSEC_13_15,VLFOODSEC_13_15
172,01057,5,370.0,0.0,340.0,0.0,390.0,47876.0,48680.0,1070.0,44.74392523364486,AL,Fayette,16858.0,15.1,33.7,17.6,7.3
173,01057,6,40.0,0.0,30.0,0.0,40.0,10777.0,11177.0,100.0,107.77,AL,Fayette,16858.0,15.1,33.7,17.6,7.3
174,01059,1,2840.0,1470.0,700.0,610.0,1970.0,37002.0,37481.0,4840.0,7.645041322314049,AL,Franklin,31505.0,13.9,33.2,17.6,7.3
175,01059,2,1730.0,590.0,820.0,350.0,1710.0,60898.0,61301.0,3940.0,15.456345177664975,AL,Franklin,31505.0,13.9,33.2,17.6,7.3
176,01059,3,790.0,140.0,610.0,30.0,690.0,48860.0,49243.0,2050.0,23.834146341463416,AL,Franklin,31505.0,13.9,33.2,17.6,7.3
177,01059,4,390.0,20.0,350.0,0.0,370.0,32831.0,33034.0,1090.0,30.12018348623853,AL,Franklin,31505.0,13.9,33.2,17.6,7.3
178,01059,5,310.0,0.0,280.0,0.0,230.0,39438.0,39990.0,790.0,49.92151898734177,AL,Franklin,31505.0,13.9,33.2,17.6,7.3
179,01059,6,60.0,0.0,50.0,0.0,20.0,22954.0,23868.0,120.0,191.28333333333333,AL,Franklin,31505.0,13.9,33.2,17.6,7.3
180,01061,1,7390.0,3760.0,1690.0,1830.0,4610.0,94814.0,96443.0,11750.0,8.06927659574468,AL,Geneva,26754.0,13.9,34.1,17.6,7.3
181,01061,2,3810.0,1270.0,1750.0,720.0,2730.0,134179.0,135552.0,7500.0,17.890533333333334,AL,Geneva,26754.0,13.9,34.1,17.6,7.3
182,01061,3,1930.0,390.0,1390.0,170.0,1460.0,119196.0,120471.0,4630.0,25.74427645788337,AL,Geneva,26754.0,13.9,34.1,17.6,7.3
183,01061,4,1230.0,180.0,1040.0,0.0,1070.0,106249.0,107160.0,3330.0,31.906606606606605,AL,Geneva,26754.0,13.9,34.1,17.6,7.3
184,01061,5,1120.0,20.0,1050.0,0.0,1000.0,149375.0,150922.0,3120.0,47.87660256410256,AL,Geneva,26754.0,13.9,34.1,17.6,7.3
185,01061,6,130.0,0.0,110.0,0.0,130.0,49178.0,49930.0,350.0,140.50857142857143,AL,Geneva,26754.0,13.9,34.1,17.6,7.3
186,01063,1,2020.0,910.0,130.0,1020.0,2070.0,27791.0,28159.0,3240.0,8.577469135802469,AL,Greene,8702.0,21.0,46.3,17.6,7.3
187,01063,2,860.0,270.0,160.0,430.0,950.0,29834.0,30068.0,1540.0,19.37272727272727,AL,Greene,8702.0,21.0,46.3,17.6,7.3
188,01063,3,340.0,120.0,100.0,110.0,230.0,22224.0,22370.0,550.0,40.407272727272726,AL,Greene,8702.0,21.0,46.3,17.6,7.3
189,01063,4,190.0,40.0,120.0,40.0,170.0,16997.0,17079.0,450.0,37.77111111111111,AL,Greene,8702.0,21.0,46.3,17.6,7.3
190,01063,5,140.0,0.0,80.0,0.0,80.0,20523.0,20615.0,240.0,85.5125,AL,Greene,8702.0,21.0,46.3,17.6,7.3
192,01065,1,2160.0,970.0,190.0,960.0,2020.0,29524.0,29839.0,3370.0,8.760830860534124,AL,Hale,15293.0,16.0,40.4,17.6,7.3
193,01065,2,1110.0,370.0,240.0,480.0,1070.0,38633.0,38896.0,1920.0,20.121354166666666,AL,Hale,15293.0,16.0,40.4,17.6,7.3
194,01065,3,440.0,150.0,180.0,110.0,330.0,27331.0,27556.0,840.0,32.536904761904765,AL,Hale,15293.0,16.0,40.4,17.6,7.3
195,01065,4,290.0,40.0,170.0,30.0,230.0,26352.0,26533.0,610.0,43.2,AL,Hale,15293.0,16.0,40.4,17.6,7.3
196,01065,5,140.0,0.0,140.0,0.0,90.0,17547.0,17796.0,370.0,47.424324324324324,AL,Hale,15293.0,16.0,40.4,17.6,7.3
197,01065,6,20.0,0.0,0.0,0.0,20.0,6666.0,6846.0,20.0,333.3,AL,Hale,15293.0,16.0,40.4,17.6,7.3
198,01067,1,3060.0,1590.0,560.0,860.0,2000.0,40205.0,40832.0,4710.0,8.536093418259023,AL,Henry,17188.0,18.7,35.8,17.6,7.3
199,01067,2,1680.0,610.0,640.0,410.0,1250.0,59491.0,60058.0,3140.0,18.946178343949043,AL,Henry,17188.0,18.7,35.8,17.6,7.3
200,01067,3,870.0,220.0,600.0,80.0,570.0,52662.0,53066.0,1990.0,26.463316582914572,AL,Henry,17188.0,18.7,35.8,17.6,7.3
201,01067,4,470.0,70.0,380.0,0.0,340.0,40438.0,40886.0,1170.0,34.562393162393164,AL,Henry,17188.0,18.7,35.8,17.6,7.3
202,01067,5,450.0,0.0,400.0,0.0,350.0,59356.0,60017.0,1150.0,51.61391304347826,AL,Henry,17188.0,18.7,35.8,17.6,7.3
203,01067,6,70.0,0.0,50.0,0.0,60.0,24704.0,25026.0,160.0,154.4,AL,Henry,17188.0,18.7,35.8,17.6,7.3
204,01069,1,14280.0,7960.0,2160.0,3920.0,9010.0,184245.0,187217.0,21290.0,8.65406294034758,AL,Houston,103614.0,13.7,32.8,17.6,7.3
205,01069,2,7660.0,2990.0,2720.0,1760.0,5330.0,273049.0,275784.0,13760.0,19.843677325581396,AL,Houston,103614.0,13.7,32.8,17.6,7.3
206,01069,3,3850.0,950.0,2520.0,340.0,2680.0,236323.0,238876.0,8670.0,27.25755478662053,AL,Houston,103614.0,13.7,32.8,17.6,7.3
207,01069,4,2570.0,320.0,2120.0,80.0,2060.0,223990.0,226147.0,6620.0,33.83534743202417,AL,Houston,103614.0,13.7,32.8,17.6,7.3
208,01069,5,2730.0,180.0,2430.0,60.0,2480.0,358095.0,361989.0,7520.0,47.619015957446805,AL,Houston,103614.0,13.7,32.8,17.6,7.3
209,01069,6,650.0,60.0,570.0,0.0,720.0,277455.0,282167.0,1920.0,144.5078125,AL,Houston,103614.0,13.7,32.8,17.6,7.3
210,01071,1,8420.0,4530.0,1940.0,1800.0,4610.0,108902.0,110649.0,13020.0,8.3642089093702,AL,Jackson,52939.0,14.9,32.0,17.6,7.3
211,01071,2,5140.0,1740.0,2370.0,1000.0,4040.0,183564.0,185104.0,10520.0,17.449049429657794,AL,Jackson,52939.0,14.9,32.0,17.6,7.3
212,01071,3,2590.0,560.0,1900.0,100.0,2000.0,158637.0,159764.0,6360.0,24.942924528301887,AL,Jackson,52939.0,14.9,32.0,17.6,7.3
213,01071,4,1470.0,100.0,1300.0,20.0,1140.0,126767.0,127734.0,3840.0,33.01223958333333,AL,Jackson,52939.0,14.9,32.0,17.6,7.3
214,01071,5,1360.0,50.0,1240.0,0.0,1090.0,191056.0,193167.0,3620.0,52.77790055248619,AL,Jackson,52939.0,14.9,32.0,17.6,7.3
215,01071,6,200.0,0.0,180.0,0.0,140.0,100707.0,102847.0,500.0,201.414,AL,Jackson,52939.0,14.9,32.0,17.6,7.3
216,01073,1,118940.0,69660.0,10840.0,36750.0,80380.0,1538995.0,1565595.0,171720.0,8.962235033775915,AL,Jefferson,658578.0,13.0,33.2,17.6,7.3
217,01073,2,70230.0,31600.0,15400.0,21100.0,52270.0,2524844.0,2552176.0,114670.0,22.018348303828375,AL,Jefferson,658578.0,13.0,33.2,17.6,7.3
218,01073,3,35380.0,12750.0,15580.0,6190.0,23700.0,2165046.0,2187660.0,67610.0,32.02257062564709,AL,Jefferson,658578.0,13.0,33.2,17.6,7.3
219,01073,4,21570.0,4500.0,15100.0,1740.0,16930.0,1866268.0,1884496.0,51630.0,36.14696881657951,AL,Jefferson,658578.0,13.0,33.2,17.6,7.3
220,01073,5,28620.0,3110.0,24180.0,860.0,26830.0,3851778.0,3893867.0,78300.0,49.19256704980843,AL,Jefferson,658578.0,13.0,33.2,17.6,7.3
221,01073,6,10200.0,770.0,9000.0,120.0,11140.0,5001913.0,5118629.0,29910.0,167.23212972250084,AL,Jefferson,658578.0,13.0,33.2,17.6,7.3
222,01075,1,2260.0,1060.0,620.0,580.0,1420.0,28347.0,28861.0,3720.0,7.620161290322581,AL,Lamar,14192.0,14.9,33.6,17.6,7.3
223,01075,2,1420.0,470.0,640.0,290.0,1160.0,51944.0,52309.0,2910.0,17.850171821305842,AL,Lamar,14192.0,14.9,33.6,17.6,7.3
224,01075,3,780.0,130.0,620.0,50.0,630.0,47873.0,48205.0,2000.0,23.9365,AL,Lamar,14192.0,14.9,33.6,17.6,7.3
225,01075,4,500.0,20.0,460.0,0.0,390.0,43066.0,43474.0,1330.0,32.38045112781955,AL,Lamar,14192.0,14.9,33.6,17.6,7.3
226,01075,5,300.0,0.0,280.0,0.0,260.0,41532.0,42095.0,820.0,50.64878048780488,AL,Lamar,14192.0,14.9,33.6,17.6,7.3
228,01077,1,16160.0,9900.0,3020.0,3020.0,7570.0,201689.0,205216.0,23510.0,8.578860059549129,AL,Lauderdale,92713.0,14.2,32.9,17.6,7.3
229,01077,2,8410.0,3260.0,3630.0,1370.0,5580.0,303632.0,307124.0,16100.0,18.85913043478261,AL,Lauderdale,92713.0,14.2,32.9,17.6,7.3
230,01077,3,4920.0,1120.0,3410.0,340.0,3660.0,301687.0,304408.0,11600.0,26.0075,AL,Lauderdale,92713.0,14.2,32.9,17.6,7.3
231,01077,4,3040.0,330.0,2580.0,90.0,2460.0,262281.0,264816.0,7950.0,32.99132075471698,AL,Lauderdale,92713.0,14.2,32.9,17.6,7.3
232,01077,5,3300.0,220.0,3000.0,40.0,2910.0,439036.0,444416.0,9130.0,48.08718510405257,AL,Lauderdale,92713.0,14.2,32.9,17.6,7.3
233,01077,6,700.0,20.0,630.0,0.0,630.0,293764.0,300938.0,1910.0,153.80314136125654,AL,Lauderdale,92713.0,14.2,32.9,17.6,7.3
234,01079,1,4910.0,2600.0,1140.0,1130.0,2670.0,63109.0,64132.0,7550.0,8.358807947019868,AL,Lawrence,33570.0,15.6,35.5,17.6,7.3
235,01079,2,2910.0,980.0,1270.0,630.0,2080.0,105011.0,105809.0,5600.0,18.751964285714287,AL,Lawrence,33570.0,15.6,35.5,17.6,7.3
236,01079,3,1640.0,330.0,1120.0,190.0,1300.0,100189.0,100840.0,3870.0,25.88863049095607,AL,Lawrence,33570.0,15.6,35.5,17.6,7.3
237,01079,4,1020.0,100.0,870.0,50.0,870.0,87127.0,87480.0,2710.0,32.15018450184502,AL,Lawrence,33570.0,15.6,35.5,17.6,7.3
238,01079,5,900.0,30.0,840.0,0.0,840.0,122941.0,124277.0,2550.0,48.2121568627451,AL,Lawrence,33570.0,15.6,35.5,17.6,7.3
239,01079,6,40.0,0.0,40.0,0.0,30.0,13584.0,13963.0,110.0,123.49090909090908,AL,Lawrence,33570.0,15.6,35.5,17.6,7.3
240,01081,1,19590.0,11320.0,2150.0,5860.0,12820.0,256459.0,260297.0,28440.0,9.01754571026723,AL,Lee,151411.0,9.5,29.0,17.6,7.3
241,01081,2,10830.0,4350.0,3170.0,2960.0,8440.0,386639.0,390004.0,19130.0,20.211134343962364,AL,Lee,151411.0,9.5,29.0,17.6,7.3
242,01081,3,5120.0,1280.0,3040.0,680.0,4150.0,313877.0,316960.0,11510.0,27.269939183318854,AL,Lee,151411.0,9.5,29.0,17.6,7.3
243,01081,4,3050.0,420.0,2460.0,240.0,2730.0,263408.0,265530.0,8070.0,32.640396530359354,AL,Lee,151411.0,9.5,29.0,17.6,7.3
244,01081,5,3050.0,200.0,2730.0,30.0,2840.0,394600.0,398566.0,8500.0,46.423529411764704,AL,Lee,151411.0,9.5,29.0,17.6,7.3
245,01081,6,500.0,0.0,450.0,0.0,460.0,179783.0,184273.0,1360.0,132.19338235294117,AL,Lee,151411.0,9.5,29.0,17.6,7.3
246,01083,1,16640.0,10130.0,2780.0,3460.0,8570.0,208997.0,212499.0,24260.0,8.614880461665292,AL,Limestone,88904.0,12.6,32.9,17.6,7.3
247,01083,2,10560.0,4160.0,3930.0,2170.0,8060.0,381921.0,385558.0,20080.0,19.01997011952191,AL,Limestone,88904.0,12.6,32.9,17.6,7.3
248,01083,3,6740.0,1760.0,4160.0,710.0,5050.0,416162.0,420025.0,15130.0,27.505750165234634,AL,Limestone,88904.0,12.6,32.9,17.6,7.3
249,01083,4,5130.0,810.0,3960.0,330.0,4470.0,445289.0,448984.0,13200.0,33.73401515151515,AL,Limestone,88904.0,12.6,32.9,17.6,7.3
250,01083,5,6970.0,500.0,6190.0,190.0,7150.0,926489.0,933674.0,20030.0,46.255067398901645,AL,Limestone,88904.0,12.6,32.9,17.6,7.3
251,01083,6,1110.0,0.0,1050.0,0.0,1060.0,343695.0,348230.0,3160.0,108.76424050632912,AL,Limestone,88904.0,12.6,32.9,17.6,7.3
252,01085,1,1760.0,790.0,110.0,830.0,1680.0,24859.0,25227.0,2690.0,9.241263940520446,AL,Lowndes,10685.0,23.5,45.1,17.6,7.3
253,01085,2,910.0,340.0,180.0,460.0,870.0,31718.0,31954.0,1570.0,20.202547770700637,AL,Lowndes,10685.0,23.5,45.1,17.6,7.3
254,01085,3,320.0,120.0,110.0,60.0,250.0,19054.0,19245.0,590.0,32.29491525423729,AL,Lowndes,10685.0,23.5,45.1,17.6,7.3
255,01085,4,170.0,0.0,120.0,0.0,90.0,15527.0,15673.0,330.0,47.051515151515154,AL,Lowndes,10685.0,23.5,45.1,17.6,7.3
256,01085,5,170.0,0.0,150.0,0.0,130.0,24770.0,25188.0,430.0,57.604651162790695,AL,Lowndes,10685.0,23.5,45.1,17.6,7.3
258,01087,1,9820.0,6430.0,700.0,2560.0,5170.0,121837.0,124251.0,13000.0,9.372076923076923,AL,Macon,20016.0,18.4,44.7,17.6,7.3
259,01087,2,4900.0,2240.0,1140.0,1400.0,3440.0,176304.0,178384.0,7960.0,22.148743718592964,AL,Macon,20016.0,18.4,44.7,17.6,7.3
260,01087,3,2590.0,920.0,1220.0,400.0,1940.0,159286.0,161406.0,5300.0,30.053962264150943,AL,Macon,20016.0,18.4,44.7,17.6,7.3
261,01087,4,1790.0,330.0,1350.0,100.0,1600.0,156269.0,158071.0,4630.0,33.75140388768899,AL,Macon,20016.0,18.4,44.7,17.6,7.3
262,01087,5,2820.0,220.0,2460.0,70.0,2980.0,391198.0,395780.0,8120.0,48.177093596059116,AL,Macon,20016.0,18.4,44.7,17.6,7.3
263,01087,6,860.0,60.0,770.0,0.0,1040.0,343784.0,350871.0,2640.0,130.22121212121212,AL,Macon,20016.0,18.4,44.7,17.6,7.3
264,01089,1,55140.0,34840.0,5870.0,13490.0,29930.0,681617.0,693669.0,76510.0,8.90886158672069,AL,Madison,346704.0,11.5,32.3,17.6,7.3
265,01089,2,29970.0,14420.0,8190.0,6470.0,19230.0,1082031.0,1094624.0,50030.0,21.627643413951628,AL,Madison,346704.0,11.5,32.3,17.6,7.3
266,01089,3,18830.0,6930.0,9380.0,2080.0,11380.0,1160749.0,1173075.0,37070.0,31.3123550040464,AL,Madison,346704.0,11.5,32.3,17.6,7.3
267,01089,4,14150.0,3230.0,9760.0,1010.0,10760.0,1230224.0,1241274.0,33510.0,36.712145628170695,AL,Madison,346704.0,11.5,32.3,17.6,7.3
268,01089,5,23570.0,2510.0,20140.0,850.0,22460.0,3218282.0,3249123.0,65250.0,49.32232950191571,AL,Madison,346704.0,11.5,32.3,17.6,7.3
269,01089,6,6180.0,260.0,5730.0,30.0,6450.0,2329418.0,2360372.0,18170.0,128.20132085855806,AL,Madison,346704.0,11.5,32.3,17.6,7.3
270,01091,1,4690.0,2230.0,570.0,1810.0,3880.0,61631.0,62416.0,7250.0,8.500827586206897,AL,Marengo,20208.0,20.2,40.3,17.6,7.3
271,01091,2,2280.0,810.0,770.0,790.0,1890.0,81116.0,81826.0,4240.0,19.131132075471697,AL,Marengo,20208.0,20.2,40.3,17.6,7.3
272,01091,3,1220.0,400.0,600.0,250.0,940.0,75503.0,76171.0,2540.0,29.725590551181103,AL,Marengo,20208.0,20.2,40.3,17.6,7.3
273,01091,4,830.0,80.0,620.0,40.0,740.0,73921.0,74515.0,2060.0,35.88398058252427,AL,Marengo,20208.0,20.2,40.3,17.6,7.3
274,01091,5,850.0,30.0,750.0,0.0,800.0,119684.0,121023.0,2330.0,51.36652360515021,AL,Marengo,20208.0,20.2,40.3,17.6,7.3
275,01091,6,100.0,0.0,80.0,0.0,100.0,32485.0,33338.0,260.0,124.9423076923077,AL,Marengo,20208.0,20.2,40.3,17.6,7.3
276,01093,1,8410.0,4110.0,2330.0,1870.0,5260.0,108933.0,110821.0,14030.0,7.764290805416963,AL,Marion,30283.0,18.7,35.5,17.6,7.3
277,01093,2,4540.0,1400.0,2340.0,760.0,3660.0,162475.0,163950.0,9740.0,16.681211498973305,AL,Marion,30283.0,18.7,35.5,17.6,7.3
278,01093,3,2230.0,350.0,1710.0,160.0,1780.0,136422.0,137651.0,5550.0,24.58054054054054,AL,Marion,30283.0,18.7,35.5,17.6,7.3
279,01093,4,1240.0,70.0,1130.0,20.0,1080.0,109235.0,110098.0,3410.0,32.03372434017595,AL,Marion,30283.0,18.7,35.5,17.6,7.3
280,01093,5,920.0,40.0,850.0,0.0,850.0,122469.0,124366.0,2590.0,47.28532818532818,AL,Marion,30283.0,18.7,35.5,17.6,7.3
281,01093,6,140.0,0.0,110.0,0.0,130.0,47662.0,48849.0,350.0,136.17714285714285,AL,Marion,30283.0,18.7,35.5,17.6,7.3
282,01095,1,16720.0,8490.0,3400.0,4640.0,12990.0,220942.0,224630.0,28280.0,7.8126591230551625,AL,Marshall,94318.0,12.8,33.2,17.6,7.3
283,01095,2,8520.0,2740.0,3900.0,1710.0,8360.0,303893.0,306730.0,18900.0,16.07899470899471,AL,Marshall,94318.0,12.8,33.2,17.6,7.3
284,01095,3,4080.0,800.0,2970.0,310.0,3090.0,250666.0,253105.0,9830.0,25.5001017293998,AL,Marshall,94318.0,12.8,33.2,17.6,7.3
285,01095,4,2460.0,270.0,2080.0,90.0,1920.0,211125.0,213007.0,6350.0,33.24803149606299,AL,Marshall,94318.0,12.8,33.2,17.6,7.3
286,01095,5,2450.0,180.0,2210.0,0.0,2190.0,319619.0,322777.0,6790.0,47.0720176730486,AL,Marshall,94318.0,12.8,33.2,17.6,7.3
287,01095,6,560.0,20.0,490.0,0.0,490.0,210007.0,213820.0,1490.0,140.94429530201342,AL,Marshall,94318.0,12.8,33.2,17.6,7.3
288,01097,1,81430.0,44760.0,8950.0,26650.0,61130.0,1066314.0,1084471.0,123790.0,8.613894498747879,AL,Mobile,413884.0,15.6,37.1,17.6,7.3
289,01097,2,40590.0,16960.0,11180.0,10980.0,29890.0,1462414.0,1477466.0,69210.0,21.130096806819825,AL,Mobile,413884.0,15.6,37.1,17.6,7.3
290,01097,3,21150.0,6440.0,11040.0,3200.0,15270.0,1295078.0,1307388.0,43790.0,29.574743092030143,AL,Mobile,413884.0,15.6,37.1,17.6,7.3
291,01097,4,12700.0,2050.0,9640.0,860.0,10570.0,1098135.0,1107978.0,31900.0,34.42429467084639,AL,Mobile,413884.0,15.6,37.1,17.6,7.3
292,01097,5,13420.0,1340.0,11510.0,380.0,12290.0,1766216.0,1785804.0,36650.0,48.19143246930423,AL,Mobile,413884.0,15.6,37.1,17.6,7.3
293,01097,6,3390.0,140.0,3030.0,0.0,3450.0,1451322.0,1479538.0,9650.0,150.3960621761658,AL,Mobile,413884.0,15.6,37.1,17.6,7.3
294,01099,1,8980.0,4060.0,1180.0,3640.0,7540.0,119981.0,121890.0,13960.0,8.594627507163324,AL,Monroe,22154.0,17.8,35.3,17.6,7.3
295,01099,2,4460.0,1570.0,1470.0,1490.0,3960.0,158774.0,160003.0,8470.0,18.745454545454546,AL,Monroe,22154.0,17.8,35.3,17.6,7.3
296,01099,3,2090.0,550.0,1120.0,340.0,1630.0,128507.0,129573.0,4420.0,29.073981900452488,AL,Monroe,22154.0,17.8,35.3,17.6,7.3
297,01099,4,1210.0,140.0,960.0,70.0,910.0,104615.0,105544.0,2970.0,35.22390572390572,AL,Monroe,22154.0,17.8,35.3,17.6,7.3
298,01099,5,1130.0,90.0,950.0,0.0,990.0,147527.0,149374.0,2980.0,49.50570469798658,AL,Monroe,22154.0,17.8,35.3,17.6,7.3
299,01099,6,180.0,0.0,170.0,0.0,110.0,74752.0,76700.0,450.0,166.11555555555555,AL,Monroe,22154.0,17.8,35.3,17.6,7.3
300,01101,1,45680.0,24930.0,2890.0,17260.0,36580.0,608355.0,619114.0,67290.0,9.04079358002675,AL,Montgomery,227841.0,13.5,34.8,17.6,7.3
301,01101,2,24890.0,10700.0,4400.0,9030.0,20700.0,889612.0,899002.0,40200.0,22.129651741293532,AL,Montgomery,227841.0,13.5,34.8,17.6,7.3
302,01101,3,11410.0,4180.0,4590.0,2210.0,7390.0,696933.0,703987.0,20750.0,33.587132530120485,AL,Montgomery,227841.0,13.5,34.8,17.6,7.3
303,01101,4,6490.0,1420.0,4440.0,480.0,4680.0,561557.0,566647.0,14980.0,37.48711615487316,AL,Montgomery,227841.0,13.5,34.8,17.6,7.3
304,01101,5,8080.0,890.0,6810.0,280.0,6580.0,1089622.0,1102113.0,21090.0,51.66533902323376,AL,Montgomery,227841.0,13.5,34.8,17.6,7.3
305,01101,6,2440.0,130.0,2180.0,0.0,2310.0,1066110.0,1087593.0,6800.0,156.78088235294118,AL,Montgomery,227841.0,13.5,34.8,17.6,7.3
306,01103,1,18690.0,10630.0,2910.0,4890.0,11830.0,242984.0,246190.0,28280.0,8.592079207920792,AL,Morgan,119652.0,12.6,31.6,17.6,7.3
307,01103,2,10570.0,4140.0,3880.0,2300.0,10310.0,379722.0,383224.0,22210.0,17.09689329131022,AL,Morgan,119652.0,12.6,31.6,17.6,7.3
308,01103,3,5850.0,1420.0,3650.0,660.0,4520.0,359356.0,361999.0,13240.0,27.1416918429003,AL,Morgan,119652.0,12.6,31.6,17.6,7.3
309,01103,4,3860.0,540.0,3120.0,220.0,3110.0,333748.0,336125.0,9890.0,33.746006066734076,AL,Morgan,119652.0,12.6,31.6,17.6,7.3
310,01103,5,4600.0,340.0,4120.0,80.0,4250.0,602850.0,608133.0,12830.0,46.987529228371,AL,Morgan,119652.0,12.6,31.6,17.6,7.3
311,01103,6,870.0,20.0,810.0,0.0,840.0,336995.0,342993.0,2480.0,135.88508064516128,AL,Morgan,119652.0,12.6,31.6,17.6,7.3
312,01105,1,3110.0,1390.0,300.0,1390.0,2940.0,42936.0,43420.0,4930.0,8.709127789046653,AL,Perry,9995.0,21.7,43.0,17.6,7.3
313,01105,2,1390.0,480.0,390.0,500.0,1260.0,49153.0,49674.0,2520.0,19.50515873015873,AL,Perry,9995.0,21.7,43.0,17.6,7.3
314,01105,3,730.0,210.0,380.0,160.0,620.0,45569.0,46036.0,1590.0,28.659748427672955,AL,Perry,9995.0,21.7,43.0,17.6,7.3
315,01105,4,370.0,60.0,280.0,30.0,330.0,32303.0,32677.0,950.0,34.003157894736844,AL,Perry,9995.0,21.7,43.0,17.6,7.3
316,01105,5,300.0,0.0,270.0,0.0,280.0,42186.0,42727.0,820.0,51.44634146341463,AL,Perry,9995.0,21.7,43.0,17.6,7.3
318,01107,1,2500.0,1200.0,460.0,820.0,1770.0,34409.0,34894.0,3890.0,8.845501285347044,AL,Pickens,19370.0,16.4,36.4,17.6,7.3
319,01107,2,1420.0,480.0,540.0,400.0,1200.0,51075.0,51427.0,2760.0,18.505434782608695,AL,Pickens,19370.0,16.4,36.4,17.6,7.3
320,01107,3,790.0,200.0,550.0,120.0,650.0,49056.0,49349.0,1950.0,25.15692307692308,AL,Pickens,19370.0,16.4,36.4,17.6,7.3
321,01107,4,430.0,0.0,380.0,0.0,370.0,36659.0,36840.0,1130.0,32.44159292035398,AL,Pickens,19370.0,16.4,36.4,17.6,7.3
322,01107,5,420.0,0.0,380.0,0.0,420.0,61550.0,62235.0,1180.0,52.16101694915254,AL,Pickens,19370.0,16.4,36.4,17.6,7.3
324,01109,1,1440.0,690.0,210.0,510.0,1010.0,20185.0,20446.0,2120.0,9.52122641509434,AL,Pike,33592.0,13.5,38.4,17.6,7.3
325,01109,2,770.0,320.0,260.0,190.0,540.0,27541.0,27731.0,1380.0,19.957246376811593,AL,Pike,33592.0,13.5,38.4,17.6,7.3
326,01109,3,320.0,90.0,200.0,50.0,250.0,19580.0,19831.0,740.0,26.45945945945946,AL,Pike,33592.0,13.5,38.4,17.6,7.3
327,01109,4,170.0,20.0,140.0,0.0,150.0,14530.0,14644.0,450.0,32.28888888888889,AL,Pike,33592.0,13.5,38.4,17.6,7.3
328,01109,5,160.0,0.0,140.0,0.0,90.0,23400.0,23901.0,370.0,63.24324324324324,AL,Pike,33592.0,13.5,38.4,17.6,7.3
330,01111,1,5680.0,2760.0,1270.0,1580.0,4090.0,75312.0,76431.0,9390.0,8.020447284345048,AL,Randolph,22629.0,14.9,30.9,17.6,7.3
331,01111,2,3600.0,1190.0,1420.0,960.0,3530.0,128050.0,129000.0,7560.0,16.937830687830687,AL,Randolph,22629.0,14.9,30.9,17.6,7.3
332,01111,3,1630.0,360.0,1120.0,160.0,1260.0,99889.0,100650.0,3860.0,25.8779792746114,AL,Randolph,22629.0,14.9,30.9,17.6,7.3
333,01111,4,900.0,110.0,820.0,20.0,800.0,78471.0,79148.0,2550.0,30.77294117647059,AL,Randolph,22629.0,14.9,30.9,17.6,7.3
334,01111,5,790.0,0.0,700.0,0.0,700.0,102554.0,103607.0,2100.0,48.8352380952381,AL,Randolph,22629.0,14.9,30.9,17.6,7.3
335,01111,6,100.0,0.0,90.0,0.0,80.0,36557.0,36891.0,260.0,140.60384615384615,AL,Randolph,22629.0,14.9,30.9,17.6,7.3
336,01113,1,14050.0,7030.0,1880.0,5000.0,10980.0,190242.0,192602.0,21770.0,8.738723013321085,AL,Russell,59240.0,12.9,36.4,17.6,7.3
337,01113,2,8420.0,3100.0,2640.0,2410.0,7260.0,297428.0,299663.0,15640.0,19.017135549872123,AL,Russell,59240.0,12.9,36.4,17.6,7.3
338,01113,3,3250.0,750.0,1980.0,460.0,2780.0,198648.0,200252.0,7490.0,26.521762349799733,AL,Russell,59240.0,12.9,36.4,17.6,7.3
339,01113,4,1790.0,220.0,1410.0,150.0,1510.0,155904.0,156961.0,4550.0,34.26461538461538,AL,Russell,59240.0,12.9,36.4,17.6,7.3
340,01113,5,1470.0,50.0,1330.0,0.0,1310.0,194254.0,196123.0,4020.0,48.321890547263685,AL,Russell,59240.0,12.9,36.4,17.6,7.3
341,01113,6,200.0,0.0,200.0,0.0,180.0,66940.0,68352.0,580.0,115.41379310344827,AL,Russell,59240.0,12.9,36.4,17.6,7.3
342,01115,1,11200.0,6370.0,2290.0,2360.0,6160.0,142112.0,144860.0,17110.0,8.305786090005844,AL,St. Clair,86225.0,12.8,33.0,17.6,7.3
343,01115,2,7440.0,2840.0,2920.0,1490.0,5620.0,268982.0,271680.0,14300.0,18.80993006993007,AL,St. Clair,86225.0,12.8,33.0,17.6,7.3
344,01115,3,4460.0,1030.0,2910.0,470.0,3610.0,274332.0,276798.0,10460.0,26.226768642447418,AL,St. Clair,86225.0,12.8,33.0,17.6,7.3
345,01115,4,2870.0,300.0,2420.0,140.0,2590.0,248427.0,250422.0,7730.0,32.13803363518758,AL,St. Clair,86225.0,12.8,33.0,17.6,7.3
346,01115,5,2820.0,170.0,2580.0,0.0,2570.0,368861.0,372164.0,7900.0,46.69126582278481,AL,St. Clair,86225.0,12.8,33.0,17.6,7.3
347,01115,6,350.0,0.0,310.0,0.0,340.0,137227.0,140473.0,960.0,142.94479166666667,AL,St. Clair,86225.0,12.8,33.0,17.6,7.3
